step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,4.403310130569869,3.7495680345572353
54030.0,3,0,5.173265759180313,3.7495680345572353
54045.0,1,0,5.533783193884148,3.814755465713474
54060.0,0,0,788.3047218304165,982.2154671774367
54075.0,0,0,4.273903111226348,3.8960654490732454
54090.0,1,5,4.828839231811613,5.304312700582497
54105.0,0,11,1988.370420999305,2483.908265227368
54120.0,3,10,7.152010657940609,5.2142730970665045
54135.0,2,11,20.14142130216117,20.687450863998176
54150.0,72,12,8.473634595646715,4.5631533332175875
54165.0,104,26,9.727514723073284,5.672851385509978
54180.0,85,14,1098.0984688755325,7.009902277750089
54195.0,54,24,10.759650574940705,7.715486110943691
54210.0,75,21,1899.059271090695,985.0467891152879
54225.0,64,14,244.3560119584806,11.494386057188716
54240.0,71,15,3149.1801710818927,1520.948412765286
54255.0,47,16,52.36860121682289,1609.0598648241264
54270.0,97,19,2366.3977278155376,8654.759211050985
54285.0,94,14,1792.1662938374766,4450.548108349378
54300.0,60,13,5976.068669323772,2441.6839761934525
54315.0,66,11,34.02470644148921,5178.012961231545
54330.0,96,8,533.2297995105895,9.782744587355474
54345.0,76,17,257.66361462874295,8.720519789902694
54360.0,91,19,3326.8980419972645,3222.8840214208913
54375.0,78,32,46.885135156362345,8.36575807680549
54390.0,79,29,1242.506451670048,2188.9575440442545
54405.0,78,12,1226.0825253707985,7958.650417238519
54420.0,89,5,5892.643260415853,13033.2424467751
54435.0,65,11,4690.976173745933,5188.518645704482
54450.0,121,7,1814.6476428662345,9202.179404778453
54465.0,102,16,4735.263653789848,3525.191162061152
54480.0,72,11,8339.526051338707,6171.0687543777985
54495.0,72,15,28.391471100149207,3950.403067028716
54510.0,83,20,382.0121581913855,3900.9672592911156
54525.0,85,24,153.13946163346046,3492.3305244906887
54540.0,77,18,4934.293039239883,315.680583292096
54555.0,63,16,18.2866286372913,24.503707034065364
54570.0,72,21,53.16515349595648,6181.151856249877
54585.0,61,21,1880.7403695744867,6926.769251853009
54600.0,95,15,799.631706481533,7906.653146426705
54615.0,78,18,27.393053764792356,10.026690004904761
54630.0,67,17,106.16685389184907,13.365206489981208
54645.0,72,17,1052.2932711307017,3464.849736953626
54660.0,49,16,5483.943026574602,1009.8078471786164
54675.0,60,12,650.7138738045686,98.51894201124638
54690.0,49,11,6090.0761740811195,2075.1829237326374
54705.0,69,23,1921.5355567840359,1739.713437608933
54720.0,78,13,1374.9283082353493,4978.450189173538
54735.0,60,14,324.4572698491513,3745.536578059019
54750.0,72,16,6107.225345173215,5790.53823357629
54765.0,63,17,6096.641001891755,2742.231520130749
54780.0,35,2,13788.27789204384,7604.353280528807
54795.0,37,3,13359.10898746571,7565.967697967777
54810.0,58,4,5814.753676255782,6214.228522279976
54825.0,60,11,1764.9745442377225,6576.141567207827
54840.0,60,5,3279.36135881254,9815.315593665238
54855.0,55,7,9668.107672072496,8164.0239761752655
54870.0,34,3,9794.630855047682,8151.393717849261
54885.0,44,7,12505.227084400663,10569.784649004429
54900.0,33,3,15859.819371784048,8228.868648284484
54915.0,60,6,6808.786506371985,17734.940347520933
54930.0,61,8,2949.6958641715755,21114.553691685083
54945.0,58,10,4209.453910615681,17641.37011174757
54960.0,54,1,12549.647572063233,15229.520487040438
54975.0,37,7,10472.577773194256,18155.983871700104
54990.0,40,11,11808.170899701869,22622.062408438265
55005.0,45,9,7304.917267799351,22622.179783571
55020.0,60,0,7812.725387810306,22624.85748901644
55035.0,75,6,3192.54584484227,23287.5168002269
55050.0,65,7,6386.855385578117,23287.09734066725
55065.0,69,9,7352.776993731973,22640.757998102228
55080.0,37,0,8094.683757693441,23600.39432669934
55095.0,40,5,7310.688714964599,23287.553483383228
55110.0,36,4,7301.979023794355,22623.37271455168
55125.0,51,3,2861.678311287974,22623.48769085925
55140.0,70,9,4138.960230843252,22623.869078338565
55155.0,66,4,2359.75554939605,20904.49391069911
55170.0,62,12,7354.969637017403,22621.99347168802
55185.0,34,7,7368.6780306089995,22622.053615463847
55200.0,39,0,7461.862213556468,22623.015373711238
55215.0,41,6,7304.042341313753,22622.451427833956
55230.0,50,6,3705.659176700516,22622.07942527638
55245.0,64,7,4004.9944599312385,22629.865030967292
55260.0,60,1,9413.418272404735,23600.381404569656
55275.0,45,5,7308.0011429715805,22622.873921247636
55290.0,37,9,8457.64045116031,22622.572030059113
55305.0,40,1,7323.3348653791445,22623.375239387202
55320.0,37,8,7314.702297716351,22623.688239222927
55335.0,43,4,2660.809617452039,22622.442699487518
55350.0,68,6,2690.85633377522,22622.387016526955
55365.0,64,6,7293.418182296504,22625.599852704996
55380.0,41,5,8138.471326974171,23600.29087758275
55395.0,43,5,7302.83910719462,22622.186088021415
55410.0,37,10,9387.75219782343,23600.370180014528
55425.0,41,11,3402.572165336659,23368.472222472505
55440.0,93,2,7202.532927492169,21878.829333982452
