,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.45819612632554213,0.0,0
1,1,1,13,0,476.62670728189664,0.0,0
2,2,1,6,0,0.62185668130838,0.2233240870906919,0
3,2,1,0,0,261.65644624552516,326.3603526433178,0
4,2,1,0,0,0.0702049443449614,0.31577564593116586,0
5,1,1,1,1,3.917132184672089,1.2931486156840692,0
6,1,3,0,10,52.71690821826909,98.05475202842408,0
7,1,1,23,6,293.14198330457333,0.5237087213732068,0
8,2,1,2,3,1.2094587473487908,3.3386937099541054,0
9,2,1,78,6,1.1313867874621522,0.26273365025718565,0
10,2,1,98,17,1.1893422970912277,0.6603864351659484,0
11,2,1,100,11,8.419893917852008,29.599614900122344,0
12,1,1,59,11,7.467090112616052,82.3921098062253,0
13,1,1,85,6,10.423670840549471,94.08499986517572,0
14,1,3,73,20,536.4637818144105,0.4619897103061628,0
15,2,1,99,7,0.8768965392356827,0.670382858786738,0
16,2,1,98,17,0.9926308069971052,0.2174792433162726,0
17,2,1,115,14,6.92025738672557,0.5966965596272685,0
18,1,1,86,10,182.79717721135245,60.02034412335927,0
19,1,1,56,21,209.1341823118839,192.09679859932493,0
20,1,1,38,12,0.7522619269965157,0.2829636813307252,0
21,2,1,77,25,6.119890617071591,30.026684664137296,0
22,2,1,111,21,0.979320961064674,47.84940179890626,0
23,2,1,93,4,76.62560244289713,298.3318081886157,0
24,1,3,72,7,0.644429817969271,0.26714856589984576,0
25,1,1,87,12,10.693664353522069,68.50726344034074,0
26,1,1,61,15,20.891691660582858,137.4041317688884,0
27,2,1,74,9,61.63337052907077,314.0482806136409,0
28,2,1,100,9,1.1058352575821326,0.4173763734215853,0
29,2,1,91,17,1.5721689033840724,0.4273088266360772,0
30,1,1,81,23,95.97271324654228,158.6293540642109,0
31,1,3,87,7,30.300758070756675,200.82397685332515,0
32,1,1,84,7,0.7872561819200833,1.8171020555653379,0
33,2,1,102,14,24.142145274431897,116.14378331917085,0
34,2,1,107,14,16.71783596676557,64.72294503306112,0
35,2,1,95,10,92.17619322883395,436.4047818007995,0
36,1,1,73,13,252.21147151688425,0.4790349599076225,0
37,1,1,91,24,248.44160002945648,182.6665856614794,0
38,1,1,67,22,11.466129534815146,877.6609750640782,0
39,2,1,96,16,201.6049956974964,797.2869437100676,0
40,2,1,112,16,116.29026938729149,4.468025949664563,0
41,2,1,105,16,215.18859843079352,98.06042076749094,0
42,1,3,104,15,282.9522218264111,163.22520191105122,0
43,1,1,72,5,321.0083872752159,528.7272182356362,0
44,1,1,41,3,298.80205554633477,1044.5240424101523,0
45,2,1,109,10,19.589316533837,2139.439734453317,0
46,2,1,95,7,28.805538897156367,2026.9924504977482,0
47,2,1,85,2,135.3780138606475,2397.9755868024813,0
48,1,1,58,5,83.15992452193204,2468.322397285382,0
49,1,1,50,15,110.89783171361545,2107.7699417761614,0
50,1,3,39,6,93.9559349753108,1994.6713565631298,0
51,2,1,74,4,137.35487770228448,1545.6924326970961,0
52,2,1,99,9,132.59735580162922,2210.1429137823816,0
53,2,1,102,20,334.17862478797565,2143.014514606835,0
54,1,1,55,18,96.25004225592735,2095.3783400282214,0
55,1,1,54,1,330.5683081357834,2174.5618336383286,0
56,1,1,32,7,292.41030946985927,2045.5537423345843,0
57,2,1,47,14,419.2055795060304,2514.8471092115337,0
58,2,1,71,17,941.1510504448604,2429.268815350435,0
59,2,1,68,4,1914.6087102345675,2448.3732305367716,0
60,1,3,46,6,307.15099779984484,2800.5785486857194,0
61,1,1,53,21,305.3276266379541,2528.409098005308,0
62,1,1,32,4,494.4055603689377,2296.72896648083,0
63,2,1,44,7,620.3125965659481,2568.231072358343,0
64,2,1,53,10,444.8580919216168,2753.1784561526415,0
65,2,1,49,18,1517.2506833320667,2491.1837451152114,0
66,1,3,49,7,280.4079396320477,2678.8921926175835,0
67,1,1,49,7,319.91622475739536,2567.275277756271,0
68,1,1,32,2,369.0517039647595,2567.2692543110466,0
69,2,1,49,9,442.709804913014,2678.8422949960063,0
70,2,1,69,5,209.99338689744738,2370.0338963146896,0
71,2,1,65,4,1064.7795746496904,2515.994721392461,0
72,1,1,45,7,196.04419585344132,2621.857899248167,0
73,1,1,44,3,88.68984114705312,2567.670494277942,0
74,1,3,34,6,68.21001697060281,2678.8832308760147,0
75,2,1,61,13,65.49811642067975,2719.2723070452016,0
76,2,1,90,17,12.47588978507492,2042.7814626921347,0
77,2,1,77,26,326.40063948801867,1361.4459670187766,0
78,1,1,56,12,256.2234592490587,1332.9365233120968,0
79,1,1,70,7,235.2051208193832,2581.4632093887494,0
80,1,1,103,6,191.2416466640891,2734.4009503725115,0
81,2,1,97,18,47.90335395049374,2634.3279754729697,0
82,2,1,83,4,560.6106536044531,2529.0292692825133,0
83,2,1,81,2,1345.953677390953,2715.8579358805146,0
84,1,3,86,19,148.58208936503237,1427.9638841051192,0
85,1,1,79,26,148.5613853919124,877.8080165807929,0
86,1,1,53,19,195.75778609218946,104.38302190915782,0
87,2,1,111,10,72.6248501934403,71.1310257010009,0
88,2,1,116,16,51.210240239496756,21.99759144517371,0
89,2,1,113,21,1026.6552398616266,21.212493986361842,0
90,1,1,79,26,6.005108625385213,23.251197192220395,0
91,1,1,82,11,320.2213564228936,206.96362876682602,0
92,1,3,66,24,8.25469295845983,369.76303536361314,0
93,2,1,72,12,8.086510027828869,874.9056837719005,0
94,2,1,82,0,60.278576687426686,1488.6560616859704,0
95,2,1,75,20,1186.7739275716767,1683.2693530216613,0
96,1,1,60,5,20.59023446268576,540.8899605092531,0
97,1,1,86,22,51.343511176622584,427.30105438345385,0
98,1,1,82,19,400.8426118179742,835.9853218776204,0
