,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.5699977794920876,0.0,0
1,1,1,11,0,205.11778375473398,0.0,0
2,2,1,6,0,0.635855416075093,0.26259943472319813,0
3,2,1,0,0,261.6477766961301,326.3608695784478,0
4,2,1,0,0,0.07116210590444921,0.26491600625452094,0
5,1,1,1,2,9.58685684394158,3.214876416279592,0
6,1,3,1,4,49.465372595903006,89.19160500165725,0
7,1,1,26,4,268.0296047979913,0.4708638205418154,0
8,2,1,2,5,5.493812840911392,26.734609538521138,0
9,2,1,88,2,0.7952872547461921,0.3174326905029913,0
10,2,1,95,14,4.221862124482785,0.2806375245852513,0
11,1,1,66,5,98.33685475337312,273.29004310080546,0
12,1,1,61,7,7.837539191532834,87.27067575224727,0
13,1,1,61,17,0.8654824114353137,41.94319419220878,0
14,2,1,77,5,0.7342524326410713,35.28781098237969,0
15,2,1,107,5,42.8577522652634,37.34709271116033,0
16,2,1,93,15,51.69200159167572,35.83428027641149,0
17,2,1,108,18,78.47351497686012,74.46145116119261,0
18,1,3,86,25,146.3606712191663,0.341229817148376,0
19,1,1,60,11,133.5425953788599,0.6870842985193676,0
20,1,1,61,8,0.7099759484528042,0.4600583083720683,0
21,2,1,98,9,0.9646111034533884,0.3075625468123572,0
22,2,1,101,19,2.174633949424522,34.853781164746295,0
23,2,1,81,5,42.365395817477264,328.82765858475716,0
24,1,1,77,9,43.468737090196356,127.6711083720812,0
25,1,1,76,13,86.25984655194836,134.81490437113638,0
26,1,3,73,16,131.89956728775277,0.8665177184095355,0
27,2,1,87,8,158.01320945292278,190.49509355572974,0
28,2,1,107,14,4.608463273383556,0.29600665236879165,0
29,2,1,109,19,112.89370156595434,0.6755812050567189,0
30,1,1,89,23,1.3820675600650565,34.51689427241917,0
31,1,3,91,16,807.160678251166,83.84559988253088,0
32,1,1,66,15,1.6584382050515172,0.630573975522725,0
33,2,1,93,16,1.7246495324234035,99.14083385188572,0
34,2,1,117,21,27.947950673048446,0.8089764775071063,0
35,2,1,114,13,4.004441011349133,94.43753928085735,0
36,2,1,110,11,16.659327604223012,0.27856931799383283,0
37,2,1,97,17,129.01803436131752,68.47707163582,0
38,1,1,100,18,2.052262857186354,30.60646808143482,0
39,1,3,104,0,451.8238049424558,286.63215871048885,0
40,1,1,84,15,8.64877325153623,331.8134533348378,0
41,2,1,93,21,1.2459994641852958,0.5228669122939109,0
42,2,1,115,15,2.0470921495309846,58.404479443771464,0
43,2,1,106,11,33.65065643571492,269.61718352355103,0
44,1,3,88,6,3.0678094759657197,0.4900127990541009,0
45,1,1,102,4,25.085007109302026,205.2227145961942,0
46,1,1,64,13,328.43023464869714,8.805137533400076,0
47,2,1,83,10,391.69176157613816,270.5902720538803,0
48,2,1,85,14,594.0974893540949,0.867883133617432,0
49,2,1,87,10,598.9916357363985,346.3714170141184,0
50,1,1,88,5,575.6635673482524,349.93402904498663,0
51,1,1,90,20,530.6270246429741,481.6898262063982,0
52,1,3,74,17,227.52076024828085,56.83726825323565,0
53,2,1,83,14,488.76357517422485,145.52405768932147,0
54,2,1,86,24,380.4228829253158,62.75151459845061,0
55,2,1,72,12,595.2562876573252,125.9734461983589,0
56,1,1,74,12,367.93837787332114,91.87023768749923,0
57,1,1,76,32,368.20011926843296,147.1782024003891,0
58,1,3,58,30,286.56011921392616,889.1801572117704,0
59,2,1,98,20,95.1444938866993,925.0295477478408,0
60,2,1,92,6,253.00790332934415,1562.565779753136,0
61,2,1,93,9,670.2200302981681,2093.093040174843,0
62,1,1,63,8,254.7565352309341,2147.306314136054,0
63,1,1,57,0,108.57354038771527,2479.3902373721853,0
64,1,1,49,16,81.50135196579488,2192.6307216611476,0
65,2,1,68,9,211.5451784565403,2590.40092433469,0
66,2,1,86,13,171.31459613912378,2461.3835890609516,0
67,2,1,81,1,182.19844085573592,2658.4111928663488,0
68,1,3,53,8,87.82969985059056,2928.232600365931,0
69,1,1,53,15,295.5925069365133,2590.3872098174406,0
70,1,1,45,22,76.70667458923052,2405.4450127382815,0
71,2,1,68,3,276.259367967751,2582.779212419597,0
72,2,1,82,10,444.2318207747279,2806.2633821652253,0
73,2,1,83,23,497.6976251311939,2519.095485423884,0
74,1,3,59,6,242.9773620011617,2494.9834971061828,0
75,1,1,58,6,94.63023554715267,2848.801546407313,0
76,1,1,44,3,196.13865786670084,2694.001436465904,0
77,2,1,66,9,104.57419838535216,2541.532153755041,0
78,2,1,82,6,174.64416385284625,2462.7325451734696,0
79,2,1,84,1,1224.7879788165637,2590.609243879796,0
80,1,1,45,7,79.09619377894182,2641.2306308329657,0
81,1,1,57,13,74.79198532803548,2603.1939649600945,0
82,1,3,43,3,75.551324402892,2709.090528776291,0
83,2,1,63,18,21.450243702033383,2881.252414872254,0
84,2,1,96,8,58.1550785906185,2563.1920769026615,0
85,2,1,84,24,1081.2564340693666,1460.9907825477567,0
86,1,1,60,18,42.2078060737764,1129.7143487357514,0
87,1,1,78,23,436.4401384554691,792.1872585157665,0
88,1,1,74,16,54.92405237724531,346.9109663107486,0
89,2,1,97,26,25.358945981566176,1134.154805331322,0
90,2,1,123,15,85.59361282923665,152.52210382843765,0
91,2,1,101,18,1075.4806041549723,272.00743286145007,0
92,1,3,65,26,443.1453592932261,81.91584044936474,0
93,1,1,56,34,407.5964082074551,207.32740365533073,0
94,1,1,40,31,96.77909809402577,6.307237069476189,0
95,2,1,71,19,322.86712622811865,82.21896535869104,0
96,2,1,90,12,627.2024464881182,1032.356783604162,0
97,2,1,74,19,1332.905410333455,1718.948547273129,0
98,1,3,62,32,232.28022465145057,1072.874452780685,0
99,1,1,66,17,343.224985534553,705.5575013882565,0
100,1,1,47,10,121.04917112596381,616.620328622147,0
101,2,1,65,24,328.10709906260064,910.8198199797355,0
102,2,1,84,16,577.1631518842053,836.2141619266733,0
103,2,1,83,3,1278.543859194974,2329.3409444746026,0
104,1,1,59,10,229.94335783695504,3371.228595732799,0
105,1,1,55,11,111.91083393956663,3284.5362608277364,0
106,1,3,51,8,147.931191263013,3302.6812568153023,0
107,2,1,67,2,139.89313013326412,3370.0620561698133,0
108,2,1,83,9,130.09514781080912,3333.496221111809,0
109,2,1,90,8,201.46450318023946,2775.1683826403137,0
110,1,1,73,14,73.69125131530807,2927.944279736454,0
111,1,1,64,9,26.38279250071603,3382.607675459908,0
112,1,1,82,8,229.1939063770252,2875.127822454212,0
113,2,1,81,11,3.061904947088113,2973.188091527366,0
114,2,1,120,11,212.08804421307013,2339.551108722001,0
115,2,1,117,16,544.4955442311784,695.7763622501291,0
116,1,3,75,14,164.49456317679008,899.1026926044957,0
117,1,1,80,20,144.85374749285532,806.271595578179,0
118,1,1,73,24,30.355793607915032,880.4827156813883,0
119,2,1,96,20,85.94664435877989,834.0170097933354,0
120,2,1,107,17,124.84099011970822,1.8892585360880887,0
121,2,1,111,11,394.82198331621964,0.9058937759152118,0
122,1,1,87,19,106.10599970714189,8.894249880637334,0
123,1,1,79,14,594.4205797251843,975.4798033939625,0
124,1,3,75,14,4.848260310686155,1064.9207629246919,0
125,2,1,76,20,371.5357870217934,129.8960836531233,0
126,2,1,85,27,231.77905268353723,464.49109833107497,0
127,2,1,76,10,922.6143525459784,931.5523101758952,0
128,1,1,75,25,77.48291542452033,409.29579104681443,0
129,1,1,71,32,37.66507550902053,644.4392549408292,0
130,1,3,73,16,63.21501234493408,830.0605464966045,0
131,2,1,105,3,62.275025391407254,1815.6249558004317,0
132,2,1,106,4,34.80159515358072,1514.4399713747364,0
133,2,1,109,18,851.2208884187227,1060.390591604019,0
134,2,1,81,11,920.690938725321,2.167390771180904,0
135,2,1,67,23,853.2723936546075,194.70473332457243,0
136,1,1,72,15,116.2416913265399,43.79564691608502,0
137,1,1,77,20,325.5342179814769,92.10969710353862,0
138,1,3,75,27,14.296116577957676,663.668112557994,0
139,2,1,105,28,70.77468227475669,1595.9635339612923,0
140,2,1,99,21,225.46017401010258,1878.6766441605712,0
141,2,1,113,34,28.282677209407726,2370.328370419806,0
142,2,1,110,26,994.8068959106325,2434.8238901594145,0
143,2,1,67,11,2050.5653038852333,1751.3769662047923,0
144,1,1,69,25,1135.1533283196457,8.207004038038052,0
145,1,1,94,27,68.16572392007565,1.2079145740794937,0
146,1,3,105,20,89.01376712128449,10.673323811312391,0
147,2,1,101,12,20.51862826767911,75.48479055308029,0
148,2,1,110,13,131.39836347896073,32.427232731217686,0
149,2,1,98,29,799.5326474265095,6.00209707324399,0
150,1,3,77,28,6.424532080834823,18.54436603966398,0
151,1,1,76,8,141.82546228601993,147.81681257494122,0
152,1,1,64,13,4.2506658565913416,650.9407902809478,0
153,2,1,81,22,5.514078721125669,1069.1607022168168,0
154,2,1,94,17,735.9259554653107,222.81362072755627,0
155,2,1,77,18,1336.9202251817433,46.83301353147443,0
156,1,1,56,13,174.93639372967337,10.31506194652427,0
157,1,1,66,19,841.4315161875485,681.2885564625606,0
158,1,3,51,16,915.5570029476257,1118.5775135105393,0
159,2,1,61,14,1080.4785104750783,525.9929267876239,0
160,2,1,85,10,954.8536323891061,1231.3080342949977,0
161,2,1,85,22,1536.4955098824662,543.1377114268529,0
162,1,1,58,30,775.648031480175,566.577372110338,0
163,1,1,50,14,764.4934484559799,647.9089410604422,0
164,1,1,40,9,764.108953719783,1041.3506710371691,0
165,2,1,59,13,883.5608265006347,867.9597953164257,0
166,2,1,76,14,216.5094902537692,2111.0181720683177,0
167,2,1,108,17,2714.2254572820198,2309.964484124747,0
168,2,1,77,5,1972.7261875960876,2168.442479472267,0
169,2,1,78,18,1728.6808411720717,1961.472386245706,0
170,2,1,63,21,1987.9144282156044,1955.0822458162522,0
171,2,1,53,26,3208.321664720916,1010.1805380696384,0
172,1,3,80,17,2515.7468095566137,7.439004427176098,0
173,1,1,108,14,2061.920754137946,0.9842000641820211,0
174,1,1,109,21,1679.1541035567984,12.41232422287814,0
175,2,1,104,16,229.86799580920854,67.82617082024822,0
176,2,1,106,17,453.1801229712796,2.182432806984241,0
177,2,1,94,19,466.4157532959475,340.9096040859024,0
178,2,1,42,20,664.6096578952187,13.90056984718661,0
179,2,1,66,12,303.12539305912793,1447.7705193663978,0
