,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.5760823071596071,0.0,0
1,1,1,11,0,254.74298429929132,0.0,0
2,2,1,5,0,0.6075197007876287,0.24319497557535324,0
3,2,1,0,0,261.62300583430226,326.3615761004256,0
4,2,1,0,0,0.06743874120573717,0.29781825875891926,0
5,1,1,2,2,1.8260561189085112,0.7952146730734293,0
6,1,3,1,5,46.568692606424335,98.06805367074034,0
7,1,1,18,5,268.1028759897079,0.6266094864925549,0
8,2,1,2,3,15.673542439647624,81.83138164749285,0
9,2,1,72,7,11.870528122039447,65.495456884907,0
10,2,1,101,15,4.508564131483452,47.803657241124945,0
11,2,1,87,14,6.200617918786469,33.755632483747156,0
12,1,1,62,5,11.118071170739196,98.75318447450472,0
13,1,1,94,21,0.8473238523502005,0.28609358848637195,0
14,1,3,80,18,11.544088960005002,0.2957903139409679,0
15,2,1,84,13,1.0309506583332053,1.700537133710614,0
16,2,1,84,11,1.0214767154765287,0.34553723830622135,0
17,2,1,101,14,1.4818685630238266,27.003099861862143,0
18,1,1,92,13,0.7143600579224416,25.880843101240398,0
19,1,1,87,5,332.06739159355675,208.29677716444004,0
20,1,1,63,14,0.7951979643948166,0.226972587111338,0
21,2,1,100,17,11.553219712976917,58.01665951267176,0
22,2,1,122,12,1.1482609571346005,53.6235621755344,0
23,2,1,111,7,5.267018228127859,46.037925522954126,0
24,1,3,65,11,11.54714621292197,78.93224063452104,0
25,1,1,85,16,0.7640562748521558,0.6393086117076034,0
26,1,1,79,2,1.2466720886055493,0.3535283513943784,0
27,2,1,77,7,11.104076176883584,79.42611284544668,0
28,2,1,110,7,14.004140636677931,58.11838697978008,0
29,2,1,87,16,10.261264005137045,20.499544746775655,0
30,1,1,76,23,121.19494188477681,0.4277102914846215,0
31,1,3,104,17,478.1789256061161,101.1823482957307,0
32,1,1,62,15,1.0523848844257293,0.6109269630661369,0
33,2,1,91,8,12.57983819731938,45.9936192043142,0
34,2,1,119,16,12.714246111090404,38.56948786792817,0
35,2,1,113,15,26.109986215630393,86.2786154447057,0
36,2,1,108,19,6.8603243814566905,0.49763239864062003,0
37,2,1,109,18,58.53565364861111,21.173074584532866,0
38,2,1,103,18,37.72108945992235,58.08925326867188,0
39,1,3,88,15,319.9623853393984,359.1634116951197,0
40,1,1,81,14,1.6578799082728455,157.22291208891642,0
41,1,1,95,12,8.386449555105523,280.1357354796155,0
42,2,1,85,2,374.19830927566846,305.8559009811203,0
43,2,1,99,7,436.67793181551184,940.419388671943,0
44,2,1,110,18,353.4407970770606,627.9725922943749,0
45,1,1,83,23,16.93875551467323,15.046959408371515,0
46,1,1,95,16,9.29536896997411,45.822464951287515,0
47,1,3,73,10,529.4420110975639,809.0236646562787,0
48,2,1,95,19,35.71598169043962,1173.7754702093246,0
49,2,1,107,7,24.153442323796344,1083.6945302782813,0
50,2,1,106,3,66.94249606274309,649.647368934128,0
51,1,1,85,5,20.805742353822975,1806.1752404196618,0
52,1,1,91,8,466.23729313523626,2217.921524602922,0
53,1,1,68,22,8.811998019033394,761.7155694137639,0
54,2,1,106,22,396.1290336388524,59.13370041232552,0
55,2,1,99,28,534.8823663998891,145.78752283450416,0
56,2,1,105,25,294.4970953834361,67.89534775072838,0
57,1,3,110,35,510.65039170967526,9.948203456010205,0
58,1,1,99,27,220.02980991257374,30.4338043434495,0
59,1,1,85,16,340.9708155525772,494.2907775288241,0
60,2,1,94,6,85.54354093254804,1404.7565635909295,0
61,2,1,108,13,227.07994992962296,1706.5951872094874,0
62,2,1,106,5,85.72577487580344,2171.314641660203,0
63,1,1,63,17,357.20039468996663,2864.0313143384737,0
64,1,1,57,0,202.46703870772382,2692.3459145457596,0
65,1,3,43,11,349.7101442955058,2811.1075282834613,0
66,2,1,73,10,396.1480398378262,2583.208932494644,0
67,2,1,85,1,580.30638356638,2662.51703756276,0
68,2,1,81,6,722.7128979671961,2811.0821259832915,0
69,1,1,61,7,202.53111438924114,2692.3300284429743,0
70,1,1,56,7,186.6011373617381,2518.822731348296,0
71,1,1,48,12,226.0881702356902,2865.055482653232,0
72,2,1,69,6,9.996979290703573,2770.422458370142,0
73,2,1,88,10,222.184824749154,2365.2738060716865,0
74,2,1,70,19,261.20082634609696,1328.1744710882372,0
75,1,3,52,16,35.21686041072609,1879.2531931500619,0
76,1,1,48,7,46.527787403570514,1668.8616979405433,0
77,1,1,46,21,477.50107690036907,1512.3570956182234,0
78,2,1,82,18,667.4705162093084,1687.5127923218902,0
79,2,1,83,21,565.2979586611319,1182.355317394882,0
80,2,1,86,16,1139.8262133989836,803.3182360735406,0
81,1,3,59,9,381.1872864258833,1131.4912049119569,0
82,1,1,47,2,602.6722666915903,2474.0926065427616,0
83,1,1,43,4,267.9109222065658,2474.5859822110624,0
84,2,1,36,3,414.65204598422474,2516.7424287456206,0
85,2,1,41,5,682.7987116001639,2393.7612877598804,0
86,2,1,55,3,1320.7628636233655,2354.3874988798098,0
87,1,1,43,11,379.8304183278979,2371.018008333072,0
88,1,1,46,8,587.2434341027434,2432.8591351269592,0
89,1,3,18,9,338.9745772770283,2248.1934223730273,0
90,2,1,40,6,403.98512203812516,2354.4529764037734,0
91,2,1,66,1,710.1261835858354,2474.138263857784,0
92,2,1,66,2,1467.863669169113,2474.281034091509,0
93,1,1,42,9,561.0444232466391,2354.39662477773,0
94,1,1,34,7,348.04100520121864,2317.028373496125,0
95,1,1,28,3,426.2629949103213,2372.540390579658,0
96,2,1,57,4,541.4435158527662,2516.7412713950225,0
97,2,1,66,22,465.9493698527512,2317.029553295618,0
98,2,1,67,4,1378.0848975035447,2260.2681083139396,0
99,1,3,46,6,348.69662017623114,2474.5885915856247,0
100,1,1,40,5,197.15167477701496,2474.089437373448,0
101,1,1,35,10,8.531429977060343,2317.028321191166,0
102,2,1,85,17,22.40568226171845,2280.8261572986135,0
103,2,1,98,2,75.60502168821444,2344.2156269163215,0
104,2,1,104,11,1044.4144362793759,1934.9716140450612,0
105,2,1,62,21,1037.1469470770191,865.7672693123584,0
106,1,3,107,19,997.9692396555095,12.213331702025453,0
107,1,1,83,10,411.60518153323653,899.9110711418467,0
108,1,1,91,11,3.6234204177767517,0.31308437017280877,0
109,2,1,100,21,14.616759560066866,15.741689572349463,0
110,2,1,105,12,146.7001223699942,91.48619026223462,0
111,2,1,108,15,739.2726080175747,41.59599602181074,0
112,1,1,87,10,231.41186588399754,83.60336948140211,0
113,1,1,86,15,264.4252395691738,901.1228237819437,0
114,1,3,70,5,190.09007381169093,2439.5315801563393,0
115,2,1,73,7,119.97893842459537,2398.809594487449,0
116,2,1,99,3,220.2500531990842,2440.655083189855,0
117,2,1,102,9,168.02089091315813,2730.39276610652,0
118,1,1,67,10,63.579828659745516,1869.19840239238,0
119,1,1,88,11,124.1849195240739,2088.403299655896,0
120,1,1,74,27,2.939550371637258,2136.3388189383554,0
121,2,1,110,15,2.9828087707004354,683.2409748680733,0
122,2,1,108,16,64.62452242978704,567.2485628173725,0
123,2,1,112,15,834.3147997350387,798.6470445311389,0
124,1,3,75,18,90.56651995550907,673.0731861630874,0
125,1,1,93,19,214.40975519584123,0.6207911533737438,0
