,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.5644539353061822,0.0,0
1,1,1,10,0,84.11458994771587,0.0,0
2,2,1,6,0,0.6135935422981137,0.23676670342138348,0
3,2,1,0,0,261.6723107350338,326.3673374851157,0
4,2,1,0,0,0.09531093275537447,0.30614775981246356,0
5,1,1,2,3,1.0245837791734989,0.48210221969062905,0
6,1,3,1,5,49.422102684060135,89.18661658899278,0
7,1,1,27,6,260.58921739309034,0.4834956751914218,0
8,2,1,4,2,15.082775098200027,108.91948123026744,0
9,2,1,79,6,0.9306762021793601,0.58173377820126,0
10,2,1,101,10,6.596065448958684,0.2699301440337204,0
11,1,1,59,17,49.45610229749155,43.24937580441245,0
12,1,1,52,7,0.763911754883293,56.80670650956358,0
13,1,1,59,2,358.4398069556726,71.76122887429997,0
14,2,1,82,7,13.628000698290371,92.44625760891088,0
15,2,1,101,8,48.31557056902721,21.432448301103783,0
16,2,1,83,10,2.2809010300259867,0.27901932007349306,0
17,2,1,90,25,6.089244103407143,0.2935555287430064,0
18,2,1,80,26,208.8296444681732,30.775741875802126,0
19,1,3,70,14,84.36453938520651,103.91358575364893,0
20,1,1,66,16,0.8989354603184945,6.538842482598673,0
21,1,1,95,25,5.780040781669357,86.77482146109215,0
22,2,1,111,11,1.354476977204175,35.539666640689056,0
23,2,1,104,5,60.59542483249306,243.22629850094833,0
24,2,1,91,10,44.15844945642094,0.2536015559028771,0
25,2,1,103,15,94.86554969319901,0.3313195363605811,0
26,1,1,64,12,2.2492810089288433,27.54312846734842,0
27,1,3,57,13,30.758660138804192,2.0383665784219356,0
28,1,1,48,12,0.7147339001716766,0.41460232858484336,0
29,2,1,116,20,1.2075223084236206,0.33594104025097765,0
30,2,1,107,19,94.02739845008229,37.561595368865355,0
31,2,1,73,19,63.350625024870176,133.4370190200778,0
32,1,3,71,19,1.6893901161134552,0.6035415454864289,0
33,1,1,93,18,7.45499232617725,0.3873565351418921,0
34,1,1,94,15,5.474271337650847,22.51138114267085,0
35,2,1,99,3,6.183877350220255,28.765196596518894,0
36,2,1,118,18,1.5922171479916836,0.2967056460826746,0
37,2,1,113,18,1.4690374757296742,0.2861017869827794,0
38,2,1,118,8,25.165442741839268,6.982496900199869,0
39,1,1,98,9,58.74341786387769,270.97583253544155,0
40,1,3,94,4,177.85209271240345,69.39082434991803,0
41,1,1,65,12,10.280163173135762,51.34834972934364,0
42,2,1,96,20,11.05350710753865,70.76879133398641,0
43,2,1,105,22,24.23125496070305,112.39765933831215,0
44,2,1,98,19,5.350912249752335,17.99399017235959,0
45,2,1,118,5,184.53316637453096,17.133633092089354,0
46,1,1,91,20,76.60342546874735,0.6301514818126401,0
47,1,1,93,16,256.7062722435954,77.56696885466684,0
48,1,3,79,22,2.80105876327567,1.903983530869954,0
49,2,1,104,24,124.11490539323816,0.9266062903603515,0
50,2,1,119,19,376.10557850016176,18.935855317795554,0
51,2,1,124,12,30.314214520385367,21.678602882063387,0
52,1,1,99,15,5.943402007982351,0.5351459364776106,0
53,1,1,93,12,194.45422242208076,24.152588836381604,0
54,1,1,89,7,505.3329059578015,35.0525707661264,0
55,2,1,96,18,185.2805660902566,309.0188996278248,0
56,2,1,109,15,25.8032190435036,34.94671056954525,0
57,2,1,116,7,38.72826636698401,38.02452027004923,0
58,1,3,103,26,133.94015303115322,2.014023245897706,0
59,1,1,84,4,827.6526360514551,701.9332353911705,0
60,1,1,65,7,45.44671379307652,1389.5773899081933,0
61,2,1,114,32,40.76445890184141,259.51777308757335,0
62,2,1,90,29,469.5834637375517,349.3156755312632,0
63,2,1,78,14,472.68842102320434,225.79543381869829,0
64,1,1,53,18,447.87035545796124,660.1927822812078,0
65,1,1,47,23,428.3842727767651,928.1487277642609,0
66,1,3,48,8,408.7495500652917,500.8565104938757,0
67,2,1,69,21,437.07401521397884,1967.626459888338,0
68,2,1,81,14,505.92493675930314,2355.7830196585637,0
69,2,1,80,19,1459.808800807439,2234.826402349425,0
70,1,1,42,19,445.72409020099275,2371.872465953236,0
71,1,1,54,2,843.5617852438346,2641.255209845783,0
72,1,1,41,11,506.0907692318985,2441.2118452249483,0
73,2,1,55,25,472.52222600975233,2364.0818746341424,0
74,2,1,76,6,549.1112507401751,2494.157915500981,0
75,2,1,82,10,1339.17742010499,2574.2772349988163,0
76,1,3,55,2,422.16249175381256,2423.987595459386,0
77,1,1,49,4,399.7090096492159,2534.6791353589433,0
78,1,1,34,12,403.38197531167424,2373.8274974111473,0
79,2,1,60,3,435.87959150146673,2550.800901914548,0
80,2,1,68,8,860.7819488791588,2496.2664931093723,0
81,2,1,65,14,1247.1499341009787,2364.362822251976,0
82,1,3,50,5,503.4795154199732,2422.8447759264195,0
83,1,1,49,4,387.2700653373942,2620.11515425771,0
84,1,1,46,4,358.00890633331954,2422.87914316964,0
85,2,1,62,2,386.37968202881456,2496.2810237020017,0
86,2,1,90,18,484.0517532302983,2432.737089379913,0
87,2,1,83,3,1148.4953174936857,2504.5536190660673,0
88,1,1,60,3,423.8885416491923,2506.3191627689025,0
89,1,1,58,11,352.51982670777016,2329.90937052793,0
90,1,3,37,3,351.1792555734848,2496.2765896243013,0
91,2,1,58,5,373.52614067504857,2496.2996152277606,0
92,2,1,87,4,425.71834724771134,2459.1150404631485,0
93,2,1,80,5,1129.2379491204013,2458.9978561098696,0
94,1,1,55,8,400.6957706468181,2322.2498772378162,0
95,1,1,56,3,346.5459561820362,2414.0782034933904,0
96,1,1,42,4,334.9861364383711,2576.793671251358,0
97,2,1,74,8,354.55744149406206,2468.9853799890193,0
98,2,1,82,8,426.0240588857746,2387.7732403551245,0
99,2,1,83,3,1073.8813866648804,2468.937672761862,0
100,1,3,61,7,403.6435372006403,2534.6547613083662,0
101,1,1,52,11,349.23921059436753,2422.8340533713144,0
102,1,1,38,5,343.31221307512067,2331.0873582522718,0
103,2,1,68,3,343.825043289786,2459.0532155929423,0
104,2,1,82,4,743.0795650405946,2615.0974747689597,0
105,2,1,85,17,1076.5834859941158,2364.4643683096992,0
106,1,3,57,14,539.4975764756921,2398.548493386783,0
107,1,1,53,4,330.7857163787806,2353.6917462998713,0
108,1,1,51,4,62.051476889233385,2546.245787990446,1
109,2,1,66,5,26.105600385174917,2375.9956553756915,0
110,2,1,84,6,399.7455368239007,2157.5140683345912,0
111,2,1,91,13,1283.8227484151275,2219.175951508976,0
112,1,1,54,9,438.360407692787,2585.35579845744,0
113,1,1,55,10,366.61151664306044,2431.0230458758733,1
114,1,3,43,10,359.8816427248097,2272.6485838226236,1
115,2,1,90,3,380.83953548607366,2396.855192197019,0
116,2,1,99,5,421.51217699042013,2597.27564824518,0
117,2,1,95,7,1085.343924321843,2585.3605027461144,0
118,1,1,63,6,531.6121574488493,2442.189188499676,0
119,1,1,54,1,365.9837845075795,2556.79466332164,0
120,1,1,39,9,383.33882781029615,2264.5606754590726,0
121,2,1,88,15,21.682230222401973,718.6280638268795,0
122,2,1,101,13,158.9393277860583,395.58595298954754,0
123,2,1,95,25,1150.37347012889,483.34471633511515,1
124,1,3,82,17,470.9168791481001,448.52675678945974,0
125,1,1,78,20,602.2175397140945,683.0089476701489,0
126,1,1,59,17,497.0713212628865,685.7675104411722,0
127,2,1,80,15,40.734701815614386,113.69134562556623,0
128,2,1,82,12,33.225916676820475,486.0757447438708,0
129,2,1,83,25,838.6714432055928,369.49387236265227,0
130,1,1,59,21,521.7114247104747,1097.5057658558128,0
131,1,1,67,6,454.53806989569443,1275.8122570003836,0
132,1,3,59,11,495.82790207161185,1843.363626350174,0
133,2,1,91,10,783.0311163559742,1881.0905330096236,0
134,2,1,96,8,568.9540069197303,1883.4760335574947,0
135,2,1,95,1,1249.0488685906505,2008.4997478914347,1
136,1,1,66,4,539.4438836458138,2066.5178054953326,0
137,1,1,59,16,797.9568205201468,1914.1549434215785,0
138,1,1,54,6,797.1617974920805,1899.2050252874596,0
139,2,1,82,2,529.90482882304,2021.264641231789,0
140,2,1,98,5,531.5229385548788,1956.3277896514376,0
141,2,1,100,3,1352.29528615913,1905.6451775152345,0
142,1,3,70,15,559.7006797846532,1965.2372259580006,0
143,1,1,67,1,498.56136148728825,1914.5277664034656,0
144,1,1,71,9,485.8243148296038,1991.8269093595275,0
145,2,1,78,3,527.7142033056348,1965.308641977614,0
146,2,1,82,2,612.2287372291834,2066.52805983752,0
147,2,1,83,11,834.6322506224601,2117.226743161901,0
148,1,1,67,3,557.6513550413491,2047.2078666865286,0
149,1,1,68,9,537.2844857753656,2009.9154806717509,0
150,1,3,48,15,732.3058539254549,1930.7303689754488,0
151,2,1,85,6,564.5089566428346,1965.3157729236968,0
152,2,1,95,3,610.0912717962804,2105.5610683418167,0
153,2,1,101,5,1562.8114345271995,1956.7200755825925,0
154,1,1,63,7,809.8290198299256,1905.5747253029942,0
155,1,1,68,4,598.01194452863,1964.8683123858718,0
156,1,1,63,6,542.4759275506841,1982.7886485134998,0
157,2,1,88,9,733.4498942703988,1939.3351060277066,0
158,2,1,96,3,704.2100154040555,1939.3440170172826,0
159,2,1,97,14,1373.645332494234,2068.327194264219,0
160,1,3,65,7,713.8297468619512,2037.90895115685,0
161,1,1,57,4,805.8773726573141,2066.5251929835954,0
162,1,1,59,5,550.6419054357099,1956.339961083697,0
163,2,1,74,3,706.2848127735558,2062.0712567584915,0
164,2,1,85,8,794.8699023947374,2046.398150466929,0
165,2,1,82,4,932.2626690986773,1991.7562244068686,0
166,1,1,73,11,616.5623801346964,1956.452788903388,0
167,1,3,63,8,690.0679742181117,2021.5391459291786,0
168,1,1,54,6,334.6529437917893,2009.9045522948236,0
169,2,1,81,9,414.2842832330845,1930.5843544401826,1
170,2,1,101,8,13.608664252242788,1394.7216757837814,1
171,2,1,111,2,124.71680253411823,1056.9023840877794,0
172,1,1,73,7,5.1978322698097585,257.59344305755616,0
173,1,1,54,11,71.21434863174734,537.7198468673249,0
174,1,1,74,26,586.7691741971158,455.9933199297652,0
175,2,1,85,27,535.6960896405112,519.2995574128792,0
176,2,1,101,24,625.2258882762459,990.9817666890449,0
177,2,1,90,31,1318.8553520115106,860.0341653051959,0
178,1,3,59,19,1512.947371978431,570.0217222889177,0
179,1,1,42,1,529.0038837980818,755.4934047163568,0
180,1,1,32,7,497.7233846325514,1957.2848231167939,0
181,2,1,82,10,525.500252299522,2379.675464092988,0
182,2,1,99,11,582.8117452671338,2501.480671344829,0
183,2,1,96,7,508.23012127057723,2586.2314721925973,0
184,1,1,82,8,26.609270121324943,2360.7639111360672,0
185,1,1,95,9,105.91482219385638,2111.221142352877,0
186,1,3,71,7,461.89810513716543,2463.6224027103194,0
187,2,1,106,3,37.43436705175429,2531.7044042624307,0
188,2,1,121,6,70.27236189595108,2536.7527087678036,0
189,2,1,121,10,192.49870021925483,2248.132442902185,0
190,1,1,95,18,1927.2794693537476,1629.7192132723055,0
191,1,1,89,13,2614.988578161807,1053.0050026005235,0
192,1,1,73,13,1893.362467811915,1117.994995770565,0
193,2,1,108,15,101.99374869594526,1152.416678778937,0
194,2,1,129,5,586.3037366676244,255.03472953729198,1
