,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.6625016656229067,0.0,0
1,1,1,8,0,175.4311512708088,0.0,0
2,2,1,6,0,0.6314558350842907,0.3219957059166444,0
3,2,1,0,0,261.6899759545828,489.3899057994048,0
4,2,1,0,0,0.07337366932094797,0.31474163976175584,0
5,1,1,1,2,9.113857296988796,2.7912387869378144,0
6,1,3,0,18,56.459197313519084,89.2018204795398,0
7,1,1,9,7,134.47060920061674,0.8307710446171389,0
8,2,1,2,3,1.3693068696715514,5.416273058741292,0
9,2,1,81,6,12.342625588601132,98.21707597157985,0
10,2,1,104,8,1.5348430966811348,0.3374756425286833,0
11,1,1,81,16,99.09708677432218,44.924777520616026,0
12,1,1,56,5,8.120081963159972,137.1667791224364,0
13,1,1,66,6,19.067538523574754,165.7872248923607,0
14,2,1,84,10,0.721787418596811,25.8695826816811,0
15,2,1,98,10,98.96499813237654,23.818197740904363,0
16,2,1,95,11,128.0629168741561,0.2873314555091238,0
17,2,1,87,27,7.293628422475501,0.32905367304267463,0
18,1,3,99,19,1.8923263145228477,5.400865760929464,0
19,1,1,102,15,164.6394553975848,0.7789095272059211,0
20,1,1,88,16,0.8132843808543191,0.3982682651452516,0
21,2,1,100,20,0.9514807019953423,0.2625336927438335,0
22,2,1,127,21,5.725878942452999,53.62634285078595,0
23,2,1,105,4,119.79110468615637,78.11630417419802,0
24,1,1,59,24,1.137753433676156,91.25457279213704,0
25,1,1,71,27,2.1263123369274526,21.826887127358205,0
26,1,3,62,18,5.576630534074,27.38238820829634,0
27,2,1,77,4,11.080475615233407,71.05086938000669,0
28,2,1,82,12,0.9583472312184118,0.500146252175628,0
29,2,1,99,2,192.76694242732103,234.63444005737915,0
30,1,1,74,14,5.339690521068192,3.1703430907315435,0
31,1,1,57,14,111.76444427002242,87.13027108066552,0
32,1,1,43,11,9.477792342068462,108.75243986879929,0
33,2,1,100,14,1.1612450456708898,106.6802314980254,0
34,2,1,105,15,101.36197467455342,180.2043060284986,0
35,2,1,99,8,131.79251106205632,224.75849745059335,0
36,1,3,77,20,26.270022448557025,0.6643974413822893,0
37,1,1,84,18,22.628895784934556,0.2849033364498638,0
38,1,1,74,11,41.14054780079565,114.72134361649152,0
39,2,1,101,18,292.6511126150241,277.22335150318906,0
40,2,1,108,23,251.45796471753536,2.3746165907931482,0
41,2,1,84,8,349.35524323865116,360.4860052950344,0
42,1,3,75,21,220.78783449160653,43.052660738379274,0
43,1,1,78,19,410.8985498788703,303.00043042536885,0
44,1,1,51,16,27.8514174701377,725.9707966938425,0
45,2,1,103,7,72.82323431633107,674.573021595302,0
46,2,1,87,1,319.85882513454095,952.8759533793318,0
47,2,1,81,2,382.1557392448806,2595.4593421972054,0
48,1,1,55,4,123.47188782467408,745.1513725687294,0
49,1,1,48,13,155.43602966237444,1831.8507350408552,0
50,1,3,45,4,117.55182918801022,3060.7274713048287,0
51,2,1,61,3,21.20430573269346,3148.952815395358,0
52,2,1,73,5,61.93635811811104,2344.0797124267924,0
53,2,1,72,18,44.21512300966182,1519.494363470965,0
54,1,1,60,3,217.4925684750338,1418.0888106128318,0
55,1,1,79,2,322.3890089890378,2035.4541054094448,0
56,1,1,77,2,289.61594533522447,2591.9935971588366,0
57,2,1,96,6,194.40005714614026,3036.7937373114983,0
58,2,1,108,12,258.93338912475616,2803.740152551857,0
59,2,1,98,7,456.2825050412316,2895.2133092955028,0
60,1,3,66,13,256.59013102486244,2403.3747920205883,0
61,1,1,77,9,144.58583921533258,1105.7254696698308,0
62,1,1,57,26,22.52755453281469,26.739026500521415,0
63,2,1,89,12,140.14227736563222,85.35515744545036,0
64,2,1,91,14,160.8000263048223,2.147434605518401,0
65,2,1,102,26,235.78347240892748,3.672043731795272,0
66,1,1,87,21,3.201989186823415,11.544356387662644,0
67,1,1,71,10,484.7159933651916,87.12076558438554,0
68,1,3,57,16,64.43209104303557,1458.2354411451008,0
69,2,1,86,18,158.85258046758062,984.8968783723919,0
70,2,1,99,21,37.641723747155766,719.6108702220047,0
71,2,1,101,13,855.7073336491752,16.56422842238343,0
72,1,1,80,15,2.555978794880888,813.5921047259728,0
73,1,1,63,19,5.697705714952243,17.392060845810178,0
74,1,1,54,15,615.3725338568053,15.098375129636981,0
75,2,1,103,12,26.289949565496105,67.6575784873788,0
76,2,1,124,16,422.07069267015385,201.27136513149475,0
77,2,1,124,1,769.2436062672265,178.2148345998009,0
78,1,3,91,16,20.133283729874208,201.7412494214571,0
79,1,1,108,5,468.5713390949974,573.9489806522807,0
80,1,1,68,6,488.0248551520238,619.7985141532903,0
81,2,1,84,20,125.0224903062004,1454.1203920244914,0
82,2,1,107,7,221.364005536918,1752.44556159983,0
83,2,1,99,8,941.9935926029984,2518.7426131309744,0
84,1,1,92,13,33.21512157113517,1952.3944719968495,0
85,1,1,89,29,325.11048721973066,382.18191127671486,0
86,1,3,75,20,139.51717386502003,2.5940966149622717,0
87,2,1,103,16,160.88279113960343,341.5408002255437,0
88,2,1,124,13,387.62238848101754,1373.2608080979112,0
89,2,1,121,17,834.9079330229126,18.582315931849323,0
90,1,1,96,13,140.73771910473675,348.4437311852477,0
91,1,1,90,11,739.5133462980551,682.7516059607776,0
92,1,1,75,24,748.4006838039547,276.91357883538467,0
93,2,1,43,18,927.6286606160315,618.3498145382233,0
94,2,1,50,14,849.479709602515,166.9859389325801,0
95,2,1,52,19,1440.89080549669,843.8037830114059,0
96,1,3,45,8,764.9251415084877,917.8450625417719,0
97,1,1,56,9,654.0466784048615,1553.2995505453334,0
98,1,1,49,12,639.8477089868038,1930.4522136017506,0
99,2,1,66,3,687.7341365894188,1982.632342648706,0
100,2,1,102,5,523.5081506125517,2160.90855490604,0
101,2,1,93,9,808.0749629527254,1694.6282465290346,0
102,1,1,84,15,129.53049268169133,1816.0114762112958,0
103,1,1,86,1,85.55097917130368,1866.2497135860601,0
104,1,3,57,5,547.7511759059685,2226.6229953468055,0
105,2,1,74,13,12.487946543316207,1865.6522350918322,0
106,2,1,79,5,32.337873558199135,1529.1812789213452,0
107,2,1,77,11,723.5850787289651,1405.5231745800409,0
108,1,1,74,7,30.969963433304603,1343.939081376504,0
109,1,1,70,15,58.1299072938358,1323.9754225354866,0
110,1,1,67,9,562.0426931254225,592.5637067868214,0
111,2,1,84,3,158.41826689101234,1121.2241861276275,0
112,2,1,86,14,672.608831710481,1972.6235218812783,0
113,2,1,81,18,1340.6814831207528,2200.6117375264466,0
114,1,3,49,11,790.1544251820301,1051.5938379322859,0
115,1,1,43,16,479.1095331285541,1057.530928311964,0
116,1,1,38,12,482.765980766945,1634.345581989919,0
117,2,1,53,8,845.1003036961383,2417.6795603506703,0
118,2,1,68,5,882.0138466710504,2458.2708625170117,0
119,2,1,67,7,1393.576711150995,2624.920240631973,0
120,1,1,43,7,533.4174164060172,2690.06496684905,0
121,1,1,38,19,578.4290550807907,2521.879490767205,0
122,1,3,27,14,468.3980103768106,2582.1261689866974,0
123,2,1,42,0,719.8743427017959,2587.52626297203,0
124,2,1,53,5,690.5200025488639,2758.3934826134027,0
125,2,1,54,11,1198.6836279468446,2471.837199877755,0
126,1,1,40,9,488.6893632388588,2418.7201323336144,0
127,1,1,54,12,347.5324017500866,2633.9066219120896,0
128,1,1,47,4,421.15234662994584,2719.0019948888885,0
129,2,1,52,12,359.1837472814165,2578.104249423917,0
130,2,1,67,3,396.883604211258,2514.23228986096,0
131,2,1,44,18,1101.804931114623,2590.0469622271803,0
132,1,3,51,3,398.64899088016347,2572.0498560824462,0
133,1,1,56,10,340.65275548371443,2572.039867656966,0
134,1,1,40,8,331.1438650782914,2440.274308663699,0
135,2,1,68,0,357.7910567510668,2624.920786534859,0
136,2,1,84,8,396.7378178153701,2643.4677517355735,0
137,2,1,82,17,1059.3543503944588,2379.1456103777437,0
138,1,1,55,12,442.0789085134732,2427.132242230022,0
139,1,1,48,3,339.07281412148035,2589.923750576159,0
140,1,3,45,8,352.1467644231801,2813.3362043908633,0
141,2,1,47,6,341.7418413230906,2680.716967966279,0
142,2,1,68,4,447.7560563981983,2783.385261279419,0
143,2,1,73,0,1087.2846740455352,2798.959229596099,1
144,1,1,75,8,420.87910445107565,2680.688592498195,0
145,1,1,58,16,336.9484256966757,2504.8145584742974,0
146,1,1,41,12,334.7989027931523,2568.5226998519806,0
147,2,1,73,10,344.8573378706099,2791.8413953172267,0
148,2,1,85,4,397.7678072023548,2718.9849347795034,0
149,2,1,85,12,1324.5930641261361,2489.1011587058447,0
150,1,3,54,11,405.9653838478825,2514.210433715587,0
151,1,1,51,1,330.40616414071917,2722.044475700392,1
152,1,1,46,7,315.7428126539278,2718.9869691554904,0
153,2,1,92,8,331.9292825638948,2514.180444675981,0
154,2,1,99,8,372.60132662612153,2513.14058487973,0
