,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.6014532133211637,0.0,0
1,1,1,11,0,371.46728833518307,0.0,0
2,2,1,6,0,0.6243275591335018,0.26007035497701586,0
3,2,1,0,0,261.65951612986913,489.3928859239201,0
4,2,1,1,0,0.06814987743293983,0.31397080558387735,0
5,1,1,1,2,782.8,109.00132589113166,0
6,1,3,0,14,52.69787857317521,89.18108935323701,0
7,1,1,9,8,130.80900747507602,0.9717669254951482,0
8,2,1,2,2,15.933599695238184,75.53460631839381,0
9,2,1,80,8,0.8510813446704704,0.23529474209073703,0
10,2,1,98,5,3.944134695720431,0.29128364242307647,0
11,2,1,94,11,2.2811068215965675,34.08078660280336,0
12,1,1,66,13,0.5572413553391752,26.492778037495164,0
13,1,1,77,13,7.189701632436796,61.16226696342587,0
14,1,3,76,18,1.0750538688438254,0.6122816954899335,0
15,2,1,96,10,1.0244027557253264,1.785893404528143,0
16,2,1,95,8,0.9943050200626135,0.41578536830899476,0
17,2,1,113,26,7.462375423108013,0.24151403261046275,0
18,1,1,87,7,10.574280331200663,167.29561630669465,0
19,1,1,88,12,387.7247280024818,309.0035465387951,0
20,1,1,39,9,374.492191453667,111.75194414090292,0
21,2,1,90,21,169.5367042297826,19.903042744250403,0
22,2,1,106,10,3.092994005936832,0.49563584702885655,0
23,2,1,101,21,84.04816931680678,250.97207893999249,0
24,1,3,75,16,0.6469802843430287,0.7079762416829423,0
25,1,1,89,21,0.6960833235760328,0.5187118873731658,0
26,1,1,57,20,1.5971268309187594,22.555449714115834,0
27,2,1,81,4,1.375249514609472,23.966604725223394,0
28,2,1,101,10,6.889537319174708,0.2506898352837551,0
29,2,1,124,13,3.251029627586677,0.3545928112123859,0
30,2,1,102,12,3.5675593177137683,0.3124963086415347,0
31,1,3,86,18,120.77760108657422,3.168503405501782,0
32,1,1,108,10,140.54469450958203,0.25311140427138146,0
33,1,1,80,26,51.5390581993072,0.30013483992706935,0
34,2,1,95,10,276.0054238145383,0.4473904217555549,0
35,2,1,125,10,30.352693781228368,140.24386817420688,0
36,2,1,103,12,4.57525994648135,0.2650751034095567,0
37,2,1,118,16,4.530035277057424,0.28199575151194267,0
38,2,1,63,23,84.51510701864979,18.544321798388363,0
39,2,1,89,16,73.5772434044245,270.4275745963498,0
40,1,3,66,16,282.96493077845065,0.3452578659561231,0
41,1,1,108,19,10.487598474723274,0.40211055736743234,0
42,1,1,111,5,14.647795888405234,125.5509439635617,0
43,2,1,116,13,15.98166779839902,155.36276270876508,0
44,2,1,106,8,17.621233168230937,1.0426964761411375,0
45,2,1,89,21,294.88504141295647,0.40791681179586914,0
46,1,1,54,2,250.8019424425551,60.70872241877256,0
47,1,1,72,22,59.4383103712197,211.1728619714209,0
48,1,3,61,11,0.9822547830017829,0.35434984404557546,0
49,2,1,97,19,8.631097873664334,42.395569682347904,0
50,2,1,113,18,5.496191195913227,1.8448567634594517,0
51,2,1,118,22,34.3937536020637,129.84021852140822,0
52,1,1,64,17,18.272470284285955,0.34677417951255046,0
53,1,1,100,23,539.4133101837118,0.4607114239452167,0
54,1,1,95,16,18.943580547897124,17.551829113967123,0
55,2,1,105,7,35.97776457664315,168.08801336878548,0
56,2,1,127,13,4.495205587435458,0.2642448335787592,0
57,2,1,115,17,75.98275111072985,44.45733701854771,0
58,1,3,103,21,20.54619976093404,0.4208699995006087,0
59,1,1,93,11,438.94982703513955,133.0267916523685,0
60,1,1,88,24,16.673738272895406,21.106572165748545,0
61,2,1,95,26,18.411978546961326,0.3637541117846727,0
62,2,1,104,14,24.848513992766406,90.42448227033363,0
63,2,1,109,5,33.17856455596826,139.57370411278555,0
64,1,3,115,18,130.39348125688707,0.5475316671231998,0
65,1,1,108,18,17.166017294733287,0.6864841189424142,0
66,1,1,104,7,48.043977836075626,85.78193030040015,0
67,2,1,111,5,41.88814037062092,186.49657534450364,0
68,2,1,123,13,35.426473764855324,0.7787888796713431,0
69,2,1,123,18,184.32055023757323,0.5549576817033696,0
70,1,1,98,20,16.331287876959163,14.5815160279871,0
71,1,1,95,21,644.3311419058925,285.0442661511023,0
72,1,3,86,18,17.48805686869327,1.2068304036262658,0
73,2,1,118,15,6.527316534575141,76.94546345178242,0
74,2,1,135,17,89.80495834082741,5.7094459433290465,0
75,2,1,141,19,31.461631217464664,849.865850054283,0
76,1,1,110,9,4.67330414962525,548.4361780439081,0
77,1,1,101,18,563.8584883150615,784.856538675078,0
78,1,1,60,3,514.584294480298,1220.2096876542628,0
79,2,1,108,8,22.422367772547183,1378.3120986658453,0
80,2,1,109,11,39.331774876105996,534.713326957546,0
81,2,1,94,24,914.9019225105402,143.69228429949112,0
82,2,1,68,9,863.8837102878744,96.2868572879131,0
83,2,1,32,11,912.7470620653389,184.03835979982665,0
84,1,3,70,11,38.0926770466008,148.37073739135602,0
85,1,1,77,16,244.77072661312837,683.6463071674709,0
86,1,1,59,8,249.18272015841848,640.8634918247118,0
87,2,1,92,13,213.4532428924842,350.57178924924114,0
88,2,1,94,11,623.0009388912697,438.660947813711,0
89,2,1,81,9,1430.25601801939,2153.0096911344144,0
90,1,3,92,2,56.15864101087033,2444.549142678113,0
91,1,1,101,7,374.28230676375375,2582.8600322016014,0
92,1,1,67,0,383.41994354942733,2521.1813796479273,0
93,2,1,85,13,344.77792945547816,2258.8768710773793,0
94,2,1,90,24,672.4751127456155,1973.14625263911,0
95,2,1,85,5,1281.030733959857,2354.6441785190937,0
96,1,1,76,10,345.17415880117983,2481.7189315130095,0
97,1,1,70,7,176.87901317886917,2220.5213885905146,0
98,1,3,65,12,225.84262558561682,1207.5462699198588,0
99,2,1,81,12,468.7905586723737,1499.4286778926503,0
100,2,1,95,6,555.0079023980486,2353.422664098337,0
101,2,1,98,7,1269.336186843327,2505.475681641111,0
102,1,1,66,3,287.5682179518825,2600.023938305147,0
103,1,1,49,7,251.4225880500007,2650.0430385346135,0
104,1,1,40,5,166.41820289039657,2599.9939819522547,0
105,2,1,52,19,461.2214618174447,2460.8516217721162,0
106,2,1,68,4,555.3997004481994,2564.2131775292282,0
107,2,1,67,7,1425.2745416212206,2738.0333000286887,0
108,1,3,57,4,372.2917516024481,2701.9384656508037,0
109,1,1,48,9,182.2396890961963,2551.87685181895,0
110,1,1,33,19,182.74335332364504,2387.4315948755175,0
111,2,1,61,5,174.2513943390281,2612.9795514805214,0
112,2,1,81,5,46.203171404193256,2701.9453962844404,0
113,2,1,97,15,145.41650204969395,2256.7884311650782,0
114,1,3,74,9,32.69713732394299,2701.4894346313213,0
115,1,1,67,5,177.53008175275713,2702.2896962526293,0
116,1,1,72,11,209.83681201619203,2624.9627767070024,0
117,2,1,65,9,179.5974296237308,2521.7890723295072,0
118,2,1,69,6,243.87275008460765,2795.7733989578387,0
119,2,1,90,7,42.35472906983224,2756.4768819266474,0
120,1,1,63,11,67.75025529200444,1765.414102003528,0
121,1,1,61,14,39.803073568339066,1410.0584851625617,0
122,1,3,67,15,196.7398460267734,353.3092238966756,0
123,2,1,82,5,555.6704922575266,168.21537172749615,0
124,2,1,84,14,840.2661402148349,46.9779226095319,0
125,2,1,84,13,1125.2544217732827,339.7752067419912,0
126,1,1,64,11,229.22780776420015,339.1630306251773,0
127,1,1,64,2,164.546246278286,686.1133192755457,0
128,1,1,49,6,187.380172813998,775.017789556705,0
129,2,1,76,10,472.80185028539404,1751.4399033517584,0
130,2,1,82,7,351.4898871752179,2116.0852727329534,0
131,2,1,81,8,1118.6305746416665,2793.004777289084,0
132,1,3,61,7,394.84219774574666,1627.561095835831,0
133,1,1,54,8,170.26356634718857,263.5301073729648,0
134,1,1,51,3,273.2541544815667,599.2769639234208,0
135,2,1,60,4,401.79174097610905,2237.083077193329,0
136,2,1,85,5,282.00656075714784,2180.595019160256,0
