,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.5070330528345338,0.0,0
1,1,1,12,0,3119.762581218656,0.0,0
2,2,1,5,0,0.932688088569854,1.4322510206201922,0
3,2,1,0,0,261.6345134420054,326.3601921397377,0
4,2,1,0,0,0.06809616962690022,0.31275887471709346,0
5,1,1,1,2,19.6779509555418,5.6693759510583375,0
6,1,3,0,7,49.447587450499086,98.08637129698167,0
7,1,1,25,5,268.03804092694435,0.5389186893014465,0
8,2,1,2,5,0.9607483094395136,2.065473179399079,0
9,2,1,66,7,12.064515954732205,75.49767433343818,0
10,2,1,101,10,1.8319520956097943,0.3299208965801402,0
11,1,1,81,6,90.75090554068301,1.5571229902563501,0
12,1,1,61,13,7.721341052468097,63.74669816554632,0
13,1,1,66,8,1.2117623493388585,0.32716513241237627,0
14,2,1,79,18,0.666290189639283,29.270538605866513,0
15,2,1,108,4,38.23998441262244,179.5665009467027,0
16,2,1,95,20,125.69431904685707,28.078089003937066,0
17,2,1,71,20,3.316309973396414,16.341814234516054,0
18,2,1,103,14,9.811721521391569,47.78709611881399,0
19,1,3,91,14,111.58382112391017,126.85924266402881,0
20,1,1,97,8,0.6573912720782071,0.7425333263002882,0
21,1,1,100,13,8.603587401370165,47.286511059039135,0
22,2,1,95,23,9.806065168417586,114.602300458994,0
23,2,1,98,11,68.96696993169961,1198.1397294046503,0
24,2,1,84,15,6.036962922344671,444.4963290770718,0
25,1,1,65,27,255.02262291151894,115.81288497881664,0
26,1,1,80,6,1.3669594359573027,20.06065174479393,0
27,1,3,75,17,9.507426028078193,48.41844141442985,0
28,2,1,97,13,0.8723670906241697,0.6567593521868003,0
29,2,1,124,27,0.9460270746434012,0.48664992136179347,0
30,2,1,100,15,116.35398818781447,66.87631776551422,0
31,1,1,91,10,1.186130496976822,18.163102755666866,0
32,1,1,100,16,26.93360852807184,18.854519786615192,0
33,1,1,82,25,2.0884602641321166,0.2626290982358438,0
34,2,1,99,29,2.3979287824288633,24.16511526197879,0
35,2,1,123,8,9.619418036779484,83.96499562044828,0
36,2,1,122,6,10.048503249039218,88.6503796515984,0
37,1,3,98,14,9.278198274167098,83.77958087561272,0
38,1,1,77,1,26.70503814266883,3.15556629817245,0
39,1,1,70,16,50.02041065017878,784.9286348319808,0
40,2,1,96,7,19.766273136778825,297.02222336113994,0
41,2,1,125,18,14.43995498721978,136.47817160935222,0
42,2,1,111,17,196.47550329181993,92.35197064701447,0
43,1,1,63,1,268.6090032180681,213.40679472164268,0
44,1,1,74,11,146.48219432548402,158.31246526588254,0
45,1,3,66,25,68.20499838118513,105.11903232884357,0
46,2,1,107,10,325.23384109000034,499.78394585523694,0
47,2,1,103,0,431.11013547245693,568.334410894358,0
48,2,1,100,8,403.64366987474034,863.1389341542857,0
49,1,1,65,19,85.70882815293827,744.2902282500587,0
50,1,1,57,19,349.654887724832,848.8020830357218,0
51,1,1,39,5,103.84050046960631,2183.373633686934,0
52,2,1,59,15,353.3324464666747,2267.6495733141264,0
53,2,1,76,16,29.573973166819687,2338.0692342227935,0
54,2,1,81,17,119.61405590984049,2740.53982919851,0
55,1,3,52,3,108.92040194086637,2831.186196068485,0
56,1,1,49,15,71.0562407806649,2924.7659727547175,0
57,1,1,52,18,67.63701353865356,2576.0131663568163,0
58,2,1,61,15,48.20318315089976,2749.66880531187,0
59,2,1,90,2,124.27741683910357,3025.814621950553,0
60,2,1,84,6,1256.6759177027343,3081.4412074884212,0
61,1,1,68,18,100.44034661027713,2749.647947884783,0
