,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.609758853554088,0.0,0
1,1,1,9,0,41.32683847185629,0.0,0
2,2,1,5,0,0.626385914069612,0.33394031099391996,0
3,2,1,0,0,261.63713053857697,326.3711917802205,0
4,2,1,1,0,0.06275320175151465,0.34563603845159746,0
5,1,1,1,2,391.4520056536442,122.54391778102368,0
6,1,3,0,10,49.44655106101065,108.92419895817788,0
7,1,1,21,6,260.6544404215599,0.5792619513317809,0
8,2,1,2,3,0.7979435602595575,1.3149109547490492,0
9,2,1,84,10,0.8617812798497073,0.29827359400206405,0
10,2,1,99,16,146.89625421138823,2.70880782828987,0
11,2,1,90,15,137.92544632526358,27.295316238754815,0
12,1,1,60,10,7.744669182153876,41.00283636507593,0
13,1,1,84,13,7.010469679421381,75.01025086071176,0
14,1,3,72,12,4.012018762865091,0.8538524598375512,0
15,2,1,88,6,0.9501703535290229,1.4915371581510966,0
16,2,1,82,9,0.9277742685085931,0.28692542142132754,0
17,2,1,99,20,1.9655058911655252,0.37026144531272287,0
18,1,1,89,19,0.7602740705860972,21.853749630872635,0
19,1,1,94,5,26.18514787757472,158.68036010607048,0
20,1,1,95,15,0.7316468663826435,0.30094505597508014,0
21,2,1,106,16,9.94758419468396,109.61519525668919,0
22,2,1,112,22,1.3519227721343627,1.0287776795461825,0
23,2,1,96,4,39.01987027358424,476.6712843259517,0
24,1,3,71,17,0.7331167253963246,12.837451097371169,0
25,1,1,82,12,0.8829403048978793,1.342227688359197,0
26,1,1,68,10,1.5157338241130864,29.539163670775284,0
27,2,1,79,16,13.446618679762086,84.61617314580167,0
28,2,1,86,2,24.52334822917115,259.0966270725091,0
29,2,1,79,14,34.71065840744275,167.10584686222484,0
30,1,1,67,30,87.02101260338533,56.44248635554497,0
31,1,1,57,9,265.4590794984424,402.31702452523916,0
32,1,3,51,14,26.969991895386535,146.40709023382408,0
33,2,1,49,16,41.003954352358676,715.5397179546519,0
34,2,1,77,17,7.55603011684859,67.17977039055852,0
35,2,1,83,17,89.27494401444038,144.28454378671685,0
36,1,1,68,28,1.6865769377100468,62.279647327576896,0
37,1,1,84,21,224.27828498327074,990.240823132372,0
38,1,1,60,17,290.64297252790703,39.46333974977636,0
39,2,1,104,12,454.6583171983372,17.387670928522898,0
40,2,1,132,6,406.060922576549,15.009358324329892,0
41,2,1,139,19,22.415279455798377,78.00194103489955,0
42,1,3,102,12,570.6675271789788,64.44304503095417,0
43,1,1,60,13,419.17323452242846,282.6328451037224,0
44,1,1,67,11,24.015642979393423,1202.0653067113874,0
45,2,1,105,10,10.877779873032445,493.3046268604894,0
46,2,1,119,21,327.9140333696739,1495.8478955955734,0
47,2,1,81,12,359.11502629937524,1515.0019768046577,0
48,1,1,79,19,15.877259463517158,734.1488300297457,0
