,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.4823750573855945,0.0,0
1,1,1,14,0,219.86568886583467,0.0,0
2,2,1,5,0,0.6656647987818453,0.34809889535118843,0
3,2,1,0,0,261.6611381435737,326.3543579552569,0
4,2,1,0,0,0.06480771335097012,0.3560394119889257,0
5,1,1,1,1,18.065345667789,3.060679193584126,0
6,1,3,0,8,49.42347488125361,98.04882898752562,0
7,1,1,16,6,253.58003404030526,0.5044385839906179,0
8,2,1,3,4,15.090254390561778,75.56280539148038,0
9,2,1,81,6,0.7943231910034103,0.2688787839689871,0
10,2,1,103,14,9.76203168517618,3.728478658599945,0
11,2,1,101,9,137.11601043139228,36.23013884721988,0
12,1,1,58,14,7.682554179621224,42.78515083675022,0
13,1,1,82,15,10.286302388532862,114.27889123283593,0
14,1,3,76,17,2.322317564350949,2.6791151931794643,0
15,2,1,94,8,0.779272650262072,47.64209647898641,0
16,2,1,87,10,10.707618529442767,0.239574879856547,0
17,2,1,77,21,2.1458834543447023,22.42897950767907,0
18,1,1,85,15,40.610381115463376,24.972332589511986,0
19,1,1,83,10,53.91622650203411,24.05326496043938,0
20,1,1,73,13,1.2273290875007885,2.5159966441584642,0
21,2,1,78,14,21.65690783225327,123.96501742316553,0
22,2,1,104,31,12.372854918030745,69.27104795094006,0
23,2,1,115,19,43.970770144507654,163.6377425110449,0
24,1,3,65,23,11.361497712210486,46.94931843684118,0
25,1,1,71,18,0.7576386485455711,2.2343385618778964,0
26,1,1,73,9,18.097903318446992,103.61085114570571,0
27,2,1,100,12,2.5807180016844935,7.063515312344914,0
28,2,1,117,20,12.5036625241705,47.0219235741488,0
29,2,1,85,41,70.678097192838,168.5566544758574,0
30,1,1,83,37,90.81824863049859,147.24416325979772,0
31,1,1,60,29,349.80796625373085,1030.8366688419824,0
32,1,3,43,22,25.113071831004536,408.5513165695789,0
33,2,1,77,35,31.15567611533006,719.3921730973698,0
34,2,1,87,6,123.13696115357679,1288.6670950493212,0
35,2,1,82,4,167.85701105445744,1550.9338188722354,0
36,1,1,83,6,28.893470472916515,2605.629170651209,0
37,1,1,79,13,163.09118810539883,2261.9064839416687,0
38,1,1,48,9,150.0596392276688,2316.1133174215493,0
39,2,1,71,1,141.35058037403235,2667.877123026401,0
40,2,1,102,5,296.49871074979626,2915.587187527623,0
41,2,1,116,15,601.000748913954,2708.1957816384815,0
42,1,3,72,11,245.73610462860157,2806.3665550801506,0
43,1,1,72,3,187.88511002226562,3109.371769124965,0
44,1,1,53,15,166.42058061457666,1956.418712506857,0
45,2,1,76,22,204.47312916294788,574.2459660125281,0
46,2,1,102,16,312.0207167696295,143.4276062299361,0
47,2,1,106,13,598.4224507597158,68.86538881047764,0
48,1,1,65,18,191.01143487693912,16.302123231131205,0
49,1,1,85,13,8.552315667740649,44.13899778525938,0
50,1,3,72,27,16.92666554943605,288.94722396419394,0
51,2,1,96,10,17.347296778114448,802.2823180765286,0
52,2,1,109,8,92.2090391689308,914.6151562452349,0
53,2,1,97,11,48.18515667058114,1044.1816497285881,0
54,1,1,77,10,38.99861865505446,1425.7208267892004,0
55,1,1,79,9,493.54470462867533,1444.9457157424995,0
56,1,1,81,13,9.775532368516215,41.32726504868317,0
57,2,1,88,19,3.6806197851106663,0.44508489795099265,0
58,2,1,94,10,46.2485916884093,72.27021060660456,0
59,2,1,88,11,98.59962549106103,194.67865032725277,0
60,1,3,61,18,53.78293253185333,152.3169165478207,0
61,1,1,74,37,327.1519684943433,68.19204749962068,0
62,1,1,59,24,38.00495697680776,29.26926052949421,0
63,2,1,86,13,701.2902243148415,85.10738716940055,0
64,2,1,92,13,503.35389988093357,0.9776814700088717,0
65,2,1,107,29,962.6823754549423,2.161142341882981,0
66,1,1,77,12,31.084585546453425,2.7341826787977292,0
67,1,1,85,15,93.64135308568001,85.37331242800019,0
68,1,3,81,15,23.79742830530483,190.37402382405,0
69,2,1,95,14,173.38059339605766,542.6335464290921,0
70,2,1,100,11,259.43625777355135,179.028902464676,0
71,2,1,108,14,833.6733222084441,80.3887118346296,0
72,1,1,78,13,174.75700033424602,276.8661066215037,0
73,1,1,78,26,127.72588313172527,2.7674563863692163,0
74,1,1,59,24,26.106951141237264,154.68253041427653,0
75,2,1,94,12,125.60956900262612,485.3947735170752,0
76,2,1,109,11,231.217019993081,78.02742735308415,0
77,2,1,111,11,944.5509984697035,668.2295219235441,0
78,1,3,83,11,446.8566784236253,344.5676191677884,0
79,1,1,75,12,514.9123386922396,475.59165243917215,0
80,1,1,49,17,522.0103493814878,629.0998993145196,0
81,2,1,89,16,549.2607011059459,1051.8312527851238,0
82,2,1,81,4,500.55402945658693,1496.6397467910574,0
83,2,1,89,14,961.6009136909523,2240.668367983181,0
84,1,1,104,15,125.86982409201056,1483.7516254558445,0
85,1,1,91,20,607.3705248411526,923.5722320100881,0
86,1,3,55,21,396.5450792426696,2076.861222818612,0
87,2,1,93,0,99.55796712583884,2224.4386917552933,0
88,2,1,109,10,269.4445281020037,2081.44822531992,0
89,2,1,106,12,171.85573589737882,2083.542382783554,0
90,2,1,109,12,741.2514595589204,2144.876041169732,0
91,1,1,82,1,32.09101273733918,2496.236691634912,0
92,1,1,94,9,5.61850045177999,2553.5101370468337,0
93,1,1,110,21,141.08499712966005,2385.2292836283846,0
94,2,1,109,20,87.53446915333419,2251.156338616156,0
95,2,1,103,1,309.14837217787726,2468.970421696411,0
96,2,1,95,9,523.1643327411327,2558.676078300051,0
97,1,3,74,13,27.83581517684562,2462.4641040745164,0
98,1,1,58,4,314.95095115372175,2419.366667991628,0
99,1,1,40,4,215.97210658395312,2613.94924484288,0
100,2,1,74,6,217.43576020428705,2601.9658327851307,0
101,2,1,81,8,336.7613787527659,2519.425075010305,0
102,2,1,86,17,612.3938210548433,2553.673696451167,0
103,1,1,55,7,234.49159024525636,2499.602609298391,0
104,1,1,53,11,204.52429701862238,2553.6490493898873,0
105,1,3,36,15,201.37279261856088,2601.8336991172782,0
