step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,4.403310130569869,3.7495680345572353
54030.0,13,0,4683.520622660159,3.7495680345572353
54045.0,3,0,4683.5410967439875,3.8146472738185615
54060.0,0,0,5466.2326762611465,982.226952348713
54075.0,0,0,4683.536998863566,3.9064253712616557
54090.0,1,5,4684.04891215985,5.2325702627452975
54105.0,2,11,1988.946419138122,2483.7816562451812
54120.0,3,12,4687.425145598158,6.22792509734804
54135.0,10,12,20.061845000655982,19.787843209587912
54150.0,50,7,9.605734292595573,4.733643464087866
54165.0,48,16,12.836189504761009,5.281393592640347
54180.0,43,13,4695.083177868569,15.053284090119726
54195.0,40,17,11.729635778775103,5.91775524163935
54210.0,50,18,17.03394014966092,8.484735612049915
54225.0,65,20,15.146464690964859,8.791795438612073
54240.0,66,14,4784.237579516114,176.53849392190472
54255.0,63,16,12.18478552546394,3468.829608662722
54270.0,73,19,301.12969652358714,22.21475917162481
54285.0,64,15,1523.7643631112026,7017.1456632669315
54300.0,48,13,4733.383623436096,75.80471035504898
54315.0,56,14,18.3346192038443,8.853204922238662
54330.0,75,18,22.79152880685608,684.3881078365778
54345.0,72,13,1514.236088703536,1751.3321539988124
54360.0,68,16,6852.117232008933,2738.0075390839966
54375.0,70,15,4711.261748395544,127.17876413057472
54390.0,37,9,4885.9246630210655,598.1703094675288
54405.0,32,17,7270.51792471403,3237.2007176139746
54420.0,44,16,3386.9739250314724,5436.2588853771995
54435.0,76,11,1574.2031643403743,4306.021097011756
54450.0,75,9,1371.472003491276,8849.658886688163
54465.0,71,5,1277.471183776504,13987.52257203038
54480.0,57,2,7273.094841403917,19169.698621208336
54495.0,26,1,7272.982067461051,22623.001127697753
54510.0,31,8,8247.216808459118,19170.52545547709
54525.0,38,9,3305.68890467664,22622.283368110984
54540.0,79,5,2044.1375433009578,21911.398483611538
54555.0,69,7,3425.3480526864832,22623.615593859937
54570.0,72,11,7279.66706248001,22621.995123752997
54585.0,37,9,7276.743213501164,22622.184799465373
54600.0,27,3,8755.217384355736,23600.271161416567
54615.0,24,4,7515.430375903935,22622.34988730131
54630.0,38,7,3897.0584982665564,22623.158071933263
54645.0,77,3,1779.7744664070196,14522.721633137113
54660.0,79,12,2575.749412233414,17196.355556977633
