step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.4180622242149884,0.0,0
54030.0,0,1,13,0,0.6768491071209377,0.0,0
54045.0,0,1,31,0,0.7020392712205054,0.10586540962549136,0
54060.0,0,1,30,0,0.6925941924646029,0.1721285462524226,0
54075.0,0,1,30,0,0.688990960295715,0.3297716992926643,0
54090.0,0,1,32,5,0.7093178687591508,0.3567716413753263,0
54105.0,0,1,22,17,0.4539541398951129,0.685203219659584,0
54120.0,0,0,3,18,0.5883337089626813,0.3147979475737776,0
54135.0,0,2,0,12,0.5389303644350839,0.2660143077725622,0
54150.0,0,2,53,8,0.9667255144802591,0.21413542815299583,0
54165.0,0,2,51,20,1.177956548412776,0.30677486866833614,1
54180.0,1,1,88,14,1.7178744002498716,5.857980285853254,0
54195.0,0,1,67,14,0.5925783417034493,0.4799817263611662,0
54210.0,0,1,65,19,0.7777835280106663,0.5827649418945896,0
54225.0,1,1,83,31,2.1816304986883597,5.803214648416892,0
