step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.3857710839652988,0.0,0
54030.0,1,1,4,0,0.09014903125313162,0.0,0
54045.0,1,0,1,0,0.3128905096348509,0.0902155866505086,0
54060.0,1,0,0,0,0.39679244383475953,0.16701979712327353,0
54075.0,1,0,1,0,0.049350253224275296,0.29206857204340814,0
54090.0,1,1,1,0,0.10812768495151726,0.3053715967790398,0
54105.0,1,1,0,16,0.5015287007284509,0.5196348419303762,0
54120.0,1,1,3,13,0.589626401061742,0.3571933545901301,0
54135.0,0,1,1,1,0.5460248896972656,0.3487523905970294,0
54150.0,1,0,78,14,0.7194538320429156,0.293984160143228,0
54165.0,0,0,73,13,0.642556776699891,0.31045262745898133,0
54180.0,1,2,90,8,0.8303778119710659,0.5601899653891833,1
54195.0,1,2,97,9,1.3791936295063176,0.7754832865481919,0
54210.0,1,2,104,19,1.3633917283244197,0.5470784684926068,0
54225.0,1,2,68,21,0.7770478409392718,0.8795176467516536,0
