step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.4180622242149884,0.0,0
54030.0,1,2,4,0,0.26813593318255813,0.0,0
54045.0,0,2,1,0,0.4061470662767878,0.10573042876509683,0
54060.0,1,2,0,0,0.39190639425192625,0.1673612124885639,0
54075.0,1,2,0,0,0.045547394926021986,0.32775663624362317,0
54090.0,1,2,1,2,0.09773539702629952,0.26882595710683027,0
54105.0,0,2,1,6,0.48140908725391807,0.21598350690214013,0
54120.0,1,2,5,9,0.6266303475247971,0.3298404736664876,0
54135.0,0,2,1,5,0.5131033382805317,0.28722770020646354,0
54150.0,0,2,52,3,0.7265050828247976,0.2987837221791505,0
54165.0,0,2,54,18,0.894845619006967,0.24479408503051386,0
54180.0,0,1,70,16,705.3061594100574,2.0952865193680705,0
54195.0,0,1,58,14,0.8188886520472186,0.394930394119798,0
54210.0,1,0,105,30,0.700893680554051,0.26845295859625323,0
54225.0,0,1,80,26,0.8268926013074982,0.41640218764148007,1
