step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.4180622242149884,0.0,0
54030.0,1,0,4,0,0.26813593318255813,0.0,0
54045.0,0,1,1,0,0.4061470662767878,0.10573042876509683,0
54060.0,0,0,0,0,0.39190639425192625,0.1673612124885639,0
54075.0,0,0,0,0,0.045547394926021986,0.32775663624362317,0
54090.0,0,0,1,2,0.09773539702629952,0.26882595710683027,0
54105.0,0,2,1,13,0.5059125917598076,0.2165431363706912,0
54120.0,0,2,17,18,0.5897794093365593,0.3054968789893026,0
54135.0,0,2,11,5,0.506273544220964,0.27184321045365983,0
54150.0,0,2,52,10,0.6555901902573819,0.28635977187181944,0
54165.0,0,1,53,11,0.972891274705429,0.48486119441127584,0
54180.0,0,1,52,10,739.3688905491586,0.3654096144941078,0
54195.0,0,2,54,18,1.7655196970409797,0.45461194974044655,0
54210.0,0,2,56,18,4.485501612687397,0.859729002735989,0
54225.0,0,2,49,15,7.3724704390271025,0.8101098350083988,0
