,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.6477471428913241,0.0,0
1,1,1,8,0,72.42731090224082,0.0,0
2,2,1,6,0,0.8021200930536778,0.9844464688519705,0
3,2,1,0,0,261.6576450966774,326.3570268938217,0
4,2,1,1,0,0.06625491769270085,0.35987729596577667,0
5,1,1,1,3,9.879808620724367,2.947693245711822,0
6,1,3,0,7,49.43884609814082,89.17382037718458,0
7,1,1,20,5,260.6603864041147,0.6440079454294071,0
8,2,1,2,3,15.661722906477342,81.8114490473974,0
9,2,1,77,2,12.367486500254975,75.6197766765813,0
10,2,1,97,19,1.159785711991595,0.317043374713221,0
11,1,1,72,18,173.6428549597512,153.10351570527945,0
12,1,1,59,17,0.6896634258794327,35.21884525292854,0
13,1,1,57,8,0.8850689474261123,35.43952718772381,0
14,2,1,74,16,0.7433244839533529,33.49704002090155,0
15,2,1,91,11,41.9777150511239,33.250878796637394,0
16,2,1,79,15,1.3419018709518042,0.2336037462395136,0
17,2,1,74,21,8.864534853713964,49.528380104590795,0
18,1,3,87,20,0.886610125991618,0.29989618139628216,0
19,1,1,88,12,228.2453782847559,0.6609374164232948,0
20,1,1,63,8,0.7265244263041206,0.27814683958747866,0
21,2,1,82,21,1.0958054639395347,29.187883007226006,0
22,2,1,107,20,30.3989025443011,183.58822327211226,0
23,2,1,90,6,31.073906933125375,380.7412485864331,0
24,1,1,63,6,6.989940462045981,0.270031488026718,0
25,1,1,69,8,169.19711491468743,77.85845548470365,0
26,1,3,65,6,20.708686402097936,45.86095986141216,0
27,2,1,88,15,53.22747194247458,38.527994296757925,0
28,2,1,100,18,129.78247112023908,1.064088271588353,0
29,2,1,92,25,7.0997595865753516,30.757589756297183,0
30,2,1,60,21,106.43677321680283,32.18441906017246,0
31,1,3,85,30,151.58124804019883,88.14840419705466,0
32,1,1,74,13,164.46925699327969,256.2200469389714,0
33,1,1,70,13,1.9869194245957733,2.934542633473037,0
