,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.5969814561019386,0.0,0
1,1,1,10,0,106.20089199022526,0.0,0
2,2,1,6,0,0.612693692454132,0.279383019940198,0
3,2,1,0,0,261.6409229706543,489.3975889333218,0
4,2,1,0,0,0.06337080557362625,0.34454690420609146,0
5,1,1,2,2,5.533415339681618,1.0079678949741937,0
6,1,3,0,13,52.69767710746887,89.21568377107289,0
7,1,1,10,5,130.70114019442872,0.5996211396954205,0
8,2,1,1,2,0.8720015711551032,1.9779847764677407,0
9,2,1,78,6,0.757875543787038,0.27375078073677733,0
10,2,1,104,13,4.516133370234485,1.095262669398895,0
11,1,1,73,12,47.98499193745167,40.57881897898159,0
12,1,1,48,6,19.791501975642653,248.10943839886247,0
13,1,1,62,5,351.90371985423076,127.68879024032653,0
14,2,1,87,4,0.7617638566932745,26.90425284397629,0
15,2,1,97,6,46.9297601657155,23.927754651538194,0
16,2,1,98,17,134.05071306755045,0.4164089734010445,0
17,2,1,78,25,3.2438014817526,0.32688677452291814,0
18,1,3,106,22,0.8333877457976812,0.5714932594300878,0
19,1,1,105,14,408.9838545601844,150.8949554725402,0
20,1,1,76,13,0.7746372500344265,0.2833939147623921,0
21,2,1,99,27,6.688102634621029,71.70728224636875,0
22,2,1,124,13,28.488620790492373,258.65958238598637,0
23,2,1,96,7,35.55685500540837,337.54270958521755,0
24,1,1,70,7,42.6010194706293,56.3211730223846,0
25,1,1,73,12,220.99300856289284,75.30180278926453,0
26,1,3,64,11,2.428862144961612,0.33097371200404146,0
27,2,1,90,1,41.85121739237836,270.9953308034185,0
28,2,1,101,6,1.4324267728790303,0.7668317638089845,0
29,2,1,99,23,125.00550909535944,0.3859917401840557,0
30,1,3,80,14,270.9035437284383,101.93164050029522,0
31,1,1,72,5,446.3104545614152,348.7849839116207,0
32,1,1,25,10,180.50451032463863,75.56904993957743,0
33,2,1,72,15,12.716814677588614,79.03432397001279,0
34,2,1,99,10,22.414237630394272,85.62003040513233,0
35,2,1,101,5,196.88890245254456,457.42907155967146,0
36,1,1,72,5,0.6495160762915267,0.3234748237011088,0
37,1,1,83,18,0.7606563145518661,0.2727044119750308,0
38,1,3,66,6,12.525657404126239,100.42759173302326,0
39,2,1,97,1,232.72194432222602,319.9257281161354,0
40,2,1,124,5,31.192446761049855,143.61831203410682,0
41,2,1,118,19,24.028327734032963,65.68305530096066,0
42,1,1,95,25,38.47832219036342,0.6155865894745128,0
43,1,1,74,15,653.1236601516936,357.6736191152064,0
44,1,3,49,10,18.664365424196873,103.39456394306275,0
45,2,1,100,19,293.09385566834277,0.2918067916403393,0
46,2,1,122,15,396.70070425959364,75.36538024551355,0
47,2,1,117,4,306.88818267272995,225.0646906541731,0
48,1,1,96,9,579.279505991317,234.53040888490017,0
49,1,1,98,23,467.42752034647697,196.999232408291,0
50,1,1,31,11,434.66688022661333,85.97185364914783,0
51,2,1,71,8,268.026993449185,403.01374938433617,0
52,2,1,85,9,293.44151468718576,623.6279777159548,0
53,2,1,89,7,152.58494365204055,621.4847210065419,0
54,1,3,58,4,254.72014851119928,430.2601447802901,0
55,1,1,56,3,73.45927817796735,453.0051191948873,0
56,1,1,45,3,70.68774187316333,1454.4652275736235,0
57,2,1,62,15,83.3696666523956,1358.2030153674857,0
58,2,1,84,4,110.64276572571599,1136.0564463092223,0
59,2,1,91,1,94.31611096855603,1795.9166056763934,0
60,1,1,60,4,201.508700242586,1546.7562940773964,0
61,1,1,49,13,626.5386880921822,1068.3391083710428,0
62,1,3,45,4,71.97991032605509,478.77571157762856,0
63,2,1,81,8,67.34085767588554,635.957165048647,0
64,2,1,103,4,68.3751792906039,986.3145398155133,0
65,2,1,94,4,123.01468159411183,1442.3114078836552,0
66,1,1,80,13,141.36660507287363,1729.5130770604092,0
67,1,1,79,17,605.0018501492654,1122.9664667062805,0
68,1,1,59,35,497.66230270338315,528.1885121258714,0
69,2,1,100,47,124.60088234675794,55.398409646364705,0
70,2,1,101,19,245.82412206855713,961.8501944774857,0
71,2,1,96,12,269.44158792800397,1725.3713497494157,0
72,1,3,65,9,200.3110185118109,2766.779752789209,0
73,1,1,51,3,469.4434777790992,2766.8391407208424,0
74,1,1,45,7,455.98896309644135,2766.7966937471992,0
75,2,1,62,4,237.53239680274356,2730.6992772708936,0
76,2,1,80,2,296.6574665917827,2727.810640087198,0
77,2,1,78,11,1020.508539670447,2617.250122886158,0
78,1,1,60,18,183.99067246369657,2588.432389144753,0
79,1,3,54,5,358.89535265873633,2696.5642158421674,0
80,1,1,51,7,172.58589283623112,2848.1493845545883,0
81,2,1,68,9,345.119578241817,2617.2358165954333,0
82,2,1,79,11,511.1864345336779,2515.585590764589,0
83,2,1,85,0,1416.2391017414711,2683.3359283243817,0
84,1,1,61,5,87.7723155119451,2848.141038491347,0
85,1,1,53,7,193.54979696330497,2617.2316064502716,0
86,1,1,45,4,73.56682427045594,2617.309518449255,0
87,2,1,65,6,86.11760578606821,2766.8266776115715,0
88,2,1,85,7,303.4464019233405,2692.08028741329,0
89,2,1,87,16,536.4851881603424,2689.944861343366,0
90,1,3,51,11,87.72442438231235,2582.344813696561,0
91,1,1,46,3,228.30279035051274,2591.5139539369798,0
92,1,1,39,6,221.19267855280475,2689.9278453036964,0
93,2,1,61,17,435.70917899224327,2662.296025478539,0
94,2,1,81,2,166.8805145410891,2737.2057628506814,0
95,2,1,90,13,1153.5487366235807,2737.226774005688,0
96,1,1,58,3,101.30167722450332,2744.608286548002,0
97,1,1,42,5,205.45524258374874,2806.916469543854,0
98,1,3,41,12,324.64823971937307,2727.8168987657796,0
99,2,1,59,13,471.85348816366303,2702.4095657494463,0
100,2,1,73,9,510.70250600683016,2653.096946736506,0
101,2,1,73,15,1417.962991313071,2582.3629462442827,0
102,1,1,58,20,331.0782192871361,2582.3621832514127,0
103,1,1,62,6,317.14674499966554,2702.4031396672526,0
104,1,1,49,5,65.66327012126261,2689.930649148227,0
105,2,1,71,20,73.51578306180522,2591.2155983791667,0
106,2,1,85,11,118.42787391942362,2591.4225797222134,0
107,2,1,86,14,104.0190350356619,2727.8489624767376,0
108,1,3,58,6,319.60362995967245,2766.781755187264,0
109,1,1,44,21,442.022168722014,2662.2061573093183,0
110,1,1,50,18,189.54623522998418,2591.2151074803614,0
111,2,1,74,1,160.94508948241946,2625.613593615639,0
112,2,1,83,12,145.86659085869337,2766.7951769491897,0
113,2,1,70,12,1290.3259911156765,2515.263332199388,0
114,1,3,50,8,208.6234668068421,2582.3804550458963,0
115,1,1,40,4,71.1353857948457,2766.7944583003423,0
116,1,1,26,5,59.334208295511615,2727.8193088212256,0
117,2,1,52,3,72.50966337840153,2582.4523271479165,0
118,2,1,70,7,144.24503039514283,2727.8485030493634,0
119,2,1,66,11,877.7888502978627,2739.9360334999483,0
120,1,1,42,11,226.68127213015845,2689.9229456309467,0
121,1,1,43,23,81.10320864289261,2548.3687627294776,0
122,1,3,25,9,422.0672330874507,2617.249666051016,0
123,2,1,43,8,541.5141900898142,2765.587936302781,0
124,2,1,68,10,248.255011392341,2803.751830341108,0
125,2,1,73,6,844.3096560332189,2542.1112967282534,0
126,1,1,47,10,21.885752801678542,2611.9112325235333,1
127,1,1,86,8,77.05604419236825,2517.6710710787006,1
128,1,1,62,15,136.7706237384795,2215.8141110566507,2
129,2,1,85,12,408.9380569161099,25.549796110762433,2
130,2,1,99,11,434.87546720714,14.424907519191951,1
131,2,1,103,4,831.5763277756646,154.39179086081367,1
132,1,3,78,17,4.271763822361916,6.605396883946579,2
133,1,1,76,15,19.63718992428196,9.872787979214067,2
134,1,1,65,11,29.566305706718477,30.413729313883003,0
135,2,1,77,12,28.801487922870017,148.60564204695942,1
136,2,1,93,18,75.8864509213484,1.8150602224482344,0
137,2,1,92,5,423.9647920720434,879.0690746927396,0
138,1,1,59,21,349.0672513183933,176.6990612239764,1
139,1,1,58,10,369.1362278960675,1029.8196122169259,0
140,1,3,46,13,789.5645784072933,341.8189448617077,0
141,2,1,90,6,673.5613327218493,669.4145940197357,0
142,2,1,99,19,691.4493572277221,690.3353062574372,0
143,2,1,96,5,1514.9455642211665,1014.7892303359262,0
144,1,3,62,9,556.8488164058793,1889.8241529137897,0
145,1,1,52,10,737.5389375174891,1061.325098596695,0
146,1,1,50,4,494.4127476575489,2627.3032157577054,0
147,2,1,67,7,705.6802992729823,2772.8815199149926,0
148,2,1,83,4,994.2832317163492,2658.9118528572435,0
149,2,1,81,18,1551.3642922189924,2596.3650074010106,0
150,1,1,56,14,606.3682757499605,2573.9144433926426,0
151,1,1,54,3,703.296659561685,2630.790673202056,0
152,1,3,43,4,527.4938157425037,2758.6567848813893,0
153,2,1,74,16,865.1956529476649,2691.340025970431,0
154,2,1,82,12,923.5411629025898,2582.607265617294,0
155,2,1,79,1,819.5935724637003,2747.1742460155106,0
156,1,1,51,3,542.8763049006282,2758.61367196508,0
157,1,1,43,14,549.8399368459498,2566.182272029743,0
158,1,1,24,3,666.5395414335119,2635.2102222262015,0
159,2,1,75,4,619.2519279312527,2732.793055777593,0
160,2,1,100,3,565.3900608104863,2667.038923458677,0
161,2,1,96,6,558.4675787269399,2732.791530923641,0
162,1,3,59,5,419.5745287145223,2605.223126172742,0
163,1,1,58,5,401.8792629888751,2692.605543164197,0
164,1,1,49,8,398.8454272765779,2724.5581910552987,0
165,2,1,84,16,433.09592953245993,2566.1838564636273,0
166,2,1,101,19,481.81511902615404,2531.482857394526,0
167,2,1,96,3,858.5073811545012,2681.723859959127,0
168,1,3,58,7,559.282644585738,2758.711010927316,0
169,1,1,63,3,415.0938160072217,2758.6212553288847,0
170,1,1,54,9,405.6874368448001,2667.914941748386,0
171,2,1,87,4,427.58669824590584,2566.4304404684926,0
172,2,1,99,9,459.6455457784022,2725.360052613474,0
173,2,1,99,9,531.1662935921538,2658.9353189778135,0
174,1,1,65,4,435.48914211619865,2627.287608170299,0
175,1,1,63,7,559.9428338361663,2815.847655171232,0
176,1,3,56,2,404.97129658580616,2691.344657317586,0
177,2,1,68,3,428.7514847275514,2725.136933237208,0
178,2,1,101,9,451.38200511414186,2724.578458200191,0
179,2,1,103,6,461.0562074514683,2635.241042773074,0
180,1,1,64,6,427.04070564709684,2766.961580603518,0
181,1,1,54,11,449.4984872842246,2596.3578946496946,0
182,1,1,18,9,1248.5529006878294,2573.9281187541405,0
183,2,1,30,9,960.9108390044623,2743.349382412094,0
184,2,1,38,8,1126.9671759926039,2724.614338514733,0
185,2,1,37,9,2034.4775445065814,2581.677017068624,0
186,1,3,38,5,1824.7401369647484,2658.928266364126,0
187,1,1,27,11,1314.9077944521462,2851.4947700725756,0
188,1,1,27,4,1261.8984706509127,2766.9253247584834,0
189,2,1,51,7,1017.019624081393,2516.854759675998,0
190,2,1,69,3,545.1017206878848,2660.8743277379504,0
191,2,1,62,1,885.6940803756328,2823.1988681868875,0
192,2,1,38,7,1322.2922751984613,2303.860985781969,0
193,1,1,57,17,1331.1351113251133,1281.7406545198867,0
194,1,3,84,26,780.3472574100848,31.375151116849484,0
195,1,1,75,15,689.7414611826473,54.132279207454545,0
196,2,1,91,19,969.1785785686856,0.8228879219017358,0
197,2,1,85,23,1277.0178808417504,27.624087835052826,0
198,2,1,69,19,1698.6819265418933,32.295913534001436,0
199,1,1,78,18,4252.837543053297,317.1139527073997,0
200,1,1,49,13,4344.461828767615,792.2646232500108,1
201,1,1,56,27,4229.005531503448,966.7722546230327,0
202,2,1,66,15,3962.1628763123854,1226.0949220216155,0
203,2,1,80,11,3900.5841510423948,201.3196140496009,0
204,2,1,69,13,3844.764469570207,1.0030447399023734,0
205,1,3,61,25,3962.8223986021153,1.1368461690411304,0
206,1,1,63,14,4150.486552813848,7.248863556272955,0
207,1,1,36,16,4571.293902093902,25.335189267808744,0
208,2,1,56,17,3821.227032929392,114.3592868337328,0
209,2,1,56,29,4555.69739961985,1053.6724482949155,0
210,2,1,52,18,4519.403702870999,1445.449557797554,0
211,1,3,37,17,4519.1730002926615,1678.355640717729,0
212,1,1,35,4,4428.932621467761,1304.773801771353,0
213,1,1,18,22,4404.454967501357,1050.2575587875313,0
214,2,1,32,17,4457.642172134985,1075.8731595834765,0
215,2,1,67,8,4566.431098758859,1591.126144474416,0
216,2,1,66,4,4908.350995726432,1768.1546551610859,0
217,1,1,44,13,4353.391324869371,2298.3260382574986,0
218,1,1,46,11,4249.347071198101,2471.2818199512344,0
219,1,3,25,11,4312.442939161062,2098.653752941151,0
220,2,1,52,7,4325.141571138734,1742.1587877101676,0
221,2,1,70,9,4642.247768363492,1537.5691052600232,0
222,2,1,51,1,4554.842215594001,1615.3917179597004,0
223,1,1,45,10,4413.10763763164,2397.3843395859626,0
224,1,1,42,7,3445.0216013723734,2603.9563885814377,0
225,1,1,32,5,3460.4400651935584,2621.437115054837,0
226,2,1,83,17,3597.4528685797018,2574.9915603677055,0
227,2,1,96,8,2642.2295639487397,2520.4259964906114,0
228,2,1,99,9,3662.2162648939034,2574.985686668767,0
229,1,3,62,14,3700.82740797584,2552.409824173766,0
230,1,1,54,9,3804.620612727686,2530.2407888488838,0
231,1,1,41,11,3683.4220560756753,2671.4333165285652,0
232,2,1,77,0,4088.7552878188953,2530.2318990413755,0
233,2,1,98,17,4353.797311591702,2580.8766108595955,0
234,2,1,94,8,4647.773275321455,2492.647518126694,0
235,1,1,53,2,4027.786207599371,2466.5604121979477,0
236,1,1,51,13,3731.5922909614706,2597.971800802201,0
237,1,3,36,9,3743.0477906330607,2552.405348891255,0
238,2,1,44,7,3849.7625727500454,2451.4498484095816,0
239,2,1,75,1,3495.1073195937047,2632.917681362229,0
240,2,1,94,6,3659.0076723965303,2454.692933681928,0
241,1,1,76,12,1265.3462785891275,2199.575723898163,0
242,1,1,75,4,3326.273065059572,2220.724857176113,0
243,1,1,70,27,3425.9959167411416,2040.192396652345,0
244,2,1,92,13,268.87332033226824,1224.3742666950536,0
245,2,1,96,21,27.98710016270355,39.923165212322594,0
246,2,1,114,22,349.9518353133735,43.617327363688084,1
247,1,3,111,12,713.7477861735146,190.15610020110373,1
248,1,1,97,19,78.39877981449442,223.74659995300593,1
249,1,1,60,20,816.5382469995019,428.62597443292697,0
250,2,1,111,20,535.8676946283973,964.7785752279093,1
251,2,1,99,13,181.97139665331133,1851.9649424706158,1
252,2,1,91,28,116.9204927413213,2132.6594936847814,0
253,2,1,96,10,136.5264280677561,2667.7301399643484,1
254,2,1,62,17,71.97717378369374,2634.092487900032,1
255,2,1,87,21,710.1114867873589,2518.990258611277,0
256,2,1,57,18,775.5848642980058,2589.530696606239,0
257,1,3,77,29,37.204822478919105,652.7891697362311,0
258,1,1,76,21,117.80393079602351,1503.347356412374,0
259,1,1,79,11,778.9257026432559,1440.0003526368284,1
260,2,1,81,17,63.22102865192584,53.82560162749709,0
261,2,1,85,36,109.73391042525037,10.115210265571113,0
262,2,1,81,17,665.5429402331549,15.07749847777286,0
263,2,1,65,13,762.6024940705753,51.437448456759284,0
264,2,1,42,21,995.0105932759121,1755.5111493176535,0
265,2,1,53,31,1321.9361264846898,727.5348548422833,0
266,2,1,44,11,1434.1351025674537,40.5050263657846,0
267,1,3,80,19,864.2013754380173,97.97025355099719,0
268,1,1,95,11,2351.3289538589825,904.0704411704197,0
269,1,1,91,10,216.15377777501033,992.032712528042,0
270,2,1,111,21,19.192289446495295,8.714766532630874,0
271,2,1,123,24,60.39063913154101,66.56538344651001,0
272,2,1,111,17,546.1525994787885,10.546011291576116,0
273,2,1,94,18,691.0269530429482,2.962043648687088,0
274,2,1,111,16,3276.8301632450944,11.461456607331595,0
275,2,1,55,13,3245.7714377385373,75.35284135560164,0
276,2,1,31,17,3442.433127445789,2.5700616980384794,0
277,1,3,72,24,2807.9032449265983,2.916924127859882,0
278,1,1,85,18,1989.761799602289,11.764247467515524,0
279,1,1,99,9,1962.5512702090043,25.61770820421721,0
280,2,1,99,16,3.2081746124105965,744.3312321708669,0
281,2,1,112,19,26.199325684558705,14.554510828762963,0
282,2,1,90,19,597.0136046450153,12.801762193616764,0
283,2,1,78,10,630.6456186041177,50.97051333633824,0
284,2,1,60,17,816.5120468737625,3.4288772175016407,0
285,2,1,53,21,690.8258408803817,11.416862865724427,0
286,2,1,26,20,674.3230453478221,33.137601921704444,0
287,1,3,72,14,87.55139881076272,25.45431173626433,0
288,1,1,76,16,25.1324609590625,450.0017391926365,0
289,1,1,75,29,91.29975726419529,21.530847637870597,0
290,2,1,86,12,106.35160766058456,4.584868591477538,0
291,2,1,113,13,1877.1354450530098,62.40382215115804,0
292,2,1,108,11,504.48781675587543,3.844235915368507,0
293,2,1,54,33,515.1970253092366,1.7022045089155695,0
294,2,1,60,25,622.7312975802349,25.162498114942416,0
