,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.4605407149986749,0.0,0
1,1,1,13,0,3119.765415162186,0.0,0
2,2,1,5,0,0.6699788161870077,0.3866542031553404,0
3,2,1,0,0,261.63226025203295,489.4051805950738,0
4,2,1,0,0,0.06466581459812941,0.31025896922861246,0
5,1,1,2,1,0.959652674512497,0.5271395853962405,0
6,1,3,0,19,52.75594946381021,89.2423483025646,0
7,1,1,8,9,134.3766287247237,0.5072909131301775,0
8,2,1,2,4,15.65630802983042,75.52203439354153,0
9,2,1,87,4,12.48944579585621,89.23854849047638,0
10,2,1,99,15,7.042545498656481,0.46225313670487644,0
11,1,1,84,13,13.469311607969066,66.24446647219693,0
12,1,1,77,9,0.6888592720246927,37.20586595495258,0
13,1,1,70,11,0.9010433556368438,29.305437610673216,0
14,2,1,71,22,0.7273396105049375,28.16971103691877,0
15,2,1,97,9,47.12568413358367,205.00237030354705,0
16,2,1,74,20,113.40692056740369,33.64390394454453,0
17,2,1,42,18,19.587522565818936,94.05758869756896,0
18,2,1,92,16,8.029500640754316,32.01463513511199,0
19,1,3,71,6,68.22096240899445,233.75345898558973,0
20,1,1,62,13,0.7646364158731006,0.24726525330433258,0
21,1,1,80,15,0.7073113099171157,0.5141850562455695,0
22,2,1,67,22,1.1119350787636677,22.42130662441314,0
23,2,1,61,3,113.37312357099947,90.55137872251879,0
24,2,1,51,16,122.43015314430178,18.82574399442057,0
25,2,1,51,17,284.40662194396583,40.02678755874684,0
26,1,1,81,32,175.82056505664482,430.287332935037,0
27,1,3,108,11,320.8436434644648,1403.7924267378132,0
28,1,1,50,17,320.52258702185816,560.0057434368161,0
29,2,1,96,15,0.945502380096943,0.40220990656657674,0
30,2,1,111,22,15.295314138466619,93.47338136470673,0
31,2,1,101,13,30.182039840171218,151.22050316490837,1
32,1,3,61,20,0.7758172893069805,0.3624453600345498,0
33,1,1,88,18,0.8694721488226934,0.3872944695570046,0
34,1,1,84,22,3.333886923902201,0.34418189476704303,0
35,2,1,102,15,22.005776363451595,101.25473050601435,0
36,2,1,125,16,51.19210535165662,0.2919650122463904,0
37,2,1,120,14,95.01507764674169,0.3324765532176944,0
38,2,1,97,21,63.337987205081,279.69811566867503,0
39,2,1,106,1,233.84920526950907,363.4115147832058,0
40,1,3,69,5,264.0901848509519,135.95462475788665,0
41,1,1,62,6,98.02773031889416,115.44312535595806,0
42,1,1,68,10,122.9066184172682,79.37884226767272,0
43,2,1,92,13,124.88219102988883,235.86984671542663,0
44,2,1,108,12,2.2534903079966484,23.230209399120373,0
45,2,1,121,23,2.875443590138528,21.153541515066756,0
46,2,1,116,17,108.5733819974478,135.45543568169802,0
47,1,3,74,23,74.49112370886404,0.961459215747612,0
48,1,1,79,12,19.187275739837087,1.1310113260696952,0
49,1,1,92,14,18.851177043816282,0.5435220953283803,0
50,2,1,82,9,21.0331424617285,0.3433560527371306,0
51,2,1,117,13,47.534113966165506,112.37773513608437,0
52,2,1,103,10,25.983313907292867,0.4209507644660439,0
53,2,1,117,23,46.51723201622556,24.273965428707026,0
