,action_onnut,action_virtual,reward_onnut,reward_virtual,travel_time_onnut,travel_time_virtual,teleport_number
0,1,1,0,0,0.5059369158771282,0.0,0
1,1,1,11,0,2256.4419955641656,0.0,0
2,2,1,5,0,0.6449933168428293,0.36161699572605394,0
3,2,1,0,0,261.65844809010855,326.3569485738464,0
4,2,1,0,0,0.09266519335912657,0.3025657240043606,0
5,1,1,2,3,46.337011150502796,13.101095482296595,0
6,1,3,0,7,49.449574274264386,89.1633800496593,0
7,1,1,24,6,275.9479449257415,0.6072899978357291,0
8,2,1,2,4,15.660126448244132,75.54467311182428,0
9,2,1,84,7,0.830834490851928,0.2375448252965759,0
10,2,1,99,16,8.435583691595744,78.69994289330252,0
11,2,1,99,9,4.9889970625392674,27.00684026773391,0
12,1,1,60,17,7.5114894859517785,74.90793798669358,0
13,1,1,77,7,0.7581522159080274,32.03722974599362,0
14,1,3,76,13,4.784587023063238,4.681784630086469,0
15,2,1,99,12,1.2690399130063366,3.301804487036148,0
16,2,1,93,10,204.01570707912506,0.24280091850214994,0
17,2,1,94,17,6.65862793443304,0.3073644770943246,0
18,1,1,74,23,0.8852238286493492,22.502595380482045,0
19,1,1,84,14,231.77672187708538,2.955911394816867,0
20,1,1,55,15,0.8113657994726733,0.2792630690021098,0
21,2,1,81,24,1.7454038612844058,15.65706663026237,0
22,2,1,114,15,33.08802252704069,144.7122013430361,0
23,2,1,115,6,63.97908652048519,218.79096547238024,0
24,1,3,81,16,35.951207893322795,69.38045465935672,0
25,1,1,94,20,23.107596389079582,0.32786443174119373,0
26,1,1,79,16,4.818435051774762,0.4324989349358221,0
27,2,1,98,11,38.40397411089662,162.02563431155704,0
28,2,1,125,13,2.2967093189159136,5.700112934932491,0
29,2,1,117,27,8.333132793387058,21.252170853965247,0
30,1,1,89,17,19.0410405315614,152.81457639726145,0
31,1,3,100,14,374.6336724609293,149.91953185968282,0
32,1,1,47,8,370.2997990129995,49.74857461009387,0
33,2,1,103,18,10.093507076918705,41.43116371705666,0
34,2,1,113,11,61.161491776816874,80.09720696582146,0
35,2,1,98,5,89.59151907463308,160.15957643401444,0
36,1,1,89,10,1.7291302959012036,3.0887208537869038,0
37,1,1,84,16,10.570310244131413,34.709342182810325,0
38,1,1,70,19,47.42613289609294,48.64923015472353,0
39,2,1,93,16,549.5321851196522,1033.7790798979577,0
40,2,1,120,5,484.92167569186125,1576.4299739559813,0
41,2,1,105,15,552.6274502949312,2136.8389246572356,0
42,1,3,60,14,183.55455484118184,2041.3918599964818,0
43,1,1,44,1,373.834984654629,2136.4132075487746,0
44,1,1,52,5,170.13380715047256,2260.7062597531667,0
45,2,1,75,8,175.64968843823672,2717.432136864397,0
46,2,1,77,0,277.4046756516566,2618.5686912914493,0
47,2,1,51,6,66.80468066362572,2834.821622775604,0
48,1,1,70,14,38.01872760872703,1921.0800742396514,0
49,1,1,66,15,521.1245923020483,1254.9834001213915,0
50,1,3,84,18,502.78817532565455,771.2314966192733,0
51,2,1,106,4,723.9509833778661,803.8028579420203,0
52,2,1,102,19,243.620350283823,0.43278513761501636,0
53,2,1,117,18,419.9722856049702,0.45030393710375455,0
54,1,1,97,9,219.93245310123046,143.3512386707364,0
55,1,1,101,15,658.0790260731906,1.220769513072971,0
56,1,1,45,15,721.5919004900381,337.46134568214705,0
57,2,1,104,31,261.6889265268324,306.1000208124522,0
58,2,1,99,22,801.8590891208509,425.06688448112055,0
59,2,1,77,26,1789.344389203091,866.7593137176729,0
60,1,3,44,12,781.1520618354846,855.7047361567522,0
61,1,1,46,20,744.7499721221183,1710.5897153252874,0
62,1,1,28,26,497.5855191605715,1854.3205825633743,0
63,2,1,48,17,724.4493416089673,2240.6180394825587,0
64,2,1,69,3,989.5154331920105,2259.5153282119027,0
65,2,1,66,7,1888.385482606717,2237.668858500931,0
66,1,1,47,11,527.2696163786583,2042.9312899359293,0
67,1,3,33,9,624.2688713069408,2282.1695532746653,0
68,1,1,27,5,483.5329707637871,2324.0532472153477,0
69,2,1,59,9,532.9418518300835,2140.6998249308294,0
70,2,1,68,8,489.28441269383956,2140.670065967884,0
71,2,1,71,2,348.94010679173294,2231.3964232624603,0
72,1,1,58,7,434.0755704658454,2291.3239377680206,0
73,1,1,62,19,318.867126648214,2112.8323122826487,0
74,1,1,35,6,302.0505415895479,2207.439484956728,0
75,2,1,73,6,338.3604959169674,2304.6760578847043,0
76,2,1,80,3,381.61077890920023,2259.6232255492223,0
77,2,1,100,8,970.87294574202,2187.1518295326514,0
78,1,3,68,15,64.48662523608441,1384.455845838916,0
79,1,1,95,11,296.7323925710898,1348.9322347145737,0
80,1,1,72,22,2.7863698646224337,572.4956090238,0
81,2,1,96,17,3.8938163611997214,5.435442656080174,0
82,2,1,106,25,50.157673238907584,49.759977852249975,0
83,2,1,103,13,1223.9119574733,459.7471879783288,0
84,1,1,82,18,188.7605456667888,483.525704055269,0
85,1,1,80,25,337.3434736741816,783.220753782517,0
86,1,3,60,23,338.1406717687876,617.5710947340599,0
87,2,1,78,5,161.11706285647998,824.5812601860682,0
88,2,1,94,18,223.58017176993957,1103.7147523801355,0
89,2,1,88,21,1048.1744292525364,1516.6721390414682,0
90,2,1,58,18,958.1972740381813,1850.345299564487,0
91,2,1,51,14,1019.5711584768532,1964.2415839725784,0
92,1,1,71,8,89.2580238466226,982.3334241483612,0
93,1,1,97,19,33.83247923550955,710.299883364014,0
94,1,3,95,21,11.90989776404612,40.939620021030265,0
95,2,1,114,12,9.134490772169142,41.35997839294656,0
96,2,1,122,15,21.559870659269244,653.9398067465012,0
97,2,1,124,22,892.7976236061332,81.79322200037772,0
98,1,3,90,22,26.045942082954397,63.09503471746893,0
99,1,1,77,6,468.5223834258193,220.66462742449443,0
100,1,1,44,3,460.03030696184203,637.9146886700904,0
101,2,1,74,8,7.81769364059574,471.39284386253786,0
102,2,1,98,14,46.970482025228456,488.3552575538776,0
103,2,1,95,11,847.9272602747818,729.647270991887,0
104,1,1,82,7,182.85644530034182,1861.9520459552857,0
105,1,1,100,22,37.756230030218894,1674.4009684659445,0
106,1,3,88,21,93.87781784079502,1803.485064463831,0
107,2,1,84,6,25.07031779498311,1805.1755310790902,0
108,2,1,87,9,13.861232338863736,970.1245556914582,0
109,2,1,73,16,895.6155844877011,219.91173096823815,0
110,1,1,75,17,311.40341721356054,533.3412761776519,0
111,1,3,96,7,43.97186218107592,523.7298210630836,0
112,1,1,81,7,33.63462583346232,1541.5988474382953,0
113,2,1,102,21,295.2873733338746,673.4127714715842,0
114,2,1,101,25,196.47774712270126,984.7908511800943,0
115,2,1,77,8,215.78984256740978,883.5913725432374,0
116,1,1,56,6,592.8970187489192,1046.5438207507625,0
117,1,1,56,21,556.6363393331997,1999.6763605962533,0
118,1,1,31,1,1128.2895987961635,2463.511583313287,0
119,2,1,56,8,1795.0737584388721,3228.6021627992322,0
120,2,1,69,4,3422.445509740439,3145.5173979179804,0
121,2,1,61,1,3760.8725809775297,3097.9713356299408,0
122,1,3,57,10,2835.2167336940993,3094.217155015843,0
123,1,1,54,0,2576.4618060587118,3082.425667254428,0
124,1,1,34,6,2623.2800587911383,3082.1766303859185,0
125,2,1,52,13,2256.4609870968816,2821.227577006319,0
126,2,1,65,14,1433.1575055919366,2862.125619509651,0
127,2,1,68,12,1482.8691560268146,3010.375166314106,0
128,1,1,44,5,1038.7153291666625,2996.256948110105,0
129,1,1,43,10,435.29048922543,2887.856640484413,0
130,1,3,32,5,1586.8821176338424,2907.4170363838107,0
131,2,1,37,2,202.93848611060554,3255.4752964531804,0
132,2,1,55,0,1191.747025666321,3429.869778408754,0
133,2,1,60,3,1345.3290362330918,3369.6942788416013,0
134,1,1,41,3,1802.1360408321793,3268.121695008745,0
135,1,1,32,0,1622.6664069769358,3184.9153711288486,0
136,1,1,19,6,590.114335166354,3094.2140714167585,0
137,2,1,43,6,111.51699462114853,2852.183799374859,0
138,2,1,94,13,191.80833297290135,2873.26150390908,0
139,2,1,106,6,35.279295976696176,3004.762346969141,0
140,1,3,76,12,13.003408561533723,2677.9911492049987,0
141,1,1,58,15,71.07876422751221,1470.8278525843493,0
142,1,1,60,13,84.55109208728337,1615.025107544069,0
143,2,1,91,1,62.10483659646733,895.2045122306884,0
144,2,1,96,12,86.4924955763318,2043.0021110143898,0
145,2,1,99,13,333.4437044951058,2432.96092127788,0
146,1,3,59,3,96.38863486770424,2977.555746260772,0
147,1,1,56,7,406.4113755420977,2966.11073270157,0
148,1,1,44,4,70.70328441011301,2876.0073087530036,0
149,2,1,68,10,128.3378991617188,2876.000804992672,0
150,2,1,80,9,90.83608602151507,2684.013694370951,0
151,2,1,86,1,105.58206860324702,2891.5030778936466,0
152,1,1,53,5,31.28205363327284,3073.5673750483993,0
153,1,1,66,14,172.09931885125974,2801.2010661113563,0
154,1,3,49,5,163.97395768955067,2935.3104793244825,0
155,2,1,71,2,188.51097743217935,3217.1920960756343,0
156,2,1,83,4,234.8882175117014,3179.871895501997,0
157,2,1,84,4,1173.4810816715471,3028.504453972577,0
158,1,1,78,6,370.8117406691068,2566.8510222071345,0
159,1,1,75,24,162.9394475302192,59.36141782421434,0
