step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,0.5473619148303775,0.0
54030.0,2,0,0.1746218073508688,0.0
54045.0,1,0,0.7920826781238679,0.1991888544940488
54060.0,0,0,261.6401789102626,326.35971784045546
54075.0,1,0,0.07977197734063361,0.3060091893160268
54090.0,1,5,0.7746756163435071,0.4786365370929935
54105.0,0,19,65.87267878543585,82.82542010808302
54120.0,3,14,0.7435524833377685,0.6611751864458301
54135.0,1,16,0.815144587900559,1.3675091542223832
54150.0,74,17,0.7966741915667117,0.6212700953339821
54165.0,99,18,1.3730193765067555,2.717523589308974
54180.0,93,12,145.56123421972993,3.0146020606081563
54195.0,58,13,0.5275263265696043,0.35902072164794757
54210.0,86,10,278.64197669496633,0.5505985070293011
54225.0,69,16,7.062344921955338,49.70184957886494
54240.0,75,14,511.1721884357048,1.023709636922136
54255.0,50,18,13.721247778818858,86.68647606693499
54270.0,76,20,16.030303634800557,59.88703519528476
54285.0,69,15,1.5386227938130952,0.6580620942205146
54300.0,120,14,15.075780512805375,61.207034330335084
54315.0,100,15,1.2187079641297605,112.14656487000006
54330.0,89,24,127.84236371630837,62.71200182561451
54345.0,84,19,118.36126939686287,6.732497765731669
54360.0,99,15,37.16102314001163,176.08200215280596
54375.0,100,16,99.9562796159679,37.60229061420258
54390.0,69,15,157.60128966470947,790.6677859379156
54405.0,65,11,8.093391871299108,711.5357779811362
54420.0,88,16,1.6606659221706115,67.24079496574915
54435.0,83,17,164.7184474766369,1030.101490182479
54450.0,71,17,59.06916033992538,2064.0975800055994
54465.0,71,15,88.58437144219356,72.95313936779682
54480.0,90,16,44.70200826931507,79.95888005589859
54495.0,101,18,29.421106415738336,21.508065526867263
54510.0,78,5,326.914473400896,1188.0957053107577
54525.0,50,11,4.325795865786638,591.253423190574
54540.0,78,18,26.841404261796466,124.18807642853557
54555.0,44,15,88.79484847056067,3.1450817217817915
54570.0,49,22,1050.8173564041745,1243.5427138143702
54585.0,62,16,17.240684354710424,43.534582488786754
54600.0,84,16,342.654117261142,159.3215554736685
54615.0,65,17,36.7678646180529,1066.274872902447
54630.0,64,12,49.770930024065294,1696.9723590595938
54645.0,71,8,6.072991389825761,4.434361850714189
54660.0,98,15,61.944273576573444,75.76836853934547
54675.0,51,14,707.08504882032,0.6330845517039602
