step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,0.531691003875999,0.0
54030.0,3,0,0.16379214160306887,0.0
54045.0,2,0,0.7778195058017513,0.22736907224839506
54060.0,0,0,261.6342340242247,489.397222696728
54075.0,0,0,0.09195395424921687,0.3551099335370118
54090.0,1,2,0.47705110353003133,0.3366990592650923
54105.0,0,14,65.7542794108945,81.81210516657734
54120.0,3,5,0.7606627877585086,0.5263748371258947
54135.0,1,12,0.7280699039023917,0.854779728079077
54150.0,71,11,0.8048255097340276,0.2660999700120465
54165.0,79,14,0.6818374252126363,0.2875170482862842
54180.0,81,13,0.8362891317988174,0.4355226307495404
54195.0,95,10,1.2326904966177032,33.719581184382804
54210.0,89,25,0.8356673354805902,0.9415942442022461
54225.0,96,14,0.9374890769952996,22.974325829194527
54240.0,86,14,117.21901048882977,0.7930051736733661
54255.0,52,16,0.6006901487826337,1.1190349635702526
54270.0,96,27,1.4022957677130423,0.9651652089951718
54285.0,74,18,1.4845329435656534,1.4475857784715491
54300.0,109,16,2.709066064841613,7.700177908545327
54315.0,84,15,13.824740611994,627.7077126092037
54330.0,84,19,0.7856138726713116,554.4607038936115
54345.0,110,14,1.3090939602452887,1.5884079662321295
54360.0,62,15,61.14098445157457,122.81359071998928
54375.0,95,14,1.2314748572758036,5.832729974743218
54390.0,94,11,38.16432618671117,102.024315209285
54405.0,105,19,3.6463021808507907,12.890074664509935
54420.0,96,18,170.621759205557,138.18825523111724
54435.0,58,18,0.719395100097689,347.62107615991044
54450.0,91,20,1.2380270191863583,1339.8050519258331
54465.0,96,15,3.0968283750411905,2060.4974405366174
54480.0,115,8,60.79206902945999,137.98917098140674
54495.0,96,8,1.6232849457883471,0.584343880356359
54510.0,99,23,29.366467170004313,20.094530234441173
54525.0,112,10,348.6622032102607,43.44897396355725
54540.0,87,12,266.0287737451061,173.6864620141039
54555.0,73,15,196.7666747890546,1.63704759806255
54570.0,85,17,1.517222042118145,16.751902728355688
54585.0,93,15,74.84853862113827,1.92113379528705
54600.0,87,23,34.04324950324106,177.39559770466388
54615.0,96,16,5.903692080788361,14.585387118686848
54630.0,92,8,3.0526476155804136,14.495933528659583
54645.0,121,14,1.5757661155068425,18.400446029681
54660.0,87,4,65.17586361000882,649.6398771108676
54675.0,81,11,264.252320300607,791.5169683577323
54690.0,87,13,146.117286850623,56.71447150719561
54705.0,70,10,78.59554425340738,1363.1685961118346
54720.0,94,3,62.92285284496746,1613.7193717627376
54735.0,96,10,275.97085231346375,1623.738112443395
54750.0,65,23,319.81258943043747,1428.8064459161487
54765.0,100,13,142.57841833140856,1012.1334813816601
54780.0,97,15,89.79614439108514,130.6320949891528
54795.0,66,16,1.2183703515271562,887.089288110282
54810.0,94,11,11.701892848808772,93.57702793558227
54825.0,95,11,197.88175072596405,80.97184319342193
54840.0,92,19,213.28012358300546,466.41214665076694
54855.0,102,9,41.675474275383436,361.88615533475075
54870.0,102,9,337.139614843262,582.9485818795785
54885.0,71,10,208.1154046692538,895.7916960498466
54900.0,89,4,216.95790389844717,1531.0160618038465
54915.0,98,5,274.7364056358197,2006.8898083965482
54930.0,75,11,244.42426736568646,2369.431151201766
54945.0,80,11,153.43002328363698,2197.34242639434
54960.0,85,1,282.05343852057956,2339.59962580451
54975.0,66,4,39.772860696496494,2466.148162794021
54990.0,61,9,15.991313506544545,2369.442731868488
55005.0,73,2,41.32761328746353,1894.8627819034243
55020.0,85,18,25.230673736533852,1433.080114329637
55035.0,99,12,307.583575972139,39.592364177595236
55050.0,85,19,239.73521741540029,0.9263277041430311
55065.0,116,18,233.36594056199468,34.97034199983038
55080.0,106,15,114.08647880610117,246.97614723979436
55095.0,106,15,326.7031847669644,145.2554276379101
55110.0,95,20,199.8664122963351,1869.0136947494511
55125.0,93,16,86.0263490509296,1054.924666665007
55140.0,75,6,290.79545099694894,126.82425575038972
55155.0,67,14,326.33966612840544,31.057249734485282
55170.0,105,15,18.696296425373063,42.83483307421799
55185.0,114,12,27.937659451278467,27.178897673641806
55200.0,102,23,21.25426028411149,39.39053863390995
55215.0,83,15,16.57902413932524,10.270765787821512
55230.0,88,16,72.13213140572475,38.13491971552356
55245.0,87,17,236.49092474007307,2.5900388706741335
55260.0,76,15,290.21175727145993,169.93607709649217
55275.0,74,10,33.4822067877271,148.23313158550533
55290.0,90,23,34.02108711671924,799.7574881598143
55305.0,85,21,3.9036371324325634,786.6598000270204
55320.0,103,14,22.056652714757334,814.6012044897092
55335.0,106,7,271.7172396929686,838.5629398530101
55350.0,88,18,166.5182433940449,12.642392833957409
55365.0,100,16,20.648254527318816,79.04174962619429
55380.0,103,16,336.47133614802505,118.12745215158407
55395.0,90,18,906.0390453423875,410.0623477445187
55410.0,115,24,67.36596047970333,444.0739356474489
55425.0,114,14,4.9553215057139175,1856.9312524949985
55440.0,90,23,93.72336307019272,783.4553476601516
55455.0,89,18,9.011268346006284,1697.437040984087
55470.0,93,21,159.73280169923362,920.6541488525289
55485.0,66,21,10.730490644312926,511.90465396165416
55500.0,70,16,204.95440277971184,583.4694093779053
55515.0,70,17,17.723936989068882,572.9163583872128
55530.0,97,20,5.452332735071863,580.3393864147732
55545.0,101,14,84.72461426568151,1054.3918459053325
55560.0,115,16,50.85074502956246,1670.1204824895663
55575.0,86,16,3.5946339710430175,1208.6716271454866
55590.0,105,20,5.788336627238703,1215.6265574056242
55605.0,114,22,129.13054471839314,1185.781091014059
55620.0,104,14,350.29696070262486,1354.8447902539667
55635.0,107,17,6.497699356564771,30.818867726434416
55650.0,110,20,3.327505550535626,10.323872404991063
55665.0,107,23,5.804446060216713,16.732343701480417
