step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,4.403310130569869,3.7495680345572353
54030.0,13,0,4683.520622660159,3.7495680345572353
54045.0,3,0,4683.5410967439875,3.8146472738185615
54060.0,0,0,5466.2326762611465,982.226952348713
54075.0,0,0,4683.536998863566,3.9064253712616557
54090.0,1,1,4684.068286924456,4.701800399674697
54105.0,13,5,788.5235674669863,982.6067168812654
54120.0,5,6,4686.467016589128,4.802867546983486
54135.0,10,3,19.530617520223622,18.905596242089917
54150.0,36,9,9.415664870789485,4.630322094414282
54165.0,38,17,13.585809864931875,669.434401354975
54180.0,51,9,4688.593628092895,670.9399244316917
54195.0,41,10,227.62634555175754,671.0060111978717
54210.0,62,12,796.5690234327848,1647.7945254483723
54225.0,54,12,1219.324746876606,2173.9588948980245
54240.0,54,12,4692.8317015267585,674.8991767756278
54255.0,56,17,24.265888129871737,671.1563189362463
54270.0,66,8,4794.365112124066,5189.204419957938
54285.0,44,12,32.17377066993259,1232.701653954618
54300.0,62,9,6671.394073316542,3706.8605690149257
54315.0,49,4,24.640431915075055,1232.8850258768482
54330.0,73,13,1399.822339829795,1732.4883318000507
54345.0,106,29,14.177303757347202,675.8840351045985
54360.0,118,16,1287.7480644428003,3372.6429084081383
54375.0,101,18,1315.5835755907008,12.068870351555713
54390.0,71,35,12.16654818802946,6.4573761953864
54405.0,96,28,1313.5742712088054,1633.9742402991474
54420.0,110,6,2294.372206854387,3521.609073390965
54435.0,123,17,1226.6990728579563,2176.6253586185185
54450.0,91,16,3589.697275849666,7638.21638204575
54465.0,108,6,7276.062136889456,9325.892638376294
54480.0,102,3,2784.1150941603237,9737.976462744391
54495.0,80,13,4690.743486062531,5929.221012278576
54510.0,98,13,12.422182683066927,5795.191533307675
54525.0,78,10,14.319410543506173,4183.765662553515
54540.0,104,17,802.5717574210757,1425.9508211299287
54555.0,108,21,91.15576453656382,7.012583464577354
54570.0,96,25,48.8684674771973,671.8714073912558
54585.0,76,23,619.6542267238337,756.1457549783545
54600.0,89,22,4915.409367888604,294.3857274376471
54615.0,102,15,619.0791393282987,756.827566965995
54630.0,87,14,19.386443815093607,15.803644840812936
54645.0,106,11,30.10913192081549,674.9122915211865
54660.0,88,11,1286.4113817375794,3410.729246103702
