step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.3857710839652988,0.0,0
54030.0,1,1,4,0,0.09014903125313162,0.0,0
54045.0,1,1,1,0,0.3128905096348509,0.0902155866505086,0
54060.0,0,1,0,0,0.39679244383475953,0.16701979712327353,0
54075.0,0,1,1,0,0.049350253224275296,0.29206857204340814,0
54090.0,1,2,1,0,0.10812768495151726,0.2957303035609166,0
54105.0,0,1,0,10,0.48915991678297777,0.36309704412287774,0
54120.0,0,1,12,13,0.5772919998431599,0.37640262338580716,0
54135.0,0,1,16,1,0.5662904759674326,0.3468657681013646,0
54150.0,0,1,53,9,0.6875833528687446,0.2623942533540388,0
54165.0,1,1,93,17,0.6482911299975022,0.25936467120102524,0
54180.0,0,1,85,23,185.49715615177124,0.7005388576601436,0
54195.0,1,2,69,11,0.742624197140076,0.31785200065589025,0
54210.0,0,2,81,16,0.7054873518780259,0.251853614973012,0
54225.0,1,2,87,21,0.7084333246425907,0.3127945572713114,0
54240.0,0,2,77,26,0.9038762530714233,1.4616565911150574,0
54255.0,0,2,53,25,0.6685107082324567,0.4138744504060448,0
54270.0,0,2,69,14,1.2746264661563604,0.385567694337533,0
54285.0,0,1,69,18,2.90298367176276,0.8600156465040886,0
54300.0,1,0,116,13,0.6869890444664168,0.43584303589279216,0
54315.0,1,2,108,15,0.9548789889373301,0.45994263505688904,0
54330.0,1,2,106,18,1.4918437066828483,0.8234292290576926,0
54345.0,1,1,70,18,0.736585344724518,0.665182417344169,0
54360.0,1,1,93,18,26.50890955573691,126.93841646331758,0
54375.0,1,0,92,8,3.0428498568970586,1.2725859405355704,0
54390.0,0,0,87,25,0.9787996515008318,0.6777382479824616,0
54405.0,1,1,98,28,1.1406185290140733,5.152584581045876,0
54420.0,0,0,69,23,0.7934070891753918,497.1310457516165,0
54435.0,0,2,75,14,0.5895154812841217,499.7072534469794,0
54450.0,1,2,55,11,10.686295565009695,386.57242839383434,0
54465.0,0,2,56,11,556.3615108052975,456.7912738208636,0
54480.0,1,2,66,15,673.5111323354389,585.6325576589935,0
54495.0,1,2,72,18,75.06341109058836,0.6091840953663945,0
54510.0,1,2,76,13,2.8846553058111324,0.6956168113618681,0
54525.0,0,1,85,19,26.39656506104261,0.5339557936656641,0
54540.0,1,0,102,5,83.64912047454598,0.5648162331618324,0
54555.0,1,0,100,10,99.55638124599633,0.5863776808579874,0
54570.0,1,0,95,19,2.8479170283965907,0.3671141404439197,0
54585.0,0,0,83,17,24.95994639770162,0.5736679515298089,0
54600.0,0,0,96,9,535.5781990995815,85.48312833625634,0
54615.0,0,0,82,8,35.90442242329983,44.94941137216907,0
54630.0,0,2,81,21,119.85359211604978,5.346329031056959,0
54645.0,0,1,69,23,578.6152819955684,239.24771858671338,0
54660.0,0,0,43,4,319.1058458461789,722.1410570269178,0
54675.0,0,0,73,23,2.731288083979484,1.3366536999130187,0
54690.0,0,0,119,16,0.8805083125929747,1.246550768167281,0
54705.0,0,2,82,16,2.7006189129555684,1.1105905516361072,0
54720.0,1,2,105,11,1.438779213711752,1.460225464394248,0
54735.0,1,2,101,11,1.7148264521716252,0.6242994793527828,0
54750.0,1,1,103,19,28.251347672352402,7.151167545477682,0
54765.0,0,1,67,11,191.9844008919924,0.47393576424598793,0
