step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.4363008359666056,0.0,0
54030.0,0,1,11,0,0.6835485890785273,0.0,0
54045.0,0,1,32,0,0.7000139078566401,0.09827029701099663,0
54060.0,0,1,30,0,0.6925941924646029,0.17045670626687778,0
54075.0,1,1,2,0,0.30572040364285114,0.34475753050770547,0
54090.0,0,1,1,3,0.4162214412628808,0.2556858082987548,0
54105.0,1,2,0,16,0.4730247058704844,0.2191990203502395,0
54120.0,1,2,3,11,0.6052206982360783,0.33787887716568493,0
54135.0,0,1,2,5,0.5453463754540059,0.39674917153245226,0
54150.0,0,0,49,8,0.6775624571627014,0.3003611970441545,0
54165.0,1,1,70,13,0.7242810061538614,0.32897334696148994,1
54180.0,0,1,56,19,246.85953738135746,0.9105737102211154,0
54195.0,0,1,50,24,0.7221420730945348,0.33825611978626763,0
54210.0,0,1,50,25,0.6641656064057406,0.2856728021328082,0
54225.0,1,2,109,17,0.698758659077417,0.3662839365402067,0
54240.0,0,1,79,16,12.53847015096211,45.37502665531769,0
54255.0,1,1,65,13,0.7641038084526408,0.40494811680033044,0
54270.0,1,1,92,18,1.0480046304609993,0.33292255850673513,0
54285.0,1,1,93,15,12.964852948470353,0.38583331195449994,0
54300.0,1,1,99,16,1.0688762412193615,0.387626720378049,0
54315.0,1,1,107,16,1.285337049892978,0.46596972836757294,0
54330.0,1,1,108,18,2.8910182503978548,0.8198303290059827,0
54345.0,1,1,103,21,4.161428467835069,0.5993847608855636,0
54360.0,1,1,75,13,1.8659850270318352,2.2907498673082793,1
54375.0,1,1,86,15,2.183922801773229,0.5495195797628883,0
54390.0,1,1,112,19,69.79312753353156,0.6796533833018799,0
54405.0,1,1,93,13,14.299973047924382,0.8975785232695688,0
54420.0,1,1,76,10,6.443212856234861,20.27170499934191,0
54435.0,1,1,83,14,2.4708957700385916,3.1745810324053028,0
54450.0,1,1,94,14,30.70875256453469,1.166573505798304,0
54465.0,1,1,82,10,1025.9592677831815,1.4056455679276343,0
54480.0,1,1,63,23,4.902783595727231,2.5012339757343303,0
54495.0,1,1,55,25,6.990546440111189,4.257368540463346,0
54510.0,1,1,95,12,2.4428895460657034,101.75147880566847,0
54525.0,1,1,100,8,1.6406974717874654,317.81683419632844,0
54540.0,1,1,90,3,329.48679724720984,401.9882913556627,0
54555.0,1,1,103,16,1.415851359506947,395.5794545599138,0
54570.0,1,1,83,20,2.062912013846447,1.368912217638204,0
54585.0,1,1,87,12,131.98699811046362,281.2594153935942,0
54600.0,0,0,82,8,251.34517851452756,296.38376026788313,0
54615.0,0,0,88,10,34.00343116323153,0.4310248070506842,0
54630.0,0,0,82,27,1.160642316920615,0.5203837838041616,0
54645.0,1,1,82,27,1.7238044912793102,0.5881585292939627,0
54660.0,0,1,63,6,310.869760300375,11.827952217114774,0
54675.0,0,1,66,12,164.10025157145247,525.2492551517233,0
54690.0,0,1,74,8,529.3570326071405,390.217298973336,0
54705.0,0,0,35,7,388.74271072957936,1165.9755257909032,0
54720.0,1,1,81,1,89.30087488830709,2162.2190296992794,0
54735.0,0,1,50,12,32.28047134310616,2099.3350259677927,0
54750.0,0,1,46,12,1.4967769041174412,1589.2190635029413,0
54765.0,0,1,66,19,1.1479909982409406,1703.9816658271004,0
