step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,0.6566094149543135,0.0
54030.0,3,0,0.184152556795662,0.0
54045.0,2,0,0.7635362886061966,0.22661442518439018
54060.0,0,0,261.641897062678,489.3939322382441
54075.0,1,0,0.06162887072600927,0.35133726371851604
54090.0,0,5,0.915950824091983,0.4733539459775346
54105.0,0,6,52.70486932517651,98.12187788807361
54120.0,1,10,0.7212839887212537,0.5561705086209601
54135.0,3,3,0.5793667660498023,0.3499608573163981
54150.0,51,6,1.2302872405265908,0.2582879414477499
54165.0,84,17,0.6875624798130314,0.36567892518374573
54180.0,74,11,146.16429841437517,4.60250796925123
54195.0,76,14,0.8129409755095207,0.5520957536345702
54210.0,77,18,0.8536031695233016,0.6802449362870994
54225.0,93,11,0.7370451530057224,0.43634446348938116
54240.0,44,13,99.77179789708133,448.03525488331195
54255.0,29,16,0.7155980380617799,3.8334314718525193
54270.0,87,15,12.561345770131892,43.288847265032075
54285.0,57,6,106.84211475614549,21.427222619998144
54300.0,96,8,76.42257373444369,89.81661253191557
54315.0,96,21,1.545621369717256,3.6595123915241383
54330.0,105,21,2.58686431985982,3.8343785651733118
54345.0,79,17,87.30873688384185,20.655419350565822
54360.0,90,13,163.4887468849109,66.15021677347234
54375.0,60,16,0.6510884045168993,1.2835552522768359
54390.0,70,15,11.343262872038023,35.82802793967219
54405.0,62,11,542.9380650774787,46.00025287868249
54420.0,29,18,655.0265468498175,93.33951644717257
54435.0,40,15,7.539877428619738,1.791743870248089
54450.0,67,15,19.01341916577173,2.0523951748971214
54465.0,95,10,12.581774932956552,39.56692988009827
54480.0,108,20,201.95772026156732,52.95744176874935
54495.0,94,7,184.74073532432755,26.669403403255668
54510.0,76,21,12.38210287355398,40.122891112304565
54525.0,74,17,10.943339119373986,38.911396342822194
54540.0,80,4,76.78233140056923,327.7565337228323
54555.0,74,16,13.480297154744083,199.34316688337523
54570.0,74,14,380.44315054463766,436.4260405132128
54585.0,87,16,2.018754827353632,1651.0904181703886
54600.0,76,8,30.36695495842912,116.46370514756856
54615.0,59,30,31.39102236199174,631.6759840194734
54630.0,77,33,599.358262391308,677.4169435189933
54645.0,100,23,298.9770284715012,1272.7101648917833
54660.0,120,13,303.08588264950004,1872.0506425497142
54675.0,92,3,1092.5465215953186,1964.4101458231805
54690.0,105,9,282.8790180600388,1854.0874607409435
54705.0,61,11,334.71382188934297,2337.2164640630826
54720.0,54,2,274.41045496545416,2450.4116762481335
54735.0,70,15,267.1666487287092,2009.7019091925172
54750.0,75,20,304.7989732698189,1501.077471843412
54765.0,87,14,485.39598081137444,777.3744588919031
54780.0,99,22,287.98509855444,144.25876000468406
54795.0,116,12,5.888332751248836,15.487566597161678
54810.0,111,17,186.7571058989026,140.19322196421552
54825.0,93,17,784.1111558949216,170.73985885465822
54840.0,107,16,39.05912196758271,1578.581432442996
54855.0,86,11,275.55722537525105,531.2555796788386
54870.0,97,13,235.72825318277214,1772.3083228901623
54885.0,102,5,80.88712653695103,2214.6553951184073
54900.0,45,6,217.11553921086565,2776.168333945906
54915.0,33,6,315.12126298275433,2658.8086477782063
54930.0,34,21,586.4716776403909,1861.172410975573
54945.0,57,23,597.5880988906854,1111.7064013274855
54960.0,82,10,820.3462243929398,1308.1540193938392
54975.0,53,19,23.435267652610086,1441.9646528555459
54990.0,86,12,186.67430072539292,0.8781212854111397
55005.0,87,19,95.05120735982472,30.702698378406485
55020.0,66,4,536.2747922784904,180.67075850053425
55035.0,56,12,146.8822794590907,4.180134109059653
55050.0,73,18,283.0396477801719,54.177180219858094
55065.0,77,22,771.4149805477552,191.53398285897677
55080.0,44,15,420.7947027072892,288.24260774509816
55095.0,65,4,528.4932599707736,483.5347034416821
55110.0,41,13,396.18315152451703,613.9114482129314
55125.0,31,9,527.9868554013877,767.9067868022798
55140.0,26,2,427.85287268862726,1884.0415416352262
55155.0,36,3,424.35518259113434,2122.941182771988
55170.0,52,7,45.582384490557395,2247.734997102214
55185.0,71,4,50.44058564149865,2751.7327724084125
55200.0,69,4,25.425260323954713,2829.2713592155915
55215.0,91,6,245.8108121655617,2789.955233995044
55230.0,56,8,229.82383007582504,2643.108983382598
55245.0,56,8,350.61502810974946,2571.329715910095
55260.0,65,4,680.8208054543113,2860.02157884142
55275.0,53,9,270.5246279816665,2336.72752283901
55290.0,83,19,180.25032500416646,1343.487086395699
55305.0,88,14,4.17411007831373,1.024081640016269
55320.0,82,18,446.558308258539,107.02614748180403
55335.0,63,17,6.072013597042143,1.3574834522050605
55350.0,103,22,12.359236862517028,18.22479098013565
55365.0,110,16,44.2245700359505,1258.035560631353
55380.0,74,12,690.0896614986481,555.3229834889671
55395.0,63,18,165.8794293135333,581.1251515991373
55410.0,104,17,193.35207618075438,631.8171439489364
55425.0,75,18,850.3217966356349,604.7427494419422
55440.0,39,17,1184.4720722458255,823.1834620854202
55455.0,25,19,935.2229272468526,1289.1312083630391
55470.0,22,10,1005.130123661134,1717.6131620570127
55485.0,23,3,937.0937524876973,1927.223708816091
55500.0,61,6,1030.026903596479,2078.6709871731414
55515.0,41,3,887.0662773181077,2017.5253180825705
55530.0,84,11,843.3138650000784,1956.4009316007491
55545.0,80,5,727.8186569245051,1855.3083376306768
55560.0,66,3,711.4727805289231,2046.7046423068307
55575.0,85,4,165.52344047736742,2017.5254723180055
55590.0,108,10,143.62581504489077,1966.485692520274
55605.0,81,2,423.9871294470356,1382.3966260240813
55620.0,80,10,495.795518195811,2174.7788999698814
55635.0,80,3,2.707602457046925,1654.350228347742
55650.0,69,10,19.795876145531427,1320.1431112645578
55665.0,106,19,6.3874787471405545,175.39944884827992
55680.0,78,7,82.47631672349944,835.1326696137463
55695.0,113,20,59.31271619211665,533.5288793564531
55710.0,81,26,208.2128220507758,934.0501689894777
55725.0,67,23,431.6040984271045,1013.3519671762201
55740.0,61,15,247.5399329912368,984.9310873922778
55755.0,67,20,233.7499048456051,1817.3371975754303
55770.0,90,14,431.95007087470367,1663.5738777394436
55785.0,79,10,192.82855078813546,1400.5731657750732
55800.0,92,2,333.7223483414485,2103.5618709891664
55815.0,90,6,314.1317259373066,2135.5529961771927
55830.0,65,8,555.2997267851283,1768.5375422194218
55845.0,32,9,657.1304855378213,1636.387485004645
55860.0,65,1,524.7165510832974,1930.6178021948315
55875.0,57,7,535.9067659207404,1928.909970468757
55890.0,68,12,553.5166246436452,1729.823036021575
55905.0,92,8,338.5619585514591,1757.7990882168365
55920.0,100,2,34.57616725506275,2237.314020530617
55935.0,118,10,33.69390942674403,1166.0783903625888
55950.0,107,20,76.02796487684483,629.9270163819393
55965.0,83,16,40.10474770369662,139.38114094799687
55980.0,88,8,499.94635513832503,731.3167461813495
55995.0,66,2,296.49717473313115,863.8144818497238
56010.0,75,3,697.7126609279486,607.1073018228067
56025.0,80,5,43.99510979490543,1578.2173230569963
56040.0,55,2,650.3776878874991,2076.5759655112156
56055.0,83,5,631.0685441446656,2148.8620954420785
56070.0,82,8,510.42746748236675,1769.4176548106493
56085.0,54,5,609.0696024500978,1802.345064343689
56100.0,83,4,464.8236527980458,2214.209934884988
56115.0,54,3,513.8641305494675,1995.3722742138423
56130.0,52,11,582.7104267811312,1746.013279263397
56145.0,35,2,708.0337704284877,1746.032995224178
56160.0,47,6,466.9518084449648,2100.197226923867
56175.0,48,4,488.8688205343542,1995.4313862156473
56190.0,72,0,494.91551374181563,2133.1736443641007
56205.0,51,12,779.9066254222275,1952.3189648365815
56220.0,45,4,497.5172611890961,1928.5590432141764
56235.0,32,7,457.32932958400045,1926.5864277765336
56250.0,30,8,482.8488287562898,1643.3225619978555
56265.0,46,6,496.02323414485926,1745.3894770438367
56280.0,38,2,474.20498634551484,1998.496935415731
56295.0,39,5,471.0996046752523,1926.5743730013564
56310.0,76,6,456.28923827083185,1715.7061068387343
56325.0,81,10,475.6914919801856,1694.0439723513919
56340.0,85,1,513.5706165461368,1883.8716091506835
56355.0,60,6,425.06887914782004,1926.5937211722255
56370.0,85,9,427.99876430787407,1806.9973209101572
56385.0,53,2,417.6074386295781,1986.080730957354
56400.0,71,0,412.568674298253,2573.456178647854
56415.0,53,1,718.2906315152898,2504.0835185893484
56430.0,77,3,792.8005972371021,2264.6458725654256
56445.0,80,10,998.2638960616597,1826.3921343705458
56460.0,52,1,529.852805491248,1928.5520545722638
56475.0,68,8,533.686618928547,1995.3762922020967
56490.0,65,16,420.1370462021229,1693.9764545641094
56505.0,46,8,382.53451057136743,1802.3397857427308
56520.0,55,2,372.7850298808896,2069.4794113813095
56535.0,52,6,353.61248408467765,2069.27753428746
56550.0,75,0,365.6095026689643,1802.3874183445714
56565.0,72,9,466.1728024059838,1887.3023736242317
56580.0,57,4,729.3056477221338,1889.081629855797
56595.0,73,12,483.2730381336587,1790.0852872276769
56610.0,59,17,348.3981806556588,1643.388903624448
56625.0,55,0,368.0934436472822,1802.5112775415478
56640.0,46,10,360.28783773761376,2126.851868582013
56655.0,41,0,598.6286555609022,1746.0454923409275
56670.0,42,11,748.5132901459853,1802.3606008137408
56685.0,77,8,516.8035300275577,1572.804765163766
56700.0,58,2,420.7867416562895,1897.0100653775182
56715.0,46,5,426.50491979177286,2022.0370457017282
56730.0,46,9,387.5345021317433,1615.356827329674
56745.0,39,8,553.3682615323162,1617.7024913882171
56760.0,41,0,425.5928951801256,1766.1523157251486
56775.0,41,8,794.1315476460762,1995.3789178972831
56790.0,42,8,800.8947777161865,1596.3571855448924
56805.0,42,11,560.4792774401004,1572.7967151567962
56820.0,73,1,27.686457363401036,1928.549686184448
56835.0,103,6,98.06910037705413,1815.2904358198361
56850.0,110,13,457.68548425335666,797.8453126592291
56865.0,91,18,153.30399952433754,807.8855268766258
56880.0,88,16,21.567252814524288,792.3092873147514
56895.0,89,19,9.453020400813312,1047.9103403491401
56910.0,102,22,12.723888403554756,737.9718082348077
56925.0,99,14,27.447317703340055,1367.6604955005444
56940.0,69,8,842.3195540262976,1685.0811632519521
56955.0,100,6,604.1222792327832,279.67038549437035
56970.0,92,12,217.21565326869907,228.72061946353134
56985.0,75,9,904.8345586254401,1989.9903963776085
57000.0,74,2,762.5952738144988,2611.852101283452
57015.0,38,8,513.1150451650287,2650.724647426215
57030.0,56,4,3620.7204322632747,2347.9858985034152
57045.0,50,3,4586.374705955866,2547.225425001387
57060.0,26,7,4887.449134044941,2575.4835395274354
57075.0,22,2,5183.557545110581,2668.508018610713
57090.0,32,1,5292.52595063774,2627.426585462135
57105.0,35,7,4989.205319084968,2668.5112196464165
57120.0,18,2,5003.701866730039,2508.193839719405
57135.0,30,4,4460.917460740743,2627.437028113309
57150.0,76,15,4731.819142064291,2314.5914115273195
57165.0,73,5,4602.5599950924625,2368.8021648468466
57180.0,80,5,4572.04807810953,2534.475894488992
57195.0,40,4,4870.435981840883,2452.295917263214
57210.0,58,8,4818.1557833540455,2314.6006249302
57225.0,40,9,4083.397057896992,2241.597443724205
57240.0,48,2,4317.304338004955,2530.282232187921
57255.0,69,4,4519.536632806559,2668.4916262384045
57270.0,45,9,4778.289848479305,2347.947415565157
57285.0,70,9,4252.198433553473,2384.6593501556276
57300.0,36,2,4828.395740859589,2704.343785701496
57315.0,38,0,4811.685093656962,3092.4841896756993
57330.0,49,2,4704.416793731416,2848.7537453950704
57345.0,39,8,4234.638237816851,2524.996224935785
57360.0,33,1,4668.334166096166,2399.0817592541302
57375.0,33,5,4884.135259837643,2566.3429246513947
57390.0,52,11,4799.0830714246995,2310.0099522982887
57405.0,42,8,4529.479774905135,2178.4781334054906
57420.0,32,0,4316.701761661741,2484.0682394664605
57435.0,27,8,1320.7823515870568,2566.3409540797757
57450.0,27,11,383.73283974939386,2253.51961390913
57465.0,39,13,1388.8376281839014,2287.4648267692346
57480.0,36,1,258.46745896492007,2650.7411761259336
57495.0,52,7,253.46522311912372,2691.5168573063684
57510.0,48,9,262.5265391137028,2415.2389014037435
57525.0,73,2,275.7903298248599,2606.456981625436
57540.0,50,0,261.36714524651876,2923.623079847419
57555.0,79,3,704.6654659157666,2801.915668606309
57570.0,90,7,777.553197340219,2691.594742303114
57585.0,51,2,873.052207731394,2733.5862484965705
57600.0,49,0,829.7175881663178,2923.628216630175
57615.0,44,2,809.0780056405349,2715.396487171581
57630.0,39,12,394.76140165074776,2347.9538704880847
57645.0,43,1,267.7832862968333,2347.979900973102
57660.0,70,7,272.8458607135339,2599.5419064854173
57675.0,46,2,664.3242528281638,2523.273133308157
57690.0,34,3,346.10707806084906,2508.0978802539635
57705.0,30,9,273.40761863257086,2348.0009481692446
57720.0,28,1,257.0448221223541,2380.5799785319373
57735.0,35,6,223.18214097987868,2508.023494847356
57750.0,36,9,850.5188276276704,2252.134224005106
57765.0,32,12,1655.9558225445487,2178.47033917393
57780.0,18,5,1527.2033918776071,2431.2191313444337
57795.0,29,3,1515.0437748251584,2678.1171729915573
57810.0,30,10,1578.820200182309,2253.94179007548
57825.0,23,15,1692.285747009043,2160.243842161913
57840.0,20,4,2726.494831221139,2169.673080140636
57855.0,31,2,4959.297818609414,953.6676505270043
57870.0,22,7,4718.752812688778,362.29952081956384
57885.0,14,17,4788.92018852271,92.64576132432389
57900.0,42,15,4778.206024443452,625.0464352225481
57915.0,59,10,4551.8210014277265,502.233756668332
57930.0,88,8,4372.306739677413,820.2482423610147
57945.0,66,2,3455.0270413982335,2422.841216405521
57960.0,50,8,501.9822939537115,2861.773202229271
57975.0,56,3,143.0983798684456,2914.8395932765457
57990.0,84,11,129.67829986149178,3253.5141984849483
58005.0,72,30,204.31146749097152,2618.6504699115635
58020.0,66,18,3259.2403510504896,3124.99047335513
58035.0,87,20,3449.2812541718226,3358.5041625333242
58050.0,59,13,3659.05789994259,3205.9816774389146
58065.0,22,11,4355.842164033449,3248.2173630035777
58080.0,43,7,4905.820991802082,3428.4221110683497
58095.0,29,7,4849.469922511953,3390.8205342055817
58110.0,19,9,4759.591006808018,3176.979316754842
58125.0,19,7,4806.757958629986,3192.523856239988
58140.0,39,2,4907.644593261299,3395.775166090798
58155.0,34,4,4940.357470876946,3423.7141107634693
58170.0,55,13,4801.31928652177,3265.61961265995
58185.0,35,4,4710.354873831528,3367.833564943299
58200.0,51,3,4787.302532999247,3536.200610491611
58215.0,34,0,4737.420895093203,3598.3807600755854
58230.0,25,6,4734.461033477393,3423.7126453625533
58245.0,43,7,5073.10547655015,3367.885558980142
58260.0,30,2,4839.48975835026,3390.8073883233446
58275.0,23,5,4801.12316986535,3466.8672485169313
58290.0,14,3,4704.439184996268,3423.723270996634
58305.0,23,2,5135.142360700737,3543.665948227323
58320.0,42,0,5170.966182764299,3491.550617336366
58335.0,35,7,4878.042938526018,3430.957095838734
58350.0,44,7,4370.917244020618,3235.268625442798
58365.0,91,12,4577.521286737031,2900.5242174938626
58380.0,54,12,4228.333220055454,3042.850203902577
58395.0,44,8,4221.081530878725,3130.028456310265
58410.0,33,4,3983.403402276398,2798.5994451350907
58425.0,41,14,4116.94704283866,2994.5304243593846
58440.0,42,28,593.434529854612,1536.563748903067
58455.0,31,22,407.1949142124381,1761.8903144955727
58470.0,65,23,578.261431983299,1192.026896400712
58485.0,52,14,531.1923526693132,1699.1822886983944
58500.0,77,0,778.6287370695982,2606.409593598972
58515.0,83,5,625.6877781164726,3205.2496040306733
58530.0,49,9,345.52153177474094,3051.1663071693883
58545.0,60,7,242.38832753117075,3029.222377726242
58560.0,79,2,359.56853296136484,3161.8088970546073
58575.0,66,7,390.49929614691706,3237.955171562094
58590.0,59,9,450.62800454638034,3080.84770448464
58605.0,44,6,345.6354124701713,3097.535644590175
58620.0,86,1,375.25905831856863,3277.806117276921
58635.0,98,16,485.92963553523896,2816.464511965037
58650.0,101,21,1778.5166968728859,1497.8222685118935
58665.0,61,15,1113.2868258901096,811.4064709844141
58680.0,52,16,568.9638707262927,1451.6510962838652
58695.0,60,14,347.7480388051187,1648.365146029234
58710.0,56,17,367.0807160762878,1717.454554503701
58725.0,59,20,249.44412692532657,1974.6572865342737
58740.0,40,2,247.65475635268058,2931.2747094902397
58755.0,40,14,295.94662718557555,2653.1764987714564
58770.0,48,19,293.21677646638886,1645.2400437935426
58785.0,20,17,383.27172684794004,1818.7075285265626
58800.0,54,11,683.6269643174481,1152.2207998507101
58815.0,47,13,852.5554558721467,1461.6176806487767
58830.0,56,10,1173.759853354827,2764.949064544981
58845.0,65,8,799.7007047486268,1713.7562083806142
58860.0,87,13,1195.4658765742818,999.7902844077515
58875.0,63,11,955.4961591657395,302.02819251072265
58890.0,46,26,1209.7327042427064,1261.7745581931472
58905.0,63,10,1075.0096044627371,1565.1500598761695
58920.0,85,1,465.63318913827067,698.6506794654839
58935.0,77,6,1852.9179467706313,1849.4889060823957
58950.0,69,27,2342.9972351362,2798.5752413837495
58965.0,64,19,2880.5487740428734,1878.6598277665187
58980.0,40,2,3199.8660739090624,3053.9786378881618
58995.0,23,8,3175.9033379007933,3079.202179757941
59010.0,45,9,2939.6322984465082,2920.6294919402185
59025.0,79,7,2468.30532869823,2958.6921757099562
59040.0,72,2,3191.104699558652,3156.0445568098653
59055.0,66,17,153.0024235304491,3109.495858014726
59070.0,63,19,147.95552830439593,2497.917041995358
59085.0,62,20,200.94092269816232,2874.8317217689632
59100.0,67,2,658.5346225332815,3102.629153826615
59115.0,70,15,1024.7873752955309,2669.0388282837785
59130.0,58,17,558.7022058337653,2733.840705074329
59145.0,51,15,1221.3011258593067,2515.056142363807
59160.0,65,15,1191.394507701607,2252.62983789873
59175.0,33,10,1391.2834297102595,3190.751059657936
59190.0,52,14,1069.037206893861,3127.5065601157503
59205.0,34,0,960.8935592520386,3003.113223200017
59220.0,20,7,1037.2701581402532,3169.763890719048
59235.0,21,2,1454.067919570215,3075.502251367628
59250.0,60,2,1130.6516902103374,3038.860535661184
59265.0,84,9,629.8786320950819,2976.8573959147875
59280.0,48,2,619.6288890480315,3013.67776834356
59295.0,41,4,568.2820839756362,3084.430488867367
59310.0,77,11,558.0839135989827,2868.125291958872
59325.0,41,7,547.7028207667553,2799.5313587553096
59340.0,26,9,537.351070139636,2309.3992115287087
59355.0,34,17,494.5159426639533,1164.9790733860773
59370.0,91,21,504.280819452499,22.12103099029703
59385.0,58,15,6.177236577955418,13.547725588117242
59400.0,48,16,561.338321335721,866.9489534693442
59415.0,32,14,542.2357806886944,844.1453374095555
59430.0,45,23,627.5152447003754,1727.7671328552472
59445.0,44,2,542.6325830521643,119.51288614971867
59460.0,50,4,986.3007479070209,426.73636835285953
59475.0,52,0,1096.8427360985436,1133.1282685753317
59490.0,84,4,1229.2303304512154,963.5664379784996
59505.0,83,10,1313.486618706999,806.103879495693
59520.0,80,0,2330.8477055518397,2697.8997687298706
59535.0,62,6,1526.316926609076,2774.902184134785
59550.0,54,11,1811.1687831229267,2609.4326210671416
59565.0,82,13,1225.5890698371054,2669.413972255642
59580.0,59,6,1268.5624790230954,2716.237910345773
59595.0,58,24,1579.8953217918584,2093.996745598126
59610.0,41,21,1656.7496030499403,1706.0575966809024
59625.0,74,10,1466.0475071318112,1500.1748249330265
59640.0,46,2,1496.0599228711994,1251.8895147350208
59655.0,33,5,1702.9624283792552,1856.5081296242508
59670.0,35,8,1646.8270768010218,2494.326963485097
59685.0,69,8,1215.6716047729615,2455.7704997590936
59700.0,58,1,566.427163830899,2627.4307644794344
59715.0,46,9,3484.0426350124235,2667.184275929864
59730.0,48,11,3344.507777566159,2554.700026452862
59745.0,45,10,682.2463605152325,2599.6817569790005
59760.0,47,3,726.4564449410038,2750.5971845472454
59775.0,79,0,956.2936749822468,2845.9215822719293
59790.0,50,2,1341.7351722225483,2813.8568147686497
59805.0,56,6,3642.7659465741212,2731.0870926805424
59820.0,62,1,3573.713107409678,2758.809552237861
59835.0,51,4,4189.662546146584,2777.15758942224
59850.0,68,5,3731.092220753166,2669.396562681249
59865.0,58,10,3568.6613725947705,2632.148452143484
59880.0,47,1,3594.404789887717,2667.5707890102153
59895.0,46,5,3553.539473342842,2748.8244826024816
59910.0,56,10,1689.8130466708208,2517.6364864090865
59925.0,95,5,172.5882746804454,2557.664923009714
59940.0,114,3,1268.6436631878248,2758.809285490875
59955.0,89,6,2804.757216303212,2730.9395802558843
59970.0,80,2,3021.392566641207,2667.223487333377
59985.0,83,4,2811.4298058613967,2608.739187536927
60000.0,96,0,3051.217887554485,2730.0265840878333
60015.0,113,7,2693.0938295392843,2583.5937914882415
60030.0,90,6,2808.642018584615,2416.091570675902
60045.0,112,14,2191.724818430696,2034.3603788570604
60060.0,113,14,3224.142825096519,1963.4440786682148
60075.0,90,13,562.7051022428108,1405.8946248740783
60090.0,76,12,693.5010267990381,190.41185724677888
60105.0,61,20,2871.599034261062,35.17716727558096
60120.0,64,17,1569.4900493577957,50.638585354429914
60135.0,59,17,449.51103295947576,4.184165973040837
60150.0,63,19,194.14377459993412,57.89723026808099
60165.0,74,19,673.3144861874887,192.59378297772184
60180.0,54,17,718.8366867706101,812.6385849184817
60195.0,45,17,670.9801400178735,1439.7580459898054
60210.0,59,19,1028.3849288865174,1512.223787680404
60225.0,59,14,1157.9776407218135,1568.456559195423
60240.0,105,13,1136.092757550734,1650.2467755503092
60255.0,75,17,2508.845062384838,1687.6324646005507
60270.0,82,24,2770.4039423170016,1047.544489764536
60285.0,78,23,3243.89103068891,1299.5568238724138
60300.0,55,14,1866.3385199289821,1258.952206800725
60315.0,48,19,1155.505352878315,1262.6718474592137
60330.0,59,18,890.7002031229227,1365.480585252456
60345.0,61,4,637.6802303725688,1484.636303703026
60360.0,83,2,855.4298450470982,1935.0503452908433
60375.0,71,0,666.2392777441187,2615.9518871431555
60390.0,55,3,925.3811074914543,2785.7966525164543
60405.0,59,4,923.4853938630897,2730.6409435941127
60420.0,40,2,2830.6628200971195,2713.567582800115
60435.0,43,5,2922.3674643126355,2686.963436208335
60450.0,23,12,3302.4984278834822,2592.6746635310888
60465.0,16,7,2469.446090489008,2544.6190562976126
60480.0,18,2,1644.1136678853745,2672.92299192931
60495.0,17,3,1984.6517734815307,2686.9586193399127
60510.0,39,12,2954.9205006163065,2514.4234841986286
60525.0,31,11,1631.4503741415353,2507.247656951755
60540.0,58,1,1951.248617394152,2577.963603432671
60555.0,30,6,3857.8876530203042,2696.550863056737
60570.0,20,4,3900.8062633160475,2610.202172766337
60585.0,36,7,3810.359278720542,2651.8754888582534
60600.0,38,2,3886.9941290190804,2713.571793320887
60615.0,29,2,3903.3312499526646,2785.796225643818
60630.0,22,2,3789.6715583528653,2713.555724193706
60645.0,17,11,3861.3862438092983,2617.3044851615637
60660.0,20,1,3658.0062828896057,2610.2573324387963
60675.0,16,7,3473.1480451497664,2686.961300677885
60690.0,18,10,3138.9284073934664,2585.58296022145
60705.0,19,2,2804.8778061522285,2568.3958887489125
60720.0,31,8,2615.3193835156467,2635.3540941167553
60735.0,32,3,600.9234731884394,2585.5800443017415
60750.0,76,9,1142.6762341609333,2461.3522381598655
60765.0,66,8,800.5568743566544,2090.268771198661
60780.0,47,1,2088.0880478162203,2599.5737151707904
60795.0,54,7,3070.8841258146117,2386.4433022515555
60810.0,58,13,1225.2407153114664,2294.04954927098
60825.0,19,15,1590.6398541662109,2565.0867971426956
60840.0,70,0,625.9337702751562,2728.251482485366
60855.0,57,6,2192.6999321076732,2562.674954093369
60870.0,76,16,2196.6898524378867,2392.590030427212
60885.0,94,16,722.0712401885369,1966.909579398543
60900.0,66,14,583.8310364829314,1447.7230383040471
60915.0,69,14,436.0914867435004,4.287054527186364
60930.0,69,19,169.17744094869968,12.889660202764949
60945.0,83,12,299.854592020324,2.06321144136184
60960.0,77,15,422.0538056911878,518.746425440908
60975.0,75,13,403.6408924700796,32.59052950310706
60990.0,77,11,141.27888068877928,156.36569953922987
61005.0,70,18,846.8537555897007,2127.3749755423923
61020.0,51,11,733.4527652351894,1476.4233828899394
61035.0,109,17,427.5252159237712,1446.6592761584097
61050.0,54,15,38.30142478874198,1273.2839232136137
61065.0,57,16,127.44770225999152,1331.8135236538221
61080.0,55,18,787.7935043681675,1087.654762447949
61095.0,38,22,701.7213238114605,456.0022840688674
61110.0,37,22,707.3678926135581,1088.1440390013022
61125.0,108,20,126.37960299949228,729.9809662690176
61140.0,122,6,54.50028853315767,586.5901311780101
61155.0,99,14,27.62636685822326,764.9018756287568
61170.0,94,11,592.684770556872,1407.6807808510705
61185.0,75,18,1762.4541480316702,1970.6990719746755
61200.0,56,12,750.0971947168038,2214.8529822394426
61215.0,86,15,947.3615374756487,1410.5094387072675
61230.0,88,22,911.603290450674,3.1828422769155518
61245.0,79,11,860.467717467685,1.1747317371187949
61260.0,79,11,834.1057167995654,51.316306925839676
61275.0,71,17,1280.2919832564999,251.93086384230014
61290.0,95,11,819.1642757634675,275.2277680602091
61305.0,107,13,1278.7683518253602,1547.1716651090237
61320.0,84,20,809.3089887919714,2171.4973803891853
61335.0,96,12,135.4533039876326,1629.774304675919
61350.0,102,22,850.9684216745754,19.350709123826093
61365.0,112,17,1304.2299820220214,9.354369523625747
61380.0,104,12,3700.846951174481,556.8522157090846
61395.0,89,24,3433.4638066575817,366.3337849661265
61410.0,93,22,3257.6327009904367,1543.3386247578753
61425.0,87,17,1333.3900851685312,835.5498565207783
61440.0,66,10,1520.9376787510193,675.3119171475175
61455.0,90,16,829.9760510386587,1097.6421248544202
61470.0,107,26,1103.0214313857173,133.03483712895454
61485.0,90,21,3575.611842209134,78.41732178550235
61500.0,100,23,2869.733601909184,102.22401371702682
61515.0,82,29,2826.746117639152,22.774256737016476
61530.0,84,17,2770.854545426891,18.316797091156445
61545.0,91,10,2758.5824362317317,454.49638551979393
61560.0,102,17,4069.9947547094635,24.054993527755357
61575.0,86,17,3963.0458631732436,138.75126502564186
61590.0,91,17,3254.1698823202587,173.22002537566155
61605.0,95,5,3096.32270689272,871.0108771446702
61620.0,77,10,3344.4011335799423,1467.2498847225095
61635.0,58,13,3834.7439491572272,956.6592993713324
61650.0,95,10,2893.995640265779,1415.233504253804
61665.0,83,14,3106.2297231676794,1430.5740505715128
61680.0,91,16,503.37785037517006,767.9541160466944
61695.0,94,13,829.565661933948,236.6059749507899
61710.0,59,28,1052.83106712785,652.4407044974222
61725.0,98,18,348.95111173663634,756.9588933926578
61740.0,77,29,560.04575481166,504.4974425585061
61755.0,82,37,2034.7929820198287,1118.5558223085327
61770.0,96,26,1865.8670040915333,1319.1690956966945
61785.0,85,24,3857.2055251731126,925.0239628518917
61800.0,65,10,3559.612957049351,718.9445543192855
61815.0,80,13,3247.1646564500497,17.765513695574487
61830.0,87,20,3037.8092061648663,9.814303085541008
