step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,0.5676620064042273,0.0
54030.0,7,0,3119.7392738985573,0.0
54045.0,4,0,0.6165401070320744,0.18676979119986684
54060.0,0,0,261.6697682400523,489.3953769492696
54075.0,0,0,0.09011642111214728,0.37808043625481935
54090.0,1,2,4.052419560919038,1.5073264130140613
54105.0,2,8,153.07402005471567,225.77113444120457
54120.0,2,9,113.18464410110042,409.7403419013194
54135.0,1,8,16.271416147070873,81.78451580963294
54150.0,48,1,13.022154421369041,89.24977322091095
54165.0,48,17,1.6704640178513461,0.2931684690047493
54180.0,47,13,624.517409388,0.7914282317957079
54195.0,89,7,0.7551738262198535,159.91580091078544
54210.0,90,17,0.9821291962807098,0.7595388359896159
54225.0,68,21,442.13990019245637,0.7501167040822498
54240.0,26,10,422.4517870786943,1.7400990585456901
54255.0,52,11,0.7663104620439352,0.2936219603698263
54270.0,105,14,0.8016428019060464,0.3356681823894857
54285.0,84,12,1.11435821532332,0.46133243558682907
54300.0,78,9,28.443566623546953,120.111965852594
54315.0,52,10,0.6558385792686526,0.4212344167632513
54330.0,63,22,0.9467615705379587,0.9262406112692212
54345.0,53,22,12.160078683858503,43.4830696245304
54360.0,57,17,894.0742217494058,151.81242191490497
54375.0,78,12,0.8138005768251044,3.630982685863325
54390.0,92,14,1.386740483850663,0.5997414859780906
54405.0,76,18,1.6931394376879125,1.4156897333046137
54420.0,109,24,25.094405131972128,137.20825644911733
54435.0,99,14,1.2346080739122645,6.336049589749045
54450.0,72,14,1.7409708204925876,2.0217107471969604
54465.0,92,17,0.7712125199382923,0.4702849082346433
54480.0,89,18,56.35717810912541,69.68380107333417
54495.0,55,6,0.8542653403170226,1.1599036457575629
54510.0,71,16,24.627986954659054,130.2285835251617
54525.0,34,25,254.1341674371507,146.20515990866218
54540.0,75,19,53.91417320839159,808.9528823105857
54555.0,75,10,14.849532831332713,114.97751845719166
54570.0,41,21,231.00689975208735,763.405591054317
54585.0,59,6,25.974044486005955,7.000260983670479
54600.0,66,17,535.3330860186966,136.66081757410103
54615.0,55,19,431.2316456017349,0.9734963739147284
54630.0,69,22,514.3560600432714,26.915964745185107
54645.0,79,22,19.831670791198636,1236.3005606352963
54660.0,72,13,236.5857447525781,1214.84331283443
54675.0,83,18,10.852677907218387,1162.6676944143546
54690.0,80,15,201.64705200856434,130.3228499130009
54705.0,83,19,706.1590825814752,812.5215925607678
54720.0,93,14,42.23863223330348,982.8016260490892
54735.0,84,6,9.153779696264923,714.9690206616641
54750.0,75,22,11.236240891843302,1272.9603084449634
54765.0,78,22,15.225261880907482,674.3966915642444
54780.0,61,10,749.6152128092164,129.52980279014017
54795.0,54,5,37.847797172257295,65.18436642635297
54810.0,98,21,21.314477194222956,156.01160957499258
54825.0,78,9,28.06282835121798,154.87392464765793
54840.0,101,1,38.18797593518656,1137.5245205676201
54855.0,108,5,19.365639677457384,1061.4210236688446
54870.0,81,6,85.09436613219609,893.7713547960717
54885.0,97,1,19.50650428318113,2195.416526855877
54900.0,76,11,148.00437340863792,2904.893400227276
54915.0,36,5,137.72107425582786,2689.3662304670233
54930.0,34,8,178.3519445879754,2722.9642091083106
54945.0,75,9,352.6354375670114,2570.095673370911
54960.0,56,2,54.6730288170481,2724.392341906355
54975.0,36,5,53.28753578529739,2867.031229773233
54990.0,93,4,50.612768078006404,2689.448349748109
55005.0,64,7,76.18328620975267,2723.0363534130065
55020.0,40,1,256.94714564880275,2842.9524899001985
55035.0,40,4,69.16643821743004,2829.044182895087
55050.0,29,7,170.6530746820979,2689.40352957743
55065.0,37,4,315.0384811640286,2792.786359711955
55080.0,25,2,295.3338411597354,2943.7526150800823
55095.0,31,5,593.7197899283519,2815.2602756702067
55110.0,37,9,322.135764815889,2092.401173499976
55125.0,47,26,237.2009916303441,2079.9179012020772
55140.0,64,17,263.40200536773614,1050.0071372622297
55155.0,70,17,256.1302794652692,714.5222257573992
55170.0,86,20,439.05326482519075,679.6446303675057
55185.0,77,15,229.2617505616352,542.5367597106285
55200.0,61,15,277.12097817339804,33.056044442348025
55215.0,66,16,348.9093194275863,367.3980408175646
55230.0,75,15,222.4481539694732,1688.0555390833838
55245.0,69,21,741.72820178916,1679.3973646732823
55260.0,83,14,32.196526081167235,914.8441905177596
55275.0,106,14,131.92343380581715,930.3075304950734
55290.0,116,20,127.11983381159197,40.64875160232851
55305.0,91,18,28.50175360272951,49.86053758686438
55320.0,82,11,187.82788356439767,155.96041494670078
55335.0,93,15,9.272721821441143,59.6625418345938
55350.0,78,16,245.53666298649975,49.72908559214758
55365.0,64,4,363.03249421436794,80.6910722564584
55380.0,57,7,391.21183452164587,113.57904863721691
55395.0,37,4,319.48199076365773,949.9413335748445
55410.0,36,12,548.7240141530395,1341.6474029442816
55425.0,85,4,16.818326093023824,1745.616404525714
55440.0,62,4,279.8695229291469,1375.8657429239624
55455.0,67,3,111.49266044252155,1312.381427442924
55470.0,91,8,58.10149972513242,548.6998406539548
55485.0,102,4,130.26169059764726,2076.2458178369234
55500.0,60,14,56.28578894311085,1017.4048236389092
55515.0,45,13,18.015548001333766,1109.9185722222476
55530.0,93,22,12.063827779169154,1045.6297016241788
55545.0,80,12,12.204736197308401,1610.6676656185093
55560.0,68,11,493.0083304286665,1454.7923060371645
55575.0,85,12,322.21478917910343,2.6042500029929467
55590.0,76,13,13.843311680625389,274.263381482217
55605.0,73,19,393.5176383347353,1000.8791988653376
55620.0,36,14,527.5367589093676,619.3139601025081
55635.0,93,5,480.1480439806062,1023.7412481976966
