step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,4.403310130569869,3.7495680345572353
54030.0,3,0,5.173265759180313,3.7495680345572353
54045.0,1,0,5.533783193884148,3.814755465713474
54060.0,0,0,788.3047218304165,982.2154671774367
54075.0,0,0,4.273903111226348,3.8960654490732454
54090.0,1,5,4.828839231811613,5.304312700582497
54105.0,0,11,1988.370420999305,2483.908265227368
54120.0,3,8,797.1857810354238,995.0116777985179
54135.0,2,2,789.6672763495762,983.981241598801
54150.0,51,12,8.285005255697698,52.250454780768436
54165.0,88,18,20.790517320857056,3475.513283047532
54180.0,98,15,18.63605090398271,26.01408318607371
54195.0,96,15,1892.883834671257,988.9163986844927
54210.0,87,19,11.087133405198344,675.0007917948983
54225.0,84,14,1210.7940260870864,4986.644546953122
54240.0,110,13,1212.5838399745337,1617.4550476520506
54255.0,49,19,10.10295089567077,2789.6911503085676
54270.0,89,12,65.82689404881192,106.47583004629978
54285.0,73,16,5901.872207654637,1508.8721195193104
54300.0,86,15,1996.0122191006649,2489.065905359092
54315.0,99,15,3095.68609531047,534.4510600852807
54330.0,89,19,33.10994573682603,5180.345911213871
54345.0,66,12,847.0748753647696,7684.175270946219
54360.0,86,15,5473.35093646652,4447.376837919232
54375.0,54,22,79.77064780170656,3467.0372373730474
54390.0,40,16,11.068038253921129,33.5094423785322
54405.0,56,15,1398.3499907352862,4754.237501901589
54420.0,74,5,3378.3362265324977,4212.7034865013575
54435.0,103,14,102.36499429649054,39.204516114388824
54450.0,90,12,1217.5585529887621,2173.557707023656
54465.0,65,13,1814.357919402837,36.66467372383546
54480.0,87,26,6534.658042851005,1020.1380634762651
54495.0,105,15,4870.832727860638,4986.470693824509
54510.0,101,21,1319.1117830422786,6929.128604120316
54525.0,84,20,58.05482072044566,6930.5359151977445
54540.0,104,14,837.3669536659198,4443.921169301052
54555.0,86,15,16.530602618423195,6.916045889106426
54570.0,106,23,5300.991414502993,371.6310513864707
54585.0,112,11,305.543995969497,26.915555594680075
54600.0,100,11,1111.3943396798884,1089.8146022840028
54615.0,74,8,1216.8207473490393,1510.5722310968972
54630.0,101,14,28.508845996372457,67.75548992242909
54645.0,90,13,1440.3319165893574,1519.1999380771679
54660.0,66,15,10651.62546516772,12206.510649639667
54675.0,87,14,229.88939794768132,7453.70754995303
54690.0,113,17,15.49139076096695,6932.770675749179
54705.0,92,13,1225.6726613268622,11.127551370553755
54720.0,113,18,828.269612674958,1089.446061239953
54735.0,101,7,1696.4791425619499,6.581186922458909
54750.0,102,20,3399.789556246067,11.684728327938583
54765.0,127,26,4505.318597025801,14.29738271065411
54780.0,96,18,10684.121027679548,7489.846657302556
54795.0,70,15,8371.797605657177,7104.861962308712
54810.0,87,17,3467.802634064586,7081.886217967332
54825.0,71,20,5705.403795770723,8441.945706245806
54840.0,89,14,8033.406420654073,4447.431583369778
54855.0,99,16,3494.1577037026013,29.188784187871295
54870.0,103,19,3210.41297177806,16.286332261064008
54885.0,117,15,3433.3086788076075,6838.043865984146
54900.0,99,9,10475.541982914847,1207.759519243317
54915.0,70,6,3214.700175164761,10.818615961304449
54930.0,105,25,4666.209297915079,7.041134885756996
54945.0,99,12,9587.575890226637,2731.607636388123
54960.0,102,21,10611.052664486282,4400.401768444731
54975.0,77,31,31.615269045375285,59.26657218479603
54990.0,86,24,5205.141847261125,122.54773722560871
55005.0,88,15,52.70413148798511,31.39958380683035
55020.0,75,17,11027.810696531064,4456.9363105962275
55035.0,65,14,8382.153574656817,4861.159379234907
55050.0,99,17,3298.34221746584,122.38897831901406
55065.0,89,22,5398.492433349593,21.118330462651087
55080.0,67,17,6775.122088735301,1028.9190503893026
55095.0,107,11,25.150269400468627,20.721483255221937
55110.0,94,13,84.28037540164814,82.0636888467831
55125.0,111,12,31.4841244021001,8.765333877340938
55140.0,94,14,7396.588247028885,2494.3094256996146
55155.0,100,14,5380.035054898631,2415.7313441592023
55170.0,114,18,266.81651718460364,3481.7373689275237
55185.0,87,13,8786.853341625752,9446.27952520528
55200.0,81,17,6909.63900371658,7907.228412393613
55215.0,80,17,126.62899057754848,3510.806568810832
55230.0,91,21,4556.291030393437,5932.207142731649
55245.0,88,14,10474.568886800807,7455.326279748078
55260.0,66,18,5513.324107561842,4489.990501361707
55275.0,105,14,1348.3248411814745,3463.2861680297146
55290.0,97,21,6610.80812908195,17.934675139363474
55305.0,100,12,9768.369136070343,778.4967720298615
55320.0,108,5,2538.8738705207998,4968.122666212265
55335.0,100,15,6038.359216409364,754.985521903002
55350.0,95,11,9585.06542328591,1508.6045337477258
55365.0,117,15,941.6793287663335,772.6465333493845
55380.0,105,15,2587.666512440279,1525.5224374164409
55395.0,97,16,183.57185733379043,878.1391249728686
55410.0,95,20,2392.0372463241442,13.988603662889753
55425.0,121,11,666.0303525837668,760.5940123169323
55440.0,78,15,4706.192567818294,96.91646278855875
