step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,4.403310130569869,3.7495680345572353
54030.0,13,0,4683.520622660159,3.7495680345572353
54045.0,3,0,4683.5410967439875,3.8146472738185615
54060.0,2,0,787.8354726433979,982.2354294909868
54075.0,0,0,5.40324197826631,3.887368818685245
54090.0,1,5,4.786828839759561,5.262238673201678
54105.0,0,12,1988.374071228198,2483.857477077187
54120.0,3,14,4685.342414585377,5.398274412530696
54135.0,2,6,16.372972027120188,16.20369898220424
54150.0,83,6,791.4898579236822,982.5908024760831
54165.0,102,11,9.801301397972912,4.763889336819855
54180.0,79,7,72.92705375417252,9.591564962119575
54195.0,60,16,10.151008344367263,6.409965949169367
54210.0,80,16,9.996832151400826,4.898923377424659
54225.0,104,9,1212.395070903788,4524.656901020302
54240.0,92,5,5018.194244588763,421.33810116600455
54255.0,60,15,10.131148641165423,5.807052322157814
54270.0,98,18,1807.4529848460213,3679.5351149244134
54285.0,99,18,840.4169287238906,989.2084025121167
54300.0,64,2,4690.033519999843,17.63060832645828
54315.0,88,8,1215.0670927396347,1544.8118427783015
54330.0,100,16,1102.7674631365378,8.441209405827717
54345.0,76,22,10.604292070217081,8.726230431146838
54360.0,91,15,1141.3876134272716,6602.234067364469
54375.0,94,13,1113.3221851603294,24.93589922590791
54390.0,58,22,1332.9032458366214,11.374613225203323
54405.0,67,20,1222.3457505964743,3015.9258459039347
54420.0,90,7,37.107852397405715,403.1110504485751
54435.0,84,7,101.28229359088867,3460.833807554428
54450.0,91,18,7479.51852991991,2840.2909583727546
54465.0,60,25,1216.3161672799986,5200.319892114759
54480.0,70,9,1993.4176633332954,8571.421850424265
54495.0,76,14,14.48875930222187,302.8786898066027
54510.0,83,21,7277.61959604639,1513.5446785075308
54525.0,39,21,5587.481202288049,19.85705649774606
54540.0,57,18,7590.712414618886,3361.8568630212358
54555.0,58,15,16.360387283348217,135.98004091366906
54570.0,66,15,1396.1729648437572,1745.2668735920374
54585.0,98,11,1408.0829097261915,1741.5120489383557
54600.0,104,16,28.475035342817346,12.159386980832702
54615.0,73,17,16.459439477735515,993.4213628661435
54630.0,87,15,355.6005961840849,291.3010102172432
54645.0,99,23,4726.470638506563,7983.492040425311
54660.0,104,5,14623.230673415228,5939.04904906378
