step_time,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual
54015.0,0,0,4.403310130569869,3.7495680345572353
54030.0,13,0,4683.520622660159,3.7495680345572353
54045.0,3,0,5.158132930481152,3.8146472738185615
54060.0,0,0,788.1755541573657,982.2154671774367
54075.0,0,0,4.273903111226348,3.8924342527181564
54090.0,1,5,4.753432924237887,5.272951499072489
54105.0,0,8,787.8489695516652,982.6564615561026
54120.0,2,8,7.356870343248306,5.384826573819091
54135.0,1,5,789.62852362094,982.5612122545219
54150.0,57,10,7.814462029601484,4.321102973198263
54165.0,52,18,13.304881474551838,8.454716689773521
54180.0,91,19,11.18243672022197,9.452524124665468
54195.0,96,15,23.889969093935342,670.1486561481622
54210.0,91,22,1102.5715242524209,5.9913177366881705
54225.0,87,14,606.9057369393587,765.0417275509012
54240.0,99,7,10.893692220452795,6.2949878601799085
54255.0,93,15,410.6504198817781,6.968298985871567
54270.0,98,13,12.045101499528421,13.02368545170999
54285.0,89,12,36.55158400138371,22.40239331733862
54300.0,60,10,5473.166737047058,985.3727789164672
54315.0,69,9,13.713401690789887,6.10672050958386
54330.0,92,24,764.1943174520492,678.2762336255076
54345.0,102,17,11.731926389889722,19.6066408283441
54360.0,56,15,4694.392373015997,214.34099776433987
54375.0,94,13,806.6915632812102,3485.2948413099825
54390.0,91,22,12.69158982094099,421.1661952540038
54405.0,97,11,1249.4766268677968,4574.347423647376
54420.0,116,5,1055.731992793503,990.6609859209451
54435.0,81,14,1212.7105568045345,4524.971221673359
54450.0,89,17,11.529747933286275,8.021018655238928
54465.0,101,4,12.686145715505996,12.821615311876664
54480.0,101,13,5476.491757492324,4459.0361342194
54495.0,97,5,297.9234250830431,3085.3673105076414
54510.0,82,17,5895.449858467823,5639.377536005072
54525.0,100,23,1413.005893023771,5951.800779288829
54540.0,99,16,6826.833254480543,9268.738660521743
54555.0,105,15,3448.5509858732903,162.87567445193426
54570.0,80,17,8390.44294919196,48.60783616746356
54585.0,101,14,446.8722207933339,3488.6375494357258
54600.0,87,18,1273.6534484119707,7905.068652768535
54615.0,85,19,12.407905202671078,6938.219526832382
54630.0,87,10,14.938783228198158,4143.97693563233
54645.0,102,30,1232.1836576387905,1516.9627016673348
54660.0,112,16,878.5101831182028,1007.9498597270149
