step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.39674616709658417,0.0,0
54030.0,1,1,3,0,0.2711498733370789,0.0,0
54045.0,1,1,2,0,0.40069040518133614,0.09826688364943079,0
54060.0,1,1,0,0,0.39397938447872244,0.20667534906981141,0
54075.0,1,1,0,0,0.04543315598749704,0.3760775193068015,0
54090.0,1,1,1,4,0.09564847160714203,0.36311877823770733,0
54105.0,0,1,0,3,0.4199846883978442,0.2932825560910959,0
54120.0,0,1,12,10,0.5478785576748129,0.30661626632952615,0
54135.0,1,1,2,3,0.5471283308929905,0.2503878576651209,0
54150.0,0,2,49,11,0.7147181867184265,0.2926939641217396,0
54165.0,1,2,102,13,0.6598239622230306,0.3189214123778248,1
54180.0,0,2,69,13,296.112244000006,0.3987377470991947,0
54195.0,0,1,54,15,0.7036418278019992,0.41806116665163445,0
54210.0,1,1,74,23,0.6947644185359815,1.297788674801421,0
54225.0,0,0,55,12,0.6238672655088856,0.6301266079814931,1
54240.0,1,0,84,15,80.75889381276487,300.83668957395383,0
54255.0,0,0,47,22,0.6031082623397158,0.5358954366343197,0
54270.0,1,0,87,36,38.64471184528473,0.5755160402870904,0
54285.0,0,2,67,19,1.0152084817945843,0.7833223880017053,0
54300.0,1,1,88,21,1.251521664547425,6.289077024365719,0
54315.0,0,1,51,8,0.6046292342967247,0.8170126029212541,0
54330.0,0,1,55,6,0.798874823004812,1.0015955083521177,0
54345.0,1,2,80,8,0.7739614740414723,1.6201645779008036,0
54360.0,1,2,94,25,0.9642012377478981,0.5824741554087405,1
54375.0,0,2,65,17,6.384059723320602,0.7614030397546652,0
54390.0,1,2,97,12,0.8508747269095841,1.8512709275583106,0
54405.0,0,2,91,21,0.6733897336172459,2.3502399461708903,0
54420.0,0,2,68,13,10.410394944208198,1293.1384842064926,0
54435.0,1,2,91,10,0.7561497283796847,2.215029945307802,2
54450.0,1,2,117,13,1.0491222885319473,0.8790176011616411,0
54465.0,1,2,98,24,1.1866548080043806,1.3986694810185452,0
54480.0,1,2,87,13,14.811126086189978,20.7492145904843,0
54495.0,1,2,97,14,1.3314520048111755,3.8365090867717244,0
54510.0,0,1,84,19,119.15022102173285,1.3417773258079948,0
54525.0,0,1,82,17,154.876085523479,1.292089740621836,0
54540.0,0,1,78,4,150.80701415872383,227.75015132707432,0
54555.0,1,1,96,17,0.8448713438624202,0.8149809675433477,0
54570.0,0,1,68,18,1.3232946767856044,0.542644080384087,0
54585.0,1,1,101,22,2.648654786799467,2.8330226729569534,1
54600.0,0,1,76,23,309.92884649425366,17.835572540659914,0
54615.0,0,2,70,17,2.9388296234272806,98.36328831691867,0
54630.0,0,2,78,21,11.920329255905381,1.667310754973852,0
54645.0,0,2,78,22,37.899038935505075,1.8557234179444781,0
54660.0,0,2,50,12,8.280078837746933,0.79846904243671,0
54675.0,0,2,69,15,6.670769785336909,0.9280332864007762,0
54690.0,0,2,64,11,18.35808093248029,0.5677317948430703,0
54705.0,0,2,105,17,616.9403691818601,20.154983523295442,0
54720.0,0,2,85,10,629.1569585396585,93.83137519712659,0
54735.0,0,2,62,6,215.1092818795384,0.8784686643984522,0
54750.0,0,2,72,7,20.713710969317294,2.1390923281783105,0
54765.0,0,2,65,9,1167.4369128486028,1.283586068897102,0
54780.0,0,2,64,6,31.829342575694525,1.6428982017782283,0
54795.0,0,2,75,3,124.85254702869919,1.8951148284265265,0
54810.0,0,2,73,14,12.072881383472012,2.023220944823633,0
54825.0,0,2,122,8,1.8605572396702077,2.329799163449042,0
54840.0,0,2,121,1,2.705171986654356,518.2199868097663,0
54855.0,0,1,89,4,3.108447219375908,545.0418849257949,0
54870.0,0,1,63,10,731.8260208836651,523.9773912382228,0
54885.0,0,1,30,3,1242.3880189576955,495.4266074803376,0
54900.0,0,1,26,3,836.7906394532212,613.2716212073364,0
54915.0,1,2,79,8,226.07221192096702,577.0438838484815,0
54930.0,1,2,94,8,41.36879699985152,514.0984821658708,0
54945.0,1,1,78,22,55.45068101817945,1.6588933752451551,0
54960.0,1,1,73,31,10.032448396463382,1.294297117654328,0
54975.0,1,2,77,21,134.32505865184203,213.11409708252575,0
54990.0,1,1,100,24,21.08348405663024,348.0914827305818,0
55005.0,0,1,77,23,591.6886058071923,126.79661609932164,0
55020.0,0,1,62,12,715.8405357147128,1426.8199964953744,0
55035.0,0,1,67,6,691.2085662696192,449.704557243379,0
55050.0,1,1,112,15,116.61918313103138,1.8843695374499987,1
55065.0,1,1,110,7,81.88168203720456,277.3824292421287,0
55080.0,1,1,111,26,23.710837109017202,203.48059060481987,0
55095.0,0,1,78,31,1.9247775872645805,198.07934924799545,0
55110.0,1,2,101,26,3.0219551160053135,2487.7080383310436,0
55125.0,0,2,72,24,1.3911823219701371,2446.1250437968965,0
55140.0,0,2,75,21,28.63368953203178,2446.339222108709,0
55155.0,1,2,108,16,322.50778444189984,2487.627628499491,0
55170.0,1,2,115,24,20.159849613692845,2530.4605186087992,0
55185.0,1,2,117,24,4.218986744159695,2446.130080185008,0
55200.0,0,2,80,29,21.134855533177262,2446.414335161781,0
55215.0,0,2,80,18,147.5212803677307,2620.8540753183383,0
55230.0,1,2,109,24,4.726208115714575,2530.4669215957247,1
55245.0,1,2,108,23,245.8944603153014,2446.124737306314,0
55260.0,1,2,112,21,148.7866950457749,2530.5175255525382,0
55275.0,0,1,79,18,145.02062762760926,2530.5894149747537,0
55290.0,0,1,81,26,132.9625874836307,2574.8463043621614,0
55305.0,0,2,55,25,2.23458547305138,2487.5792751889244,0
55320.0,1,2,90,22,28.80746617020594,2530.47624056277,0
55335.0,1,2,103,17,30.6069658804933,2487.575671867965,0
55350.0,0,2,72,23,36.164268994236686,2498.331364600629,0
55365.0,0,2,64,24,353.11506724738945,2487.584957751379,0
