step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.3857710839652988,0.0,0
54030.0,0,0,9,0,0.5948137585675071,0.0,0
54045.0,1,2,3,0,0.3127224633778932,0.08966355293702964,0
54060.0,1,1,0,0,0.39584607644595693,0.16701979712327353,0
54075.0,0,0,0,0,0.049350253224275296,0.29206857204340814,0
54090.0,1,2,1,1,0.10630593151264107,0.3001370090423209,0
54105.0,1,2,0,12,0.4552169138782651,0.23260603610293892,0
54120.0,0,2,11,6,0.5727825346611386,0.3800376283020812,0
54135.0,0,1,17,0,0.5499511724059326,0.3060979225592962,0
54150.0,1,1,82,13,0.7229912224587124,0.31576705460228316,0
54165.0,1,1,103,10,0.9987031350135148,0.23200395389310946,0
54180.0,0,1,68,19,61.24926269331422,326.63950548528555,0
54195.0,0,1,78,10,0.6268555169292407,0.46208513341514834,0
54210.0,1,1,76,12,0.7132057239772819,0.3052772568059144,0
54225.0,1,2,87,20,0.9400371125839247,0.5564974560397706,0
54240.0,0,2,90,13,0.6367305394120735,0.6661109426071775,0
54255.0,0,2,66,16,0.6312710180772524,1.1699073909977948,0
54270.0,0,2,78,22,0.9356548522686017,0.36589504707314424,0
54285.0,1,2,85,19,0.676007256904667,0.4319544719812395,0
54300.0,0,2,70,10,0.6013684458917341,0.9827315143492821,0
54315.0,1,2,81,12,0.8580535255168041,0.23613952511349778,0
54330.0,0,1,86,18,0.5709573770483777,0.3503038300126256,0
54345.0,1,1,99,13,13.176361338273951,0.5362937889867133,0
54360.0,0,1,56,2,0.9042113740800474,1.464676342154163,0
54375.0,1,1,64,8,0.8706482108019368,1.1081833468353743,0
54390.0,0,1,66,17,268.0038190629954,0.47879455880681016,0
54405.0,0,2,55,33,0.6927987247303962,1.4116688651838516,0
54420.0,0,1,59,13,466.71762754100854,152.98219421860622,0
54435.0,1,1,85,16,0.6526238819018162,692.2034501671836,0
54450.0,1,1,108,16,0.9838822575542887,9.797942135867068,0
54465.0,0,1,63,20,130.5811646957941,0.45633231098154625,0
54480.0,0,2,31,11,124.92625478296753,0.7012488152460802,0
54495.0,0,1,45,10,0.6457710056826975,0.7766835055440479,0
54510.0,1,1,85,20,0.7813664638682206,282.63325978505225,0
54525.0,0,2,77,24,0.5772182664399341,890.655788531844,0
54540.0,1,2,80,16,0.7831938764603442,241.39119978789404,0
54555.0,0,2,54,11,0.5446230963029177,1.7186970501234193,0
54570.0,1,1,85,32,14.220075474920817,1822.4171598519758,0
54585.0,1,1,101,28,1.0689199372520661,786.4240475016137,0
54600.0,0,1,69,24,44.803330849240936,408.7320692248633,0
54615.0,1,2,77,20,21.864121707632677,429.70428025342295,0
54630.0,0,2,83,22,0.9751353423918172,3.1859372268325443,0
54645.0,1,2,86,11,3.2860792773991157,273.3611508401877,0
54660.0,0,1,83,15,206.48883113007045,288.4039765478649,0
54675.0,1,1,74,17,1.874163697842625,0.7925431834373008,0
54690.0,1,1,90,18,0.9118476729605332,0.5977455687997797,0
54705.0,0,2,71,15,0.5681883462604034,0.5402215812505491,0
54720.0,1,1,103,20,4.723309283767141,13.524607357617798,0
54735.0,1,1,96,6,1.8274938890959886,16.99013372414689,0
54750.0,1,1,107,8,1.5794474912879741,141.22762920679617,0
54765.0,0,2,61,25,1.0765873001442374,1.0708814028469085,0
54780.0,1,2,93,7,100.78931265212057,126.71536304676125,0
54795.0,0,2,76,17,0.9878996778117934,2.093914044116722,0
54810.0,1,2,102,16,1.5474768639769325,171.23119520714866,0
54825.0,0,2,85,46,118.50848047864075,0.36478605867869734,0
54840.0,0,2,49,23,346.50007853862814,21.421756354775074,0
54855.0,1,2,88,18,340.5917734302971,26.173739324855063,0
54870.0,1,2,105,12,2.0547490958642705,1434.41172298075,0
54885.0,1,2,99,18,1.4817658777883056,776.0772782653888,0
54900.0,0,2,64,14,15.594966511784454,651.6031050008426,0
54915.0,1,2,87,16,1.4286729925958883,3.6721488486415765,0
54930.0,0,2,93,14,1.069578326162752,1.2425146991447682,0
54945.0,1,2,117,22,16.447660025033393,0.6886145689674434,0
54960.0,0,2,68,12,302.87368044494497,102.442619950004,0
54975.0,1,2,96,20,368.82897933825706,3.4012783731059453,0
54990.0,1,2,108,21,126.98308816028859,3.3141140439633303,0
55005.0,1,2,95,20,8.727819624272,2.1374717551968097,0
55020.0,0,2,84,11,273.45859752865977,86.69368096964777,0
55035.0,0,1,79,15,1.2797710417627939,776.3022787025218,0
55050.0,1,0,104,24,1.6625187806013892,442.35569009289594,0
55065.0,0,0,80,32,9.114632227637577,5.105258771803246,0
55080.0,0,2,66,12,376.45039390576636,6.208050348336886,0
55095.0,1,1,69,9,375.599276066727,1.3525225647123345,0
55110.0,1,1,101,22,421.7472376156432,6.364165120162748,0
55125.0,0,2,83,30,10.216101237921539,1.0108168642068103,0
55140.0,1,1,100,13,33.187109687755004,5.392744679936961,0
55155.0,1,1,95,6,1.6695843236084833,1.566200199638336,0
55170.0,0,1,89,24,2.083656709742123,6.24943211861434,0
55185.0,1,1,92,23,61.834496032278246,106.2204595232414,0
55200.0,0,1,89,16,385.24347286769154,15.750792183671665,0
55215.0,1,2,113,16,403.47930774617066,3.755372312056973,0
55230.0,0,2,107,20,3.76933865009724,2.3236501143453117,0
55245.0,0,2,90,19,3.704772880765585,17.294199068972876,0
55260.0,1,2,81,11,32.03380392811771,78.23794724714035,0
55275.0,1,1,107,18,1.7419325867396545,5.174300350938287,0
55290.0,0,1,105,18,1.2612033675375152,382.5498294578085,0
55305.0,1,2,102,20,2.0912702144880235,1882.405029334041,0
55320.0,0,2,89,18,77.97275507337952,1887.127335351964,0
55335.0,1,2,95,15,152.1308881866531,1212.7887085743223,1
55350.0,1,2,103,22,3.2083529232514985,1152.2346091376683,0
55365.0,0,2,93,17,1.180541759609267,2.8890200271256257,0
55380.0,1,2,102,3,12.238212111915795,41.07756948387436,0
55395.0,1,2,101,17,13.994197871104177,0.9136541622542593,0
55410.0,0,2,89,24,301.50057040478026,0.7397364921154294,0
55425.0,0,2,97,22,10.338117959505828,49.29851950633588,0
55440.0,1,1,98,13,79.73735836833531,9.85069386189657,0
55455.0,1,1,92,16,104.37060714704191,1115.2205505577126,0
55470.0,0,0,96,16,1.3812698330303854,858.7502862572721,0
55485.0,0,0,76,22,1.9000394916805539,809.1176280921272,0
