step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.39674616709658417,0.0,0
54030.0,1,0,3,0,0.2711498733370789,0.0,0
54045.0,1,1,2,0,0.40069040518133614,0.09826688364943079,0
54060.0,0,1,0,0,0.39397938447872244,0.20667534906981141,0
54075.0,0,1,0,0,0.04543315598749704,0.3760775193068015,0
54090.0,0,1,1,4,0.09564847160714203,0.36311877823770733,0
54105.0,0,0,0,3,0.4199846883978442,0.2932825560910959,0
54120.0,0,0,12,10,0.5478785576748129,0.30661626632952615,0
54135.0,1,1,2,2,0.5471283308929905,0.27555026422538687,0
54150.0,1,1,88,5,0.6730877594608152,0.3064056987537132,0
54165.0,0,1,73,15,0.6776211884912388,0.45183979141460656,0
54180.0,0,0,70,12,10.722414054673763,0.3917598867050234,0
54195.0,0,0,69,9,0.6660311868889481,0.2437760939288722,0
54210.0,0,1,75,13,1.3234673096470373,0.36886507174593286,0
54225.0,0,0,68,20,954.5648244456493,0.6656012196312537,0
54240.0,0,2,33,7,1000.1995461146289,405.91439667227115,0
54255.0,0,1,44,21,0.8231940459381082,0.7920443308149328,0
54270.0,0,1,58,21,1.5140722234044497,0.3714261275290867,0
54285.0,0,2,52,16,7.642240784494698,0.6446216352291979,0
54300.0,0,2,57,14,1131.4061722010113,0.9333995183033211,0
54315.0,1,2,105,11,0.7971335507611067,0.9532151578843451,0
54330.0,0,2,102,19,8.820579066440642,0.9073665297669958,0
54345.0,0,2,76,26,2.156189655676172,0.7449281281638706,0
54360.0,0,2,52,28,761.6131311846268,104.22866074095757,0
54375.0,1,2,95,32,0.6125132282373439,1.880755133584816,0
54390.0,0,2,85,20,0.903080062320697,0.4987750327584666,0
54405.0,0,2,54,23,18.12025694328348,3.867030824172277,0
54420.0,0,2,70,13,40.85828955225731,1095.981164916965,0
54435.0,0,1,66,14,2.8232964932871716,723.0552110559279,1
54450.0,0,1,64,17,1348.0759219610688,42.292088499017716,0
54465.0,0,1,57,18,1324.7629102478952,16.060733983524205,0
54480.0,0,1,36,7,77.40988057445598,229.804251666975,0
54495.0,0,1,74,8,12.228688122723936,29.85263796016358,0
54510.0,1,2,106,21,1.7342268805263148,1.7162955035201273,1
54525.0,1,2,123,24,1.0833741834916468,0.606605919107319,0
54540.0,1,2,111,13,33.1722996487938,131.82859199372058,0
54555.0,0,2,77,12,139.89059459671094,0.952233079705972,0
54570.0,1,1,109,21,2.4735441659653965,25.24134876890207,0
54585.0,0,1,107,17,2.9413297018947437,331.2103970766104,0
54600.0,0,2,79,12,837.9241928685583,1082.0993619844312,0
54615.0,0,1,61,8,1.743862393624415,1063.637206256481,0
54630.0,0,1,65,19,1256.1896121563295,1.0643005283208553,0
54645.0,0,1,63,16,1540.7843231555405,8.287730458706037,0
54660.0,0,0,43,3,696.0537291679916,95.38362718367569,0
54675.0,0,0,74,8,3.570125494702309,513.6898145643318,0
54690.0,0,2,113,21,2.12587261134011,649.6722554531117,0
54705.0,0,2,89,19,6.421902730631322,448.5089245830884,0
54720.0,0,2,55,1,648.3798197122721,451.55808410603055,0
54735.0,1,2,106,3,30.783363308769392,0.8607985164093362,0
54750.0,1,1,106,19,71.43852002924966,0.6016424270598136,0
54765.0,0,1,69,18,0.8027592654180684,0.5328727823573006,0
54780.0,1,2,100,10,1.9800637566883466,38.86120606269908,0
54795.0,0,1,72,18,1.4272751833434547,0.7949318162464574,0
54810.0,1,1,96,22,1.4820180269056453,0.9651764372732673,0
54825.0,1,0,106,18,211.70707443408142,1.2075039922861615,0
54840.0,1,2,96,11,289.1351425562951,129.484393412093,0
54855.0,0,2,60,4,0.8926098535146771,0.7720598770479828,0
54870.0,1,2,96,8,2.2357644245208292,1.6847646136825136,0
54885.0,0,2,77,9,0.7495546296465665,2.451195556170879,0
54900.0,0,2,53,2,1.5377991993888072,6.023079678254312,0
54915.0,0,2,28,7,27.903767684817574,1147.2555377578024,0
54930.0,1,1,88,7,4.701862980684593,1055.4943586996628,0
54945.0,1,1,102,29,2.230125714827699,666.7360996105261,0
54960.0,0,0,63,22,30.76101364690912,807.3533825749845,0
54975.0,1,2,93,18,24.223222752079888,787.8820310977561,0
54990.0,0,2,82,26,2.547998657359212,753.5757200941842,0
55005.0,1,2,97,20,13.49172591812442,753.5938310254364,0
55020.0,1,2,102,4,92.11733380937011,999.1716844481197,0
55035.0,0,2,53,1,11.55697063065279,10.137518613939681,0
55050.0,1,2,78,6,119.79031047570231,422.04667393539216,0
55065.0,1,1,66,7,98.55467130274774,376.255573062668,0
55080.0,0,0,52,7,33.1121185240436,515.0557781285793,0
55095.0,0,0,48,3,208.39571950568734,424.4281559076058,0
55110.0,1,2,62,6,1.7894683570503878,432.6452601903163,0
55125.0,0,2,38,15,1.1138607723179266,384.6355880008004,0
55140.0,0,2,28,5,28.579253524092934,528.540115203675,0
55155.0,0,2,35,4,0.9243157125601158,412.05944612022057,0
55170.0,0,2,52,8,0.9376056682159574,393.339485802516,0
55185.0,1,2,81,10,1.9824321982489113,384.6171795961265,0
55200.0,1,2,102,2,24.975165209500208,517.5584006593974,0
55215.0,1,2,98,15,3.6086061014158926,998.9044597461748,0
55230.0,1,1,73,30,24.168396770324595,0.9403681769611475,0
55245.0,1,1,79,20,45.559822949513965,1.3344941756796558,1
55260.0,1,0,84,11,440.2247682418975,3.5037513183405933,0
55275.0,0,2,74,26,475.1180340448264,1.391173970365168,0
55290.0,1,2,84,23,19.690977879901972,11.37757261899234,0
55305.0,0,2,73,22,1.2865734438465461,481.75798899558384,0
55320.0,1,2,66,12,28.86772173981784,144.235880728934,0
55335.0,1,1,68,5,36.81498756957391,0.5349119454484293,0
55350.0,0,1,80,28,1.6462595263912678,0.3064915399714642,0
55365.0,0,2,71,20,46.17146731298433,0.4742333475121557,0
55380.0,1,1,80,23,26.25002808723804,784.2313612005837,1
55395.0,0,1,75,13,2.3407227898452825,657.1299132649043,0
55410.0,0,2,57,19,10.139756327750463,792.5919611955646,0
55425.0,1,2,70,19,115.48926594408421,703.6609361399749,0
55440.0,0,2,80,22,156.18458344009798,769.520668230268,0
55455.0,1,2,90,16,14.79965121660561,822.7101067694031,0
55470.0,0,2,62,25,1.573238421215275,1.915990404515405,0
55485.0,1,2,102,22,30.764367497428413,1.136290981293125,0
55500.0,0,1,69,5,51.50890485642229,101.73015350896299,0
55515.0,0,1,57,13,14.07942461370011,0.6852333915964965,0
55530.0,1,1,107,16,14.609156612510834,0.5964408308919581,0
55545.0,0,0,79,23,3.7622470050810115,2.0577253563303803,0
55560.0,0,2,76,3,3.867062244567262,11.084511885272843,0
55575.0,1,2,102,20,2.2355496096094667,210.35989581977014,0
55590.0,0,2,90,22,379.09043972518276,2327.4894844676205,0
55605.0,1,2,111,13,3.7724679433240267,2189.059825987699,0
55620.0,1,2,112,5,20.409715925776197,2343.3263288763374,0
55635.0,1,2,84,9,81.34259818767484,2427.586598326088,0
55650.0,0,2,76,18,28.049544978809724,835.0551167016356,0
55665.0,0,2,68,21,212.61997795324245,1187.0353089430719,0
55680.0,0,2,67,14,223.50561677935124,87.31908171485439,0
55695.0,0,1,60,18,6.50046634930524,1.4530646041957112,0
55710.0,1,0,99,29,3.4536005971491384,1.0980635639236338,0
55725.0,0,0,79,32,2.387394230701699,7.273797186329126,0
55740.0,1,1,92,21,3.661107133013009,2.8310088837034546,0
55755.0,1,1,108,15,3.605385073025775,17.754592812060285,0
55770.0,0,0,93,21,6.867992529643258,1001.8056701014559,0
55785.0,1,2,113,21,138.17455610922835,1910.3121936665468,0
55800.0,1,2,116,13,348.6601927082584,81.42142942969284,0
55815.0,1,2,93,18,41.377005292840444,89.84021126575328,0
55830.0,0,2,82,23,1.856390320614206,5.890800015815174,0
55845.0,0,2,89,15,125.96357530657157,2.907053614643169,0
55860.0,0,2,108,19,426.3572226502212,49.0978426264005,0
55875.0,1,1,116,19,2.1389483594998704,16.42204101751841,0
55890.0,1,1,124,19,3.1721874498792877,401.35150570905586,0
55905.0,1,1,120,20,160.1475345578421,17.30351426005377,0
55920.0,0,1,90,9,263.6516985384811,1915.3490672304158,0
55935.0,1,1,103,21,2.631491593797273,16.59333067051586,0
55950.0,1,1,87,23,156.82166177552057,7.555844627233058,0
55965.0,0,2,52,21,139.11635921253412,301.9188415139147,0
55980.0,0,2,43,24,12.530890651196781,43.79146960119895,0
55995.0,0,2,45,29,2.9917808966771253,714.7563985743475,0
56010.0,0,1,39,27,768.9149372405698,287.44819327694205,0
56025.0,0,0,36,15,807.8189392091801,1522.0081015037306,0
56040.0,0,2,36,11,828.9877300656997,1610.2214968398557,0
56055.0,0,2,40,20,847.1271509385605,1259.3566079085867,0
56070.0,0,1,63,24,911.4653651529339,1044.1174073401926,0
56085.0,0,1,63,29,923.1873991925144,985.271659360478,0
56100.0,0,2,60,13,1749.8838664440354,1263.5344304901453,0
56115.0,0,2,50,15,851.5841654389897,471.6377326274793,0
56130.0,0,2,54,19,832.3989796797509,467.91142120069145,0
56145.0,0,2,35,20,799.2393738930526,414.9387378660781,0
56160.0,0,2,44,27,851.8897896411653,527.4200205815135,0
56175.0,1,1,30,26,868.368692565661,965.1928386388764,0
56190.0,1,1,56,13,896.977952764549,1980.803657284222,0
56205.0,0,1,50,10,897.2573174856913,1959.7478955472122,0
56220.0,0,1,37,1,860.1394325106378,2835.778380588122,0
56235.0,1,1,49,11,831.4245802206557,2834.391120780598,0
56250.0,1,1,45,11,1041.3399262057756,2794.7364518017407,0
56265.0,0,1,34,11,836.4564807917768,2775.327506158378,0
56280.0,0,1,44,8,131.36984308680297,2855.7974944231723,0
56295.0,0,1,66,4,127.72389388389843,2938.57194678473,0
56310.0,1,1,92,9,24.151476560544793,2559.4909265131178,0
56325.0,0,1,101,11,2.2074875507153124,2565.4192461466046,0
56340.0,1,1,115,11,68.3178599184974,2561.8372756521526,0
56355.0,0,0,96,12,6.680088662488766,2711.5761220250265,0
56370.0,1,1,113,20,2.6104108807037094,2198.0570789349003,0
56385.0,1,1,121,21,3.205178344397352,2155.8455285459027,0
56400.0,0,1,106,13,8.760480052679664,1466.2900871811687,0
56415.0,0,1,90,18,166.41274166561604,1558.9594624377164,0
56430.0,0,1,99,35,166.3005323920857,1540.7924207673723,0
56445.0,0,2,103,31,5.567074101771004,1555.7663206868303,0
56460.0,0,2,93,17,964.8493217376027,1056.8345492430715,0
56475.0,0,2,85,16,25.629592665274224,921.0611615047264,0
56490.0,0,1,108,28,4.317892592975723,936.1965095433858,0
56505.0,0,1,121,18,49.83225743935741,909.7354412760795,0
56520.0,0,2,124,16,70.55973380091285,81.61548800381846,0
56535.0,0,1,117,18,51.06400102425908,2.0311052465653763,0
56550.0,0,1,94,20,3.239460665357402,9.884043594710894,0
56565.0,0,0,96,30,5.674664202187067,372.78691578579844,0
56580.0,1,1,101,20,59.16988737878194,305.766847654264,0
56595.0,0,1,95,14,1.5273374180398176,1715.0289460551794,0
56610.0,0,1,86,29,2.159285233560534,839.0832553110317,0
56625.0,0,1,79,31,675.3957622827778,1523.6786333351909,0
56640.0,0,2,48,15,696.0481708132914,1622.0133875950191,0
56655.0,0,1,70,16,2.428208415397186,1870.8937395442617,0
56670.0,1,1,114,18,3.048802655393943,1752.4822149726992,0
56685.0,1,2,130,20,8.710964497261713,28.36086229380599,0
56700.0,0,2,98,14,55.31867010288931,54.72350174741633,0
56715.0,0,1,93,19,21.910059596364967,3.041037719614702,0
56730.0,0,1,78,32,96.37259018047057,136.6114354448928,0
56745.0,0,1,85,34,1431.560407627467,18.941306373122117,0
56760.0,0,2,65,10,1791.13360453863,1633.8903737219605,0
