step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.4351673004697799,0.0,0
54030.0,1,2,3,0,0.09446527280575867,0.0,0
54045.0,1,2,1,0,0.40232884917809797,0.09295380340038904,0
54060.0,1,2,0,0,0.3952079367227193,0.16969184044139546,0
54075.0,1,2,0,0,0.049651524072652824,0.29241915389652884,0
54090.0,1,2,1,1,0.10572017137451209,0.30216569201802745,0
54105.0,1,2,0,5,0.45456764527822313,0.268711134485388,0
54120.0,0,2,12,5,0.6102636119804433,0.3473917628514226,0
54135.0,1,2,1,6,0.5288035574402004,0.24442475549919776,0
54150.0,0,2,53,4,0.702704200490654,0.23234466852077257,0
54165.0,1,2,86,6,0.6128732211698537,0.2593462822721824,0
54180.0,0,0,71,16,1.127513303282728,0.3214609580593391,0
54195.0,1,2,81,14,0.7495813503866691,0.3090260338651823,0
54210.0,0,2,84,16,0.6250792244394275,0.2517749559398008,0
54225.0,1,2,91,27,0.7208202407072767,0.2787173219125718,0
54240.0,1,2,98,19,1.027381942466901,0.3755961328709088,0
54255.0,1,2,101,25,1.729518872666747,0.25258019481623245,0
54270.0,0,2,95,28,11.645138851855842,0.24107726562375115,0
54285.0,1,2,118,25,1.0015300860152037,0.2964641908034781,0
54300.0,1,2,98,21,3.1953738040035833,0.4098234066739996,0
54315.0,1,2,96,28,7.190188476714321,0.24023956287812984,0
54330.0,0,2,95,24,1.006791628664295,0.22965757661513023,0
54345.0,1,0,98,34,1.348755343858623,0.2653371974731725,0
54360.0,1,2,77,12,5.158322462742857,0.4671473113801226,1
54375.0,1,2,83,7,1296.152858775343,0.3111348269055017,0
54390.0,0,2,92,8,1.4868889732437642,0.1975346008336239,0
54405.0,1,2,95,13,1.3697020792233845,0.26227048214740156,0
54420.0,1,2,87,7,33.97195808432478,0.33470529453265374,0
54435.0,0,2,78,6,119.76343640069622,0.271013614078388,0
54450.0,1,2,108,13,1.6362800947685816,0.7862086681703087,0
54465.0,1,2,100,30,3.4988183387532654,0.3603957955480331,0
54480.0,0,2,74,20,21.346072430535735,3.862751848604968,0
54495.0,1,2,103,36,8.696933623752562,0.4856172498463595,0
54510.0,0,0,90,39,1.4018320863821465,0.6897286932938861,0
54525.0,1,0,107,33,1.4653125799925397,0.40851264287256583,0
54540.0,1,0,90,27,50.633946648925075,109.20837745002792,0
54555.0,1,0,93,35,1110.5677443301981,1.038488396542195,0
54570.0,0,0,91,37,2.972780275799192,1.5083615863280568,0
54585.0,1,0,118,34,7.121668419267222,3.161056629565045,0
54600.0,1,0,100,17,29.81685791318882,755.8891102684925,0
54615.0,1,0,88,24,1035.5047097391175,3.4529134781176625,0
54630.0,0,0,63,31,4.007363113397593,1.3098636763494924,0
54645.0,1,0,90,25,2.5292664704413825,1.985709390706765,0
54660.0,0,0,82,16,96.09924262891386,72.78777369806384,0
54675.0,1,2,104,16,2.026368319350614,4.88047559586228,0
54690.0,0,2,89,41,1.6385174149606354,3.2211643174727023,0
54705.0,1,2,98,36,2.0783398186350803,0.9116225599221077,0
54720.0,1,2,91,29,46.736341692694815,73.18819440453147,0
54735.0,0,2,89,34,118.36185894720913,160.33497680156665,0
54750.0,1,2,113,34,126.66350703652353,1.059363873949144,0
54765.0,0,2,96,33,4.711715454069314,0.4500446473224589,0
54780.0,1,2,107,27,56.59391919055216,409.02263107485754,0
54795.0,1,2,110,35,26.26236993133393,10.461586310218848,0
54810.0,0,2,99,37,2.910546233159336,576.2289942674442,0
54825.0,1,0,114,23,3.450592808081517,0.5941276360001991,0
54840.0,1,0,99,20,60.20506831300302,404.50051960623375,0
54855.0,1,0,97,16,888.5180961346693,0.5082312658688519,0
54870.0,0,0,91,15,157.19991552572876,164.95412309934625,0
54885.0,1,0,106,17,113.13351472730413,0.7839253722878066,0
54900.0,1,0,99,17,32.68708107588809,0.5962608398799668,0
54915.0,1,0,85,15,971.80318780055,1.2288536639568097,0
54930.0,1,0,63,15,25.504024677185352,1.0950425742053616,0
54945.0,1,0,85,15,7.310278477299631,241.8421135476146,0
54960.0,1,0,92,12,45.164588708894975,155.55995015355114,0
54975.0,1,0,90,8,969.478590518857,2.4718044146421074,0
54990.0,1,2,79,4,223.32558313849103,1.683159917936157,0
55005.0,1,2,76,13,131.02889032298657,4.795183758978807,0
55020.0,1,2,47,2,107.12381993608759,392.302687245769,0
55035.0,1,2,68,8,648.2789565591775,1723.8136765254578,0
