step_time,onnut_action,virtual_action,reward_onnut,reward_virtual,total_travel_time_onnut,total_travel_time_virtual,teleport_number
54015.0,0,0,0,0,0.4093495455213976,0.0,0
54030.0,1,2,6,0,0.09500748857711004,0.0,0
54045.0,0,2,2,0,0.4053468245716529,0.09906266433048262,0
54060.0,1,2,0,0,0.3939217609023382,0.1722270723926558,0
54075.0,0,2,0,0,0.052137684722874195,0.28491930387036396,0
54090.0,1,2,1,3,0.10857507281343036,0.2730604683963726,0
54105.0,0,2,0,9,0.4405392936728671,0.23223049998270642,0
54120.0,0,2,20,5,0.6475828268461227,0.3558941668471224,0
54135.0,1,2,3,3,0.5631065373781454,0.25015333839054305,0
54150.0,0,2,52,3,0.7080436923732906,0.23279808040208244,0
54165.0,1,2,83,6,0.6453298256472312,0.2099999138092862,0
54180.0,0,0,70,14,142.5145187917973,1.5850812086785715,0
54195.0,1,2,75,14,0.7524492456528452,0.38497155823592616,0
54210.0,0,2,58,22,281.35695122478626,0.3801181418708524,0
54225.0,1,2,84,24,0.7039364622941773,0.25704093925720806,0
54240.0,1,2,94,24,37.57012511202342,158.2211373321869,0
54255.0,1,2,95,30,1.609081394721866,0.5698066166812829,0
54270.0,0,2,88,32,11.496417807608099,0.25054658209046593,0
54285.0,1,2,103,29,1.0977254655328603,0.29265547233748207,0
54300.0,0,2,78,28,9.753122834009414,41.53878612207159,0
54315.0,1,2,88,33,1.1078776249707134,0.34601432502055063,0
54330.0,0,2,88,30,1.043312157284926,0.43938894830413616,0
54345.0,1,0,104,28,0.9805015515575635,0.29883456658311536,0
54360.0,1,0,103,24,33.131472372203504,169.5854351378378,0
54375.0,1,0,109,23,1.4851767337450255,0.5082924712083763,0
54390.0,0,0,108,17,1.2698631478662716,0.27922018597939774,0
54405.0,1,0,120,22,9.058514271518586,0.2850917401692012,0
54420.0,0,0,88,17,26.325644003207753,281.670245883009,0
54435.0,1,0,108,15,57.43624121797975,0.2694541420665868,0
54450.0,0,0,76,17,425.45322644984105,0.27905377113441393,0
54465.0,1,0,94,18,86.60059601543007,0.32181330299749744,0
54480.0,1,0,65,22,484.29464515125983,10.986601534994806,0
54495.0,1,0,45,12,248.27813187927214,0.24668577368991698,0
54510.0,0,2,75,14,349.273568839049,0.24115035209912733,0
54525.0,1,2,99,7,343.223934741039,0.45876893507344874,0
54540.0,1,2,100,16,438.27849548803516,218.1679957447671,0
54555.0,0,2,75,25,158.61556355152302,0.3917288749992225,0
54570.0,1,2,100,30,4.070409839058078,0.29442455008356877,0
54585.0,1,2,107,27,6.428506306838698,0.6554232021150559,0
54600.0,1,2,97,22,994.448608829424,150.84844543257674,0
54615.0,1,2,72,20,40.51511915157538,208.51289165519742,0
54630.0,1,2,99,24,14.641352995727129,163.85188811540908,0
54645.0,1,2,94,20,263.6088146830676,183.88402786292954,0
54660.0,1,0,90,15,1001.9497533602112,189.2659869517374,0
54675.0,1,0,58,19,4.482523408948116,183.81080951478185,0
54690.0,1,0,81,24,48.833620748007526,173.2697254851283,0
54705.0,1,0,81,16,86.57241337465565,163.93499685780358,0
54720.0,1,0,79,15,817.9468639712583,331.6147234807402,0
54735.0,1,0,88,15,10.903056138522011,569.353529932229,0
54750.0,1,0,89,15,118.51329881743128,137.21676726475445,0
54765.0,1,0,102,22,217.26005984673577,4.770246086827104,0
54780.0,1,0,92,28,270.8888697029757,690.124137777365,0
54795.0,1,0,60,12,860.0198237176741,636.4010136795802,0
54810.0,1,0,53,6,115.21665199485751,2076.038085514765,0
54825.0,1,2,69,4,154.46824742421202,1755.4458996703643,0
54840.0,1,2,53,6,312.91960254251757,2353.5103461012177,0
54855.0,1,2,45,0,962.1856595133231,2917.749809390227,0
54870.0,1,2,55,9,231.30319600866466,2124.4769055873057,0
54885.0,1,2,85,10,206.476102215609,2821.4181667462303,0
54900.0,1,2,87,21,258.56322559968265,2873.6722841834867,0
54915.0,1,2,95,18,765.7233083485431,2821.417607147001,0
54930.0,1,2,71,23,62.489807161369555,2821.403678703491,0
54945.0,1,2,78,23,87.18967990973164,2771.0348422716215,0
54960.0,1,2,88,21,207.86403953333598,2722.5745981788264,0
54975.0,1,0,80,19,658.2682252978957,2821.436844481404,0
54990.0,1,0,56,21,96.28413295515695,2821.423998657216,0
55005.0,1,0,60,24,16.904623231046838,2722.4352680113666,0
55020.0,1,0,67,18,41.432243286541436,2821.417808154314,0
55035.0,0,0,69,20,25.888863029903526,2873.6372122531448,0
55050.0,1,0,95,21,9.306455019447158,2675.521342869057,0
